,ae,exp,pred
ZnSb,0.5753618081410725,1.0833333333333333,0.5079715251922607
Tm2O3,0.5742533493041995,4.53,3.955746650695801
Na2Mo2Se2O11,0.574193382263184,3.1,3.674193382263184
Nb6VSb3O25,0.5740496635437013,3.2,2.625950336456299
RbBr,0.5723360059999996,7.45,8.022336006
GdN,0.5708772754669189,1.54,2.110877275466919
Sr2V2Se3O15,0.570697984695435,2.96,2.389302015304565
ErSe2,0.5701550769805908,1.07,1.6401550769805908
RuP2,0.5701538089999999,0.9,1.470153809
Sr3Se3O8Cl,0.5698600769042965,4.4,4.969860076904297
K10Fe4Sn4S17,0.5697936534881594,2.2,1.6302063465118408
WO3,0.5695971965789792,2.8000000000000003,3.3695971965789795
KCu3S2,0.5668200168609618,1.459,2.025820016860962
Cd3In2S2Te4,0.5666487407684326,1.23,1.7966487407684326
LiInSe2,0.566194133758545,2.83,2.263805866241455
Cd4P2Cl3,0.566181583404541,2.205,2.771181583404541
ZnI2,0.5644443321228034,4.53,3.965555667877197
BaIn2Se4,0.5633983612060547,2.625,2.0616016387939453
CsInSnS4,0.5631004810333251,2.9,2.336899518966675
Ce10OSe14,0.5630877542495727,1.93,1.3669122457504272
EuBi2Se4,0.560851355,1.02,0.459148645
Tl3VS4,0.560194072723389,1.81,1.249805927276611
TiCoSb,0.558784556,0.95,0.391215444
SrSe,0.5561446380615229,4.42,3.863855361938477
LiAlB14,0.5548784112930298,1.935,1.3801215887069702
Cs2Hg4.65Cd1.35S7,0.5523110961914062,1.84,2.3923110961914062
PbSeO4,0.5519602775573729,4.3,3.748039722442627
ZnAs2,0.5510239346822103,1.0266666666666666,1.577690601348877
Pb0.999Se0.999Bi0.002Te0.003,0.5503709697723389,0.79,0.2396290302276611
La3Sb0.33SiS7,0.5486357975006104,1.92,2.4686357975006104
Ag2GeTe3,0.5481847190856933,0.16,0.7081847190856934
YbClWO4,0.5469980050000003,4.23,3.683001995
Ag0.2Cd0.75In2.1Te4,0.5457534408569336,0.54,1.0857534408569336
Ca4Bi6O13,0.5436460876464846,2.76,3.3036460876464844
Ba3Dy2P4S16,0.5426326084136956,3.28,2.737367391586304
Sr3GeSb2Se8,0.5421624183654783,0.75,1.2921624183654783
Cd3Sb2,0.5411629200000001,0.3,0.84116292
Li2ZnGe,0.5410149335861205,1.1,1.6410149335861206
La3Mg0.5SnS14,0.539046802520752,1.71,2.249046802520752
TeSe3,0.5386586284637451,1.635,1.0963413715362549
Ba2NdGaS5,0.538115387,2.12,2.658115387
GeSe2O6,0.5353498840332023,5.289999999999999,4.754650115966797
Sn2BiSI5,0.5353402423858644,1.32,1.8553402423858645
Ta1.33Zr0.67O0.12N3.03,0.5343976831436155,1.71,1.1756023168563845
Na2Hg3Sn2S8,0.5334212303161623,2.45,1.916578769683838
Rb2Cu2Sn2Se6,0.5325500583648681,1.04,1.5725500583648682
Hg0.1Zn0.9Te,0.5287903881072997,1.785,1.2562096118927002
Hg3Te2UCl6,0.5270136356353761,2.6,2.072986364364624
Eu3As2,0.5262900829315186,0.6,1.1262900829315186
Ca2ScSbO6,0.525986976623535,3.68,4.205986976623535
Hg0.3Cd0.7Se,0.5235162496566772,0.55,1.0735162496566772
CaSm2S4,0.5217680454254152,2.05,2.571768045425415
Cu2O,0.519805777867635,2.6133333333333333,2.0935275554656982
K4P8Te4,0.5193525314331053,1.4,1.9193525314331052
La2CoVO6,0.5189444679999999,0.41,0.928944468
Zn0.55Hg0.45Se,0.5181227445602417,0.8,1.3181227445602417
Ba5Ga6SnP12,0.5177190685272217,1.21,1.7277190685272217
Tl2PrInSe4,0.5173304748535156,0.93,1.4473304748535156
LiRbCO3,0.5166656684875486,6.28,6.796665668487549
Ba4Ga2S8,0.5135166168212892,2.55,3.063516616821289
Cs2PdP2Se6,0.512849473953247,1.6,2.112849473953247
Ag0.25Cd0.5In2.25Te4,0.5093803262710571,0.39,0.8993803262710571
Tl2CeP2S7,0.5092008352279662,2.4,1.8907991647720337
Rb2GeB4O9,0.5090666198730469,5.54,5.030933380126953
Bi14.7In11.3S38,0.5089488744735717,1.45,0.9410511255264282
K2CuGa3Se6,0.5084660339355469,1.72,2.228466033935547
CuP2,0.5079632553333332,1.4533333333333331,0.945370078
Ce2S3,0.5063310909271239,1.12,1.626331090927124
Ca3B2N4,0.5058867931365958,4.0,3.494113206863404
BaSi2,0.5057602405548096,1.3,0.7942397594451904
OsPS,0.505386567115784,1.4,1.905386567115784
EuBiW2O9,0.5046142387390136,3.63,3.1253857612609863
CsInS2,0.5045336723327636,3.4,2.8954663276672363
Ba8Sn4S15,0.5042127990722656,2.31,2.8142127990722656
Cu2Ta11O30,0.5025344753265379,2.59,2.087465524673462
CsZn4In5Se12,0.5023557090759281,1.61,2.112355709075928
K4Sn3Ce3S14,0.5018050289154052,2.46,1.9581949710845947
Bi2Te0.4Se2.6,0.5016971349716186,0.7,0.1983028650283813
CsAgSb4S7,0.5011045122146607,2.04,1.5388954877853394
Tl2TeBr6,0.5003330135345458,2.06,2.560333013534546
Cu3YbSe3,0.49966447353363036,0.2,0.6996644735336304
HgSc,0.4994441366195679,0.24,0.7394441366195679
Sr2V3Se5O18,0.49853256199999985,2.47,2.968532562
CdSe,0.49825933331298833,1.858412,2.3566713333129883
YB66,0.4973866462707519,0.8,1.297386646270752
Hg3S2Bi2Cl8,0.4971540069580076,3.26,2.762845993041992
PdPAs,0.49684672355651854,0.45,0.9468467235565186
CuCdInSe3,0.496470603942871,1.66,1.163529396057129
K2Te,0.4952486515045167,1.9,2.3952486515045166
BaCdSnS4,0.49494953155517596,2.3,2.794949531555176
La4FeSb2S10,0.4941779375076294,1.0,1.4941779375076294
Ba2In2Se5,0.4930652427673339,2.12,2.613065242767334
Y4GaSbS9,0.49241441726684565,2.06,2.5524144172668457
La1.86Tb1.14Ga1.67S7,0.49059025764465325,2.67,2.1794097423553467
Ag0.4Cd0.2In2.4Te4,0.49029238700000005,0.42,0.910292387
Hg0.77Cd0.23Te,0.48989304065704353,0.1649999999999999,0.6548930406570435
Rb2Cd3Se4,0.4893783378601073,2.37,2.8593783378601074
As4S4,0.4892087221145629,2.4,1.910791277885437
Rb5BS4O16,0.4889781570434568,3.99,4.478978157043457
Ba2ScTaO6,0.4889246845245365,4.19,3.701075315475464
RbCu4AsS4,0.4885068178176879,2.15,1.661493182182312
NaInSe2,0.48824958801269513,2.8,2.3117504119873047
TlN3,0.48805935859680183,3.58,3.0919406414031982
GdTe,0.48748736381530766,1.3,0.8125126361846924
Cs2Sn3Sb2S10,0.48708113670349107,2.34,1.8529188632965088
Y3GaS6,0.4855798530578612,2.88,2.3944201469421387
Hg2I2Te2,0.485288953781128,1.85,1.364711046218872
BaIn2S4,0.48420174789428705,3.057,2.572798252105713
Ba2GaBiTe5,0.48398583399999995,1.43,0.946014166
Hg4As2UCl6,0.4825128078460694,1.9,2.3825128078460693
Sr4Te3O8Cl4,0.4824037551879883,4.0,4.482403755187988
RbAg2TeS6,0.4817165946960449,2.04,2.521716594696045
NaCdAsS3,0.4801151084899904,2.93,2.4498848915100098
SnO2,0.479695198059082,3.597,3.117304801940918
TlHg6Se4Br5,0.47926621437072736,2.8,2.3207337856292725
Sm3Te4,0.4784754419326782,0.51,0.9884754419326782
Dy2S3,0.47806103706359826,2.955,2.476938962936402
HgSe,0.4779046853383382,0.2416666666666667,0.7195713520050049
NaBr,0.4774707667032878,7.261666666666667,6.784195899963379
Ag2SnS3,0.47639062086741135,1.3533333333333335,1.8297239542007449
AgN3,0.4757637214660644,3.67,3.1942362785339355
La2S3,0.4756729793548584,2.77,2.2943270206451416
Pb4V2Se6O21,0.47364580154418956,3.37,2.8963541984558105
Na3MoO4F,0.47321273803710895,4.77,4.296787261962891
Zn0.99Hg0.01Se,0.4721187114715577,2.6,2.1278812885284424
Cu2Te,0.47167312145233153,1.0725,1.5441731214523315
EuIn2Te4,0.4710397434234619,1.22,0.7489602565765381
Na2Te,0.4700406074523922,2.3,1.8299593925476076
Cu2WSe4,0.46957173347473136,1.65,1.1804282665252686
BiI3,0.4695048882620676,1.9315714285714285,2.401076316833496
SnO,0.4694392681121826,3.0,2.5305607318878174
Eu7Ga6Sb8,0.46638681888580324,0.6,1.0663868188858032
K2FeGe3Se8,0.46360213756561275,1.95,1.4863978624343872
YbSe,0.4615687131881716,1.5,1.9615687131881716
Hg0.14Zn0.86Te,0.45872873783111534,1.6949999999999998,1.2362712621688845
Hg0.99Cd0.01Se,0.45857021331787107,1.72,1.261429786682129
K2Ge4Se8,0.45794672966003414,1.8,2.257946729660034
EuYb2Se4,0.4572330236434936,1.3,1.7572330236434937
SiTe2,0.4564138793945314,2.015,1.5585861206054688
Ga2GeTe3,0.4563386726379397,0.845,1.3013386726379397
InSe,0.45572592887878427,1.254725,0.7989990711212158
K6Nb1.07Ta2.93S22,0.45562040328979503,1.88,2.335620403289795
Cs2TeI6,0.4553518295288088,1.5,1.9553518295288088
InP,0.4550135411834716,1.368835,0.9138214588165284
DyN,0.45496211051940927,2.35,1.8950378894805908
BiOCl,0.45286329269409187,3.455,3.002136707305908
Ge0.774Si0.226,0.45204494285583485,1.503,1.050955057144165
ZnSnP2,0.4511031532287597,1.6275,1.1763968467712402
KSbS2,0.4507129764556883,1.6900000000000002,2.1407129764556885
NaInTe2,0.4504553318023681,1.6,2.050455331802368
K2Cu2Sn2S6,0.45009770870208765,1.47,1.9200977087020876
Hg0.72Cd0.28Te,0.4491274738311768,0.21,0.6591274738311768
OsSb2,0.4476350673039755,0.2366666666666666,0.6843017339706421
Ir0.67Se2,0.4474971771240234,0.45,0.8974971771240234
GaBi,0.4462251901626587,0.1,0.5462251901626587
Ag1.75InSb5.75Se11,0.445549545288086,0.94,1.385549545288086
Ce2GeSe5,0.44401319026947017,1.7,1.2559868097305298
LiI,0.44359985351562514,5.84,6.283599853515625
TlS,0.4431648349761961,1.3650000000000002,1.8081648349761963
Li6Ga2Te8O22,0.44275894165039054,3.85,4.292758941650391
ZnSiP2,0.44230788200000015,2.07,2.512307882
TeO2,0.4420766830444336,3.0,3.4420766830444336
Bi25TiO39,0.44156036376953134,3.1,2.6584396362304688
Ba2B6O11,0.44144479751586907,5.17,4.728555202484131
Cu2In4Te7,0.44048378467559823,1.1,0.6595162153244019
LiMgAs,0.44028072357177717,0.7,1.1402807235717771
SmAs,0.4402721214294434,1.03,0.5897278785705566
LaInS2O,0.4400234413146973,2.73,3.1700234413146973
KInSe2,0.4395729827880861,2.68,2.240427017211914
ReS2,0.4393237654368085,1.143333333333333,1.5826570987701416
PrTaN2O,0.439068078994751,2.0,2.439068078994751
Cs4BiAs3Se7,0.4390272903442385,1.02,1.4590272903442385
NaAlGeS4,0.4364572525024415,3.6,3.1635427474975586
CeScO3,0.4363052368164064,3.2,2.7636947631835938
Tl4CdI6,0.43619613599999996,2.8,2.363803864
Cu3YTe3,0.43603345870971677,0.72,0.2839665412902832
Bi2O3,0.4359273720000001,2.855,2.419072628
Pr2Te3,0.43554825305938727,1.32,0.8844517469406128
Ce4Ge3S12,0.43511073589324933,2.3,1.8648892641067505
PbI2,0.4333787983788384,2.534777777777778,2.968156576156616
Gd1.05Sc0.95Se3,0.43212168216705327,1.2,1.6321216821670532
Cd3MoTe2O10,0.43101459503173833,3.81,3.3789854049682617
PrBN2,0.429929256439209,4.0,3.570070743560791
In2Se3,0.42974786758422834,1.2,1.6297478675842283
Ge0.8Si0.2,0.42915858268737794,0.86,1.289158582687378
AgTlTe2,0.4289844274520874,0.1,0.5289844274520874
K10Sn3P8Se24,0.42898266792297357,1.82,2.2489826679229736
Ge0.3Si0.7,0.4268683195114136,1.0,1.4268683195114136
Ba2BiInS5,0.4263514995574951,1.55,1.9763514995574951
SbI3,0.4231188993453978,2.348,1.924881100654602
LaF3,0.42182674400000053,6.6,7.021826744
Ba2SmTaO6,0.4214911269999999,3.02,3.441491127
Ba3MgTa2O9,0.42138007164001445,4.28,3.858619928359986
LaSi2,0.420521674,0.19,0.610521674
CsBi3Se5,0.4203227233886719,0.43,0.8503227233886719
IrP2,0.4201069355010987,1.05,0.6298930644989014
MnSi,0.419966721534729,0.6,1.019966721534729
Rb2TiCu2S4,0.41913276672363287,2.19,2.609132766723633
SnBr2,0.4185273170471193,3.45,3.031472682952881
CsSmHgSe3,0.4179629554748536,2.374,1.9560370445251465
Li4Rb3B7O14,0.41785839080810483,6.53,6.112141609191895
HgTe,0.4175083192189535,0.1716666666666666,0.5891749858856201
KAu5PS8,0.41710864067077624,2.14,2.5571086406707764
Tl2Hg3Te4,0.4169593095779419,0.9,0.4830406904220581
EuSb4S7,0.4166153860092163,0.98,1.3966153860092163
AgGaGeS4,0.4166111946105957,3.0,2.5833888053894043
Rb1.45Pb3.1Sb7.45Se15,0.41610448360443114,0.45,0.8661044836044312
BaV2SeO8,0.41579758600000005,2.13,2.545797586
UY4O3S5,0.41520314216613774,1.95,2.3652031421661377
AlB12,0.41382919311523425,2.14,2.5538291931152344
LiBi4Ta3O12,0.41272544860839844,3.5,3.0872745513916016
NdTe2,0.4122432661056519,0.48,0.8922432661056519
Mn2.04Gd1.47In0.49S5,0.4111340045928955,1.75,2.1611340045928955
KNb3Te2O12,0.40885831832885744,3.52,3.1111416816711426
CuIn3Te5,0.4087316694259644,1.1065,0.6977683305740356
YH2NO5,0.4086595344543458,4.83,4.421340465545654
K3Bi2I9,0.40845308300000016,2.1,1.691546917
Ta2O5,0.40746779441833514,4.2,3.792532205581665
Ce3MoO7,0.4061002731323242,2.0,2.406100273132324
BaHgS2,0.4052084159851075,1.93,2.3352084159851074
Gd2Mn4S7,0.4051490449905395,1.44,1.0348509550094604
SmBiW2O9,0.40488018035888684,3.39,2.9851198196411133
Hg0.7Cd0.3Se,0.40464518070220956,1.1,0.6953548192977905
Tl4GaIn3S8,0.40414607999999985,2.63,2.22585392
CdSnP2,0.40378417999999994,1.30625,0.90246582
Rb1.54Cd1.54Bi2.46S6,0.4033786487579345,1.33,1.7333786487579346
Ge0.4Si0.6,0.4029890871047974,0.94,1.3429890871047974
CsSbS2O8,0.4028956222534177,4.68,4.277104377746582
Cs1.43Cd1.43Bi2.57S6,0.4028690767288208,1.28,1.6828690767288208
Bi3In4S10,0.40154747486114495,1.42,1.018452525138855
Rb2Cd3Te4,0.4009334325790401,2.3,1.8990665674209597
BaGa2SnSe6,0.4008611202239991,1.775,2.175861120223999
Li2B4O7,0.4008396148681639,7.3,6.899160385131836
Rh2S3,0.4006905078887939,0.8,1.200690507888794
BaClBF4,0.40022052764892546,6.89,6.489779472351074
Cs10Cd4Sn4S17,0.3995384311676031,3.16,2.760461568832397
GdAs,0.3991767120361328,0.63,1.0291767120361328
LiBi3O4Cl2,0.39825830459594735,3.35,2.9517416954040527
AgPdI3O9,0.3982330560684204,1.5,1.8982330560684204
DyB6,0.39746384620666486,3.3,2.902536153793335
CuGaGeSe4,0.3973449420928956,1.38,1.7773449420928955
Cu0.7In1.3Se2.3,0.3954173564910888,1.1,1.4954173564910889
Eu3S4,0.39500646591186483,1.7,2.095006465911865
RbCd4In5Se12,0.39493566036224403,1.57,1.964935660362244
BaLa2In2Se7,0.3943568134307862,1.66,2.054356813430786
RbTa3Te2O12,0.394315366744995,3.88,3.485684633255005
Na3WO4Cl,0.392954102,4.99,4.597045898
EuSb2BO8,0.3928062534332275,3.46,3.0671937465667725
LiInTe2,0.3920927429199217,1.46,1.8520927429199217
ZnIn2Te4,0.39176440080006913,1.8733333333333333,1.4815689325332642
Pb3BiV3O12,0.3916923999786377,2.5,2.1083076000213623
Cu2CdGeSe4,0.3911047458648682,1.2,1.5911047458648682
BaCuSbSe3,0.391034698486328,1.6,1.208965301513672
K2Cu2Sn2Se6,0.3890635585784912,1.04,1.4290635585784912
H2Ti6O13,0.3887731075286869,3.4,3.011226892471313
CsHgInS3,0.388178062438965,2.3,2.688178062438965
DyTe1.45,0.38744463920593264,0.6,0.9874446392059326
Rb2CuNbSe4,0.3871231698989872,2.19,1.8028768301010127
Pr2Te4O11,0.3864807128906249,3.65,3.263519287109375
IrAs2,0.3862696886062622,1.0,0.6137303113937378
Li3ScN2,0.3860665798187255,2.9,2.5139334201812744
RbBiSe2,0.3859969647725423,0.8466666666666667,1.232663631439209
Bi2S3,0.38579291820526107,1.3199999999999998,0.9342070817947388
Hg2I2,0.3855429935455317,2.37,2.755542993545532
AlP,0.38525445764715016,2.796818181818182,3.182072639465332
FeIn2Se4,0.38470652103424063,1.15,0.7652934789657593
LaH2NO5,0.384387741088867,4.76,4.375612258911133
CoAs3,0.38396248817443845,0.4,0.7839624881744385
Bi12GeO20,0.3839128017425537,3.25,2.8660871982574463
CuAlSe2,0.3836165428161622,2.6,2.216383457183838
Ba3EuP3O12,0.38248483276367207,4.091,3.708515167236328
Ag2GeSe3,0.3814289283752439,0.905,1.286428928375244
Sc2O3,0.381337738037109,6.1,5.718662261962891
CuPbBiSe3,0.3811736631393432,0.07,0.4511736631393432
CsGaS3,0.3808176517486568,3.0,3.380817651748657
PbBiO2Br,0.3804006481170652,2.385,2.765400648117065
Tl2InGaTe4,0.38022911071777343,0.88,1.2602291107177734
YbIn3S6,0.3791487789154052,1.31,0.9308512210845948
OsP4,0.3787386417388916,0.5,0.8787386417388916
RbInSnS4,0.37867565155029315,2.7,2.321324348449707
LiAsSe2,0.37860299428304045,1.2366666666666666,1.615269660949707
TlHg6S4Br5,0.3783355049999999,3.03,2.651664495
GeAs,0.37725269317626975,1.37,0.9927473068237304
TiS3,0.37725076675415037,0.9,1.2772507667541504
Ba4CuInSe6,0.37569222927093504,2.23,1.854307770729065
Hg4P2HfCl6,0.3755567169189451,3.26,2.8844432830810547
Nd2Sn3Se9,0.37550818900000005,0.5,0.875508189
K2Sm2Ti3O10,0.3736355400085447,3.26,2.886364459991455
K10Zn4Sn4S17,0.37357034683227575,3.1500000000000004,2.7764296531677246
AgTlSe2,0.3730551290512085,0.72,1.0930551290512085
CsSbSe2,0.37265224456787105,1.7,1.327347755432129
BaO,0.3725473403930666,4.8,5.172547340393066
TlHgInS3,0.3709919548034668,1.74,2.110991954803467
In2As2O5Cl2,0.37000858306884776,4.62,4.249991416931152
KYTe2O6,0.36919574737548766,3.8,3.430804252624512
Cs2Ba3P4O14,0.3686805343627926,6.31,5.941319465637207
Ba2In2S5,0.3671276855468748,2.47,2.837127685546875
Ga2O3,0.3665058898925775,4.470000000000001,4.836505889892578
Cd5Ga2S2Te6,0.36649175643920895,1.29,1.656491756439209
Cu3TbSe3,0.36461802959442136,0.16,0.5246180295944214
Tl2GeTe3,0.36450005531311036,0.365,0.7295000553131104
PbGa4S7,0.362824993133545,3.08,2.717175006866455
PbS,0.36243375750950413,0.3620714285714285,0.7245051860809326
Li2HgGeS4,0.36191586494445804,2.46,2.821915864944458
Ba2SnSe4,0.3613008499145507,1.9,1.5386991500854492
Ga2Se3,0.3612963485717775,2.07,2.4312963485717773
ZnAs,0.36112520694732686,0.9,1.2611252069473269
RuTe2,0.36100101470947266,0.25,0.6110010147094727
Sm2ZrSe5,0.359528627,1.41,1.769528627
CuIn3S5,0.35911254882812504,1.2,1.559112548828125
CdF2,0.35883522033691406,6.0,5.641164779663086
Ba2InTaO6,0.35854188919067376,4.17,3.811458110809326
CdP2,0.35835491752624504,2.1035,1.7451450824737549
Ba4AgInSe6,0.3579947090148927,2.41,2.0520052909851074
Cd0.01Te0.01Al0.99Sb0.99,0.35738345146179196,2.21,1.852616548538208
Ga0.99Sb0.99Cd0.01Te0.01,0.35716822624206546,0.72,1.0771682262420654
KPbPO4,0.3570885086059574,4.44,4.082911491394043
CsYHgSe3,0.35699276000000024,2.54,2.18300724
BiOBr,0.35683271789550774,2.924,2.567167282104492
NaI,0.35540020370483383,6.074,5.718599796295166
Bi2Te0.1Se2.9,0.3551878023147583,0.78,0.4248121976852417
Cd2V2Te2O11,0.3548574640000002,2.48,2.834857464
Eu3Sb4S9,0.35465483665466313,1.2,1.554654836654663
RuSbSe,0.3540867805480957,0.9,0.5459132194519043
HgIn2Te4,0.35396727879842116,1.0933333333333333,0.7393660545349121
RbZn4In5Se12,0.35378979682922407,1.76,2.113789796829224
HfSe2,0.3533890724182127,2.2,2.553389072418213
PbGeS3,0.3524548053741454,2.4,2.0475451946258545
CsInTe3O8,0.35179624557495126,3.9,4.251796245574951
La2Ge2Se7,0.3517612648010253,1.08,1.4317612648010254
Tl2TeS3,0.3514050006866456,1.6,1.2485949993133545
BaS,0.3511017704010011,3.89,3.538898229598999
LiH3Se2O6,0.35088500976562464,4.9,5.250885009765625
GaAs0.15Sb0.85,0.35085608999999995,1.1,1.45085609
Cs2Cd3Te4,0.3495428371429439,2.48,2.130457162857056
PrTe1.9,0.34922945499420166,1.0,0.6507705450057983
As2S6,0.3492154121398925,2.35,2.6992154121398926
TlGaSe2,0.3492079734802249,1.65,1.9992079734802248
InSb2S4Cl,0.3484904289245605,1.8,2.1484904289245605
RhSSe,0.34837036132812504,0.7,1.048370361328125
Ba2V2Te2O11,0.34761134100000035,3.16,2.812388659
TaGaSe2,0.346078821182251,2.0585,1.712421178817749
K6CdTe4,0.34437371253967264,2.51,2.165626287460327
AgIn3Te5,0.34424716949462886,0.68,1.024247169494629
TiTlS2,0.34342145919799805,1.0,1.343421459197998
CoSb3,0.3433656644821167,0.495,0.1516343355178833
Rb8Ga8Si38,0.3431766557693481,1.18,0.8368233442306519
CuGaInS3.5,0.3430723285675048,1.84,2.183072328567505
Cu3YSe3,0.34199870099999996,0.88,0.538001299
GdH2NO5,0.34174409900000047,4.84,5.181744099
SnTe,0.34115497589111327,0.33,0.6711549758911133
BiOI,0.3405440998077398,2.005,2.3455440998077397
Cd4As2I3,0.3392381381988525,2.095,1.7557618618011477
Er2Se3,0.3390040731430053,1.66,1.3209959268569946
P2Se3,0.33811321258544913,2.4,2.061886787414551
Tl4CuTeO6,0.33803229331970197,2.2,2.538032293319702
OsAsS,0.33786528110504166,1.3,0.9621347188949584
Nd2Te3,0.3367680263519288,1.12,0.7832319736480713
Ta0.67Zr1.33O1.89N1.63,0.33665559768676756,2.48,2.1433444023132324
K2AgSnSe4,0.33508770465850835,1.8,1.4649122953414917
Hg0.9Cd0.1Se,0.3345624192555745,1.3733333333333333,1.0387709140777588
EuYb2S4,0.334379529953003,1.6,1.265620470046997
Pb0.999TeIn0.001,0.3341414451599121,0.3,0.6341414451599121
Ca5B3O9F,0.3333065223693845,6.53,6.863306522369385
AgLi0.33Ti0.67O2,0.33268766403198224,2.7,3.0326876640319824
ZrSe2,0.3324728012084961,2.0,1.667527198791504
Cs4Cu3Bi9S17,0.33144187927246094,0.75,1.081441879272461
ErN,0.33135862350463885,2.7,2.3686413764953613
SnSi,0.3304567670822144,0.59,0.9204567670822144
SiSn,0.33045664787292484,0.59,0.9204566478729248
Cd4P2Br3,0.32948428153991705,2.19,2.519484281539917
GaTc,0.3289113473892211,1.42,1.0910886526107788
Rb2CsSb,0.3287546634674072,1.5,1.1712453365325928
RbScSe2O6,0.3282485961914059,4.9,5.228248596191406
Ta0.67Zr1.33O0.42N2.61,0.32818823337554903,1.93,1.601811766624451
CeMn0.5OSe,0.32773889064788797,2.01,1.6822611093521118
K2ZnTe2,0.32752108573913574,3.0,2.6724789142608643
Ba2GaGdSe5,0.3259187984466556,1.87,2.1959187984466557
PtSb2,0.3258926385555556,0.1174444444444444,0.443337083
Li3PS4,0.32486217498779313,3.68,3.355137825012207
SnS0.99Se0.01,0.32459190368652324,1.0950000000000002,1.4195919036865234
Ag3AsS3,0.3233150157928468,2.07225,1.748934984207153
Pr4Te7,0.32295350074768064,0.46,0.7829535007476807
LaTaN2O,0.3226104974746704,2.0,1.6773895025253296
ZrS2,0.3225409984588623,2.75,2.4274590015411377
Cu3TbTe3,0.3210519170761109,0.46,0.1389480829238891
Ga0.8Sb0.8Zn0.2Te0.2,0.32025530338287345,1.15,0.8297446966171265
GaAs0.65Sb0.35,0.31797272682189937,0.68,0.9979727268218994
SrTiO3,0.31733045578002894,3.4124999999999996,3.0951695442199707
CuPbBiS3,0.3172347593307495,0.12,0.4372347593307495
AgPbBiSe3,0.3170263719558716,0.13,0.4470263719558716
CI4,0.31695068836212137,2.26,1.9430493116378784
In4Se3,0.31681213899999994,0.645,0.961812139
CsYbZnSe3,0.3159154319763182,2.035,2.3509154319763184
Ba23Ga8Sb2S38,0.31492623329162583,2.84,2.525073766708374
KBiCu2S3,0.31398848533630364,1.29,0.9760115146636964
SnS,0.31340360953591095,1.1967272727272726,1.5101308822631836
RuP4,0.3113536739349365,0.51,0.8213536739349365
Cs2MgGe3Se8,0.31122394561767575,2.04,2.351223945617676
Se2B2O7,0.30960906982421843,4.64,4.330390930175781
Cu2CdSnSe4,0.30927320480346676,0.96,0.6507267951965332
Li0.2Na0.8AsSe2,0.3089530279999999,1.645,1.953953028
CsCeHgSe3,0.30808883666992193,1.94,2.248088836669922
Ag2HgI4,0.3076851081848151,2.47,2.162314891815185
SnGe,0.3074179649353029,0.6000000000000001,0.2925820350646972
EuN,0.3072845935821532,1.25,0.9427154064178468
PbCuSbS3,0.3072039461135865,1.31,1.0027960538864136
K2CuIn3Se6,0.30715937137603766,1.68,1.9871593713760376
BaGa4Se7,0.3071454620361327,2.64,2.947145462036133
TlAsS2,0.30585294723510725,2.185,1.8791470527648928
Bi3F3I4O13,0.3055656433105467,3.7,4.005565643310547
Ag2GeS3,0.30540492057800295,1.98,2.285404920578003
FeP4,0.30519097328186034,0.32,0.6251909732818604
PbSbBS4,0.30513736915588385,1.803,2.108137369155884
Ge0.6Si0.4,0.30457470417022703,0.9,1.204574704170227
CsF,0.30432891845703125,10.0,10.304328918457031
GaS,0.30413727193979145,2.5865153846153843,2.890652656555176
CdIn30Te46,0.304028706550598,1.17,1.474028706550598
SrO,0.3035541915893569,5.734999999999999,6.038554191589356
Cu3Ta7O19,0.3028548049926756,2.47,2.772854804992676
HfS2,0.3023602008819579,2.9,2.597639799118042
Ca3BiP3O12,0.3013636589050299,4.2,3.8986363410949703
Na2In4SSe6,0.3007951545715333,1.92,2.220795154571533
Pb2SbS2I3,0.3003573417663574,2.0,1.6996426582336426
BaBiO2Cl,0.29984398841857907,3.71,3.410156011581421
PbSe0.01S0.99,0.29935305976867677,0.366,0.6653530597686768
IrS2,0.2992185115814209,0.9,1.199218511581421
KAlGeS4,0.2985420227050781,3.5,3.201457977294922
BiSI,0.2984077628453574,1.5933333333333335,1.294925570487976
Nd2ZrS5,0.2980664539337159,1.83,1.5319335460662842
LiBi4Nb3O12,0.2976655960083008,3.0,2.702334403991699
KIO3,0.2975512313842774,3.8575,4.155051231384277
Hg0.8Cd0.2Se,0.2970424811045329,1.1166666666666667,0.8196241855621338
Sn0.5GaZn3.5O6,0.2969863510131838,2.99,3.286986351013184
Pb3B3O10N,0.2957953071594237,3.64,3.935795307159424
La4InSbSe9,0.2937411165237429,1.76,1.466258883476257
Ba2GaYTe5,0.2931322288513183,1.08,1.3731322288513184
LaSb,0.293053675,0.8,0.506946325
AgIn5Te8,0.2923146772384644,0.47,0.7623146772384644
SnS2,0.29228871300000003,2.43,2.137711287
Li2MoTeO6,0.29199886322021484,3.5,3.208001136779785
Li6Rb5B11O22,0.2914355087280276,6.53,6.238564491271973
TiTe2,0.2913932800292969,1.0,1.2913932800292969
Cs2AgBiBr6,0.2913816549999999,2.19,2.481381655
Rb3Ta2AsS11,0.29136641979217526,2.21,1.9186335802078247
RbBi3Se4Te,0.2910976886749268,0.8,0.5089023113250732
Bi2Se3,0.2906874418258667,0.375,0.6656874418258667
OsSbSe,0.29010615348815916,0.4,0.6901061534881592
MnVTe2O8,0.2890854835510255,1.9,2.1890854835510254
Na2ZnSn2S6,0.28894441604614274,2.93,2.6410555839538574
