,ae,exp,pred
NaAlGeS4,0.6298996537269339,3.6,2.970100346273066
Rb2Cd3S4,0.6298622619806467,2.92,2.2901377380193533
Bi2YVO8,0.6279068090081643,2.09,2.717906809008164
Ba2NdGaS5,0.6269773493487563,2.12,2.7469773493487564
BaCu2SnSe4,0.6247630821108616,0.48,1.1047630821108616
Cs2B4SiO9,0.6241839618877139,6.53,7.154183961887714
Ca4Bi6O13,0.6239586726522037,2.76,3.3839586726522035
PbN6,0.6212374240437009,3.0,3.621237424043701
Cs10Cd4Sn4S17,0.6209378120965932,3.16,2.539062187903407
DyB6,0.6202519093137671,3.3,3.920251909313767
Cs2AgVS4,0.6193725240118759,1.77,2.389372524011876
Ba5In4Te4S7,0.6185054647955368,2.13,1.511494535204463
PbSbBS4,0.6166647744143408,1.803,2.4196647744143407
RbInSnS4,0.6165126917779267,2.7,2.0834873082220735
RbCl,0.6158099380236015,8.278,7.662190061976399
Cs2Hg4.65Cd1.35S7,0.6132320712733608,1.84,2.453232071273361
CuFeTe2,0.6129425370507029,0.16,0.7729425370507029
BiOI,0.6122570477838702,2.005,2.61725704778387
Al2Se3,0.611519930543297,3.125,2.513480069456703
LiCdBO3,0.6106290742085361,4.28,3.669370925791464
CoAsS,0.6102962283183296,0.6,1.2102962283183296
BaZnSiSe4,0.6095876159751681,2.71,2.100412384024832
Na2BaSnS4,0.6095430383201057,3.27,2.6604569616798943
Pb17O8Cl18,0.6094044237898602,3.44,2.83059557621014
Bi2AsO4Cl,0.6080446836431865,3.43,2.8219553163568136
Cu3GdSe3,0.6079585745920292,0.14,0.7479585745920292
EuIn2Te4,0.6037998972821778,1.22,0.6162001027178222
AgPbBiSe3,0.6036619880407919,0.13,0.7336619880407919
K2TeI6,0.6030112770017317,1.38,1.9830112770017316
Sm2YbCuS5,0.6016023608201571,1.28,1.881602360820157
GeSe2,0.6007241083388013,2.3812499999999996,1.7805258916611983
La4FeSb2S10,0.600174567388335,1.0,1.600174567388335
Tl2CeP2S7,0.5994497399398278,2.4,1.8005502600601722
As2Te3,0.5986391737294936,1.67375,1.0751108262705065
Nb2O5,0.5972848942170463,3.08,3.6772848942170464
LiGaO2,0.5936185618388974,5.6,5.006381438161102
BaGa2SiS6,0.593522858593587,3.75,3.156477141406413
Bi7F11O5,0.5934862871050184,4.05,3.4565137128949814
Rb2CsSb,0.5927871433514292,1.5,0.9072128566485708
GeSe,0.5926963040895692,1.1827777777777777,1.775474081867347
Ba2InErSe5,0.5923553955676635,2.29,1.6976446044323366
Gd2Se3,0.5893569492325619,2.2,1.6106430507674383
CuNiC4N4,0.5889652966786989,2.7,3.288965296678699
KBaSbSe3,0.5887312586177473,2.04,2.6287312586177474
Pb2N2SeO9,0.5874735712772452,3.76,4.347473571277245
OsSbSe,0.5870107317549476,0.4,0.9870107317549476
Bi12PO20,0.5855084798998407,3.25,2.6644915201001593
Ho2Mo3O12,0.5853160363617935,1.375,1.9603160363617935
Na8Al8Si38,0.5849127800754711,0.64,1.224912780075471
SbSeI,0.5843537717143197,1.72,1.1356462282856803
RuS2,0.5833879215592304,1.8,1.2166120784407697
KUO3Cl,0.5827649196422091,2.37,2.952764919642209
Zn0.55Hg0.45Se,0.5824792921729003,0.8,1.3824792921729003
PbBiO2Br,0.5821834337482019,2.385,2.9671834337482017
LiH3Se2O6,0.581782995138755,4.9,5.481782995138755
KAg11V4O16,0.5793413810294226,2.0,2.5793413810294226
LiInSe2,0.5779923021452569,2.83,2.252007697854743
Rb3Ag9P4S16,0.5771996844437459,2.6,2.022800315556254
SbSi,0.576261596905957,1.9,1.323738403094043
K10Zn4Ge4S17,0.5749591973426962,3.34,2.7650408026573037
CuP2,0.5722162951492686,1.4533333333333331,0.8811170381840645
Al2Te3,0.5714613952917884,2.35,1.7785386047082117
CsInSnS4,0.5704065905091436,2.9,2.3295934094908564
Ba4CuGa5Se12,0.5696025336551418,1.45,2.0196025336551418
EuVO4,0.5686704427116647,3.3499999999999996,2.781329557288335
BaIn2P4O14,0.5686180699853618,3.97,4.538618069985362
SnGa4Se7,0.5656263504059391,2.55,1.9843736495940607
Pb2SbS2I3,0.5656102501644014,2.0,1.4343897498355986
BaLa2In2S7,0.5654829771356469,1.87,2.435482977135647
Ba5Ga6SnP12,0.5645045975282952,1.21,1.7745045975282951
LiInS2,0.5641960557170558,3.573333333333333,3.009137277616277
Ag2.7Ba6Sn4.3S16,0.5638451242421647,1.48,2.0438451242421647
Pr2.48Tb0.52Ga1.67S7,0.5635188417424284,2.61,2.0464811582575715
Ba23Ga8Sb2S38,0.5632061016959788,2.84,2.276793898304021
ScTiNbO6,0.5625416953919777,3.58,3.0174583046080223
TiCoSb,0.5604203514337562,0.95,0.3895796485662438
Mn3Ta2O8,0.5599852434507875,1.89,2.4499852434507874
TeSe3,0.5593497188720808,1.635,1.0756502811279192
SnS2,0.5593026121182465,2.43,1.8706973878817537
HgGa2S4,0.5585715148199308,2.815,2.256428485180069
YbSe,0.557172239778208,1.5,2.057172239778208
PdS2,0.5568140499915268,0.75,1.3068140499915268
Cu2ZnSnTe4,0.5555040566799537,1.39,0.8344959433200462
Er3SmSe6,0.5554600907394549,2.0,1.444539909260545
EuCu2SnS4,0.5546071816654032,1.85,1.2953928183345969
BeSe,0.5538647814867939,4.0,3.446135218513206
DyTe1.7,0.5537976699722577,0.35,0.9037976699722576
LiAsSe2,0.5535372521774744,1.2366666666666666,1.790203918844141
CuGa0.4In1.6S3.5,0.5530876550553636,1.55,2.1030876550553637
Ba8Ga10Si36,0.5525531598062299,0.31,0.8625531598062299
YbSb,0.5511472252893861,1.0,0.4488527747106139
GaAs0.99Sb0.01,0.5502387177235617,0.7,1.2502387177235617
K1.46Sn3.09Bi7.45Se15,0.5499127001448956,0.39,0.9399127001448956
Na2PtI6O18,0.5496305626689613,2.4,2.949630562668961
CsInS2,0.5494795362514089,3.4,2.850520463748591
Gd2O3,0.5481092481938532,5.3,4.751890751806147
Hg4P2ZrCl6,0.5470886941866611,3.22,2.672911305813339
TcS2,0.5464446192559322,1.0,1.5464446192559322
Bi2Cu0.96Se3I,0.5462770701579424,0.68,1.2262770701579424
LiGd5P2O13,0.544732108251742,3.73,4.274732108251742
Ag2S,0.5442798819413253,1.0325,1.5767798819413252
Sc2S3,0.5432540920415425,2.0,2.5432540920415425
AgIn5S8,0.5429228705941973,1.76,2.3029228705941973
In2Se3,0.5418351854456834,1.2,0.6581648145543165
Ce2O2FeSe2,0.5416149760523882,0.64,1.1816149760523882
Li2MoTeO6,0.5415267432350768,3.5,2.9584732567649232
Eu1.83Ta15O32,0.5401941941849492,0.23,0.7701941941849492
Cs2TeBr6,0.5395280663028164,2.12,2.6595280663028165
Li6Ga2Te8O22,0.5392580232423514,3.85,3.3107419767576487
NiS2,0.5391259522161119,0.64,1.179125952216112
La3Te4,0.5380189826879107,0.43,0.9680189826879108
Cs2Ba3P4O14,0.5378032412310843,6.31,5.772196758768915
MnSb2O4,0.5377084892047774,2.65,2.1122915107952225
Zn0.65Hg0.35Se,0.5371839018250868,1.0,1.5371839018250868
Ba3EuP3O12,0.5370163327495243,4.091,4.6280163327495245
Hg3Te2UCl6,0.5369931228209004,2.6,2.0630068771790997
K4Ba2Nb4S22,0.5362019122260326,1.77,2.3062019122260327
NaSbP2S6,0.5342739909163985,2.21,2.7442739909163985
Ge0.774Si0.226,0.5341136520696855,1.503,0.9688863479303144
EuTb2Se4,0.5309003647092978,2.0,2.530900364709298
Eu2SnSe5,0.5306565411255479,1.07,1.600656541125548
Ce2GeSe5,0.5305415541314673,1.7,1.1694584458685326
CdIO4H,0.5286898022969484,4.35,3.8213101977030512
KScSe2O6,0.5281094540156754,5.4,4.871890545984325
Nd2YbCuS5,0.5261269692395618,1.35,1.876126969239562
Ce2Te3,0.5243011889751759,1.31,0.7856988110248242
Rb2TiAg2S4,0.5230558665006524,2.33,1.8069441334993477
Hg4As2UCl6,0.5220827932229746,1.9,2.4220827932229745
Cs2PdP2Se6,0.5217353599095964,1.6,2.1217353599095965
KSbSe2,0.5210582857554265,1.47,1.9910582857554264
K8Ga8Si38,0.5207986329564797,1.18,0.6592013670435203
BaPdSe6,0.5207273433207227,2.15,1.6292726566792772
NaAsSe2,0.5201155452576336,1.595,2.1151155452576336
RbYTe2O6,0.5196639846166922,3.6,4.119663984616692
Pb0.999Se0.999Bi0.002Te0.003,0.5193148174529676,0.79,0.2706851825470325
Zn2MoTeO7,0.5192247816726692,4.1,3.5807752183273305
MoTe2,0.5183173270357629,1.1266666666666667,0.6083493396309038
Zn2MoSeO7,0.5180756472222465,4.2,3.6819243527777537
Cd4GdB3O10,0.5175517372407974,3.8,3.2824482627592024
InSb,0.5161306660977041,0.2206315789473684,0.7367622450450725
Na2ZnSn2S6,0.5153376974654718,2.93,2.4146623025345284
SnO,0.5142510057566354,3.0,2.4857489942433646
NiC2N2,0.5140319397565314,2.0,2.5140319397565314
Pb2GeSe4O12,0.5138951052180967,4.1,3.586104894781903
GeS,0.5111365399280741,1.690090909090909,2.201227449018983
CdGa2Se4,0.5111119846375534,2.376666666666667,1.8655546820291136
Eu3Sb4S9,0.5105401229625808,1.2,1.7105401229625807
CuCdInSe3,0.5105138520609138,1.66,1.149486147939086
GdH2NO5,0.5092422823653262,4.84,4.330757717634674
ScN,0.5091130026905062,2.6,3.1091130026905063
MgO,0.5089390713411532,7.745,7.236060928658847
Sm3Te4,0.5049162761270225,0.51,1.0149162761270225
EuIn2S4,0.5042680557219432,1.5,2.004268055721943
Sr3EuP3O12,0.502568638824,3.987,4.489568638824
Sm3Al0.33SiS7,0.502330019356235,2.26,2.762330019356235
Ga2Te3O9,0.5023292496743634,4.145,3.642670750325636
BiSb0.15,0.5010692080611141,0.022,0.5230692080611141
HgBrCl,0.500927276009373,3.4,3.900927276009373
MnSb2Se4,0.5006671550628321,0.31,0.810667155062832
SmB6,0.4975028839445903,3.5,3.9975028839445903
RbInS2,0.4967754214037563,3.3,2.8032245785962435
Pb6BBrO7,0.49637308225410237,2.84,2.3436269177458975
LiInSnS4,0.4960955281847945,2.3,2.7960955281847943
CuIn3Se5,0.4936618990809222,0.6,1.0936618990809222
Na2GdP2O8,0.492808510488028,4.185,4.677808510488028
BaSbBS4,0.4923176525990618,2.34,2.8323176525990617
Ba2GaSmTe5,0.49149209482912615,1.04,1.5314920948291262
Rb2Cu2Sn2Se6,0.49031281055346954,1.04,1.5303128105534696
BaAl4Se7,0.4887239722263481,3.4,2.911276027773652
Pd3P2S8,0.487890739969568,2.12,1.632109260030432
SiAs,0.4875688972391492,1.5,1.0124311027608508
Pr2Te4O11,0.48694734936941986,3.65,3.16305265063058
Al0.74Gd3Si0.7S7,0.4867645571235317,2.34,2.8267645571235316
TbIn3S6,0.48642388742927034,1.2,1.6864238874292703
Mg2Pb,0.48604476560380505,0.097,0.583044765603805
LiGaS2,0.4860059805664565,3.8433333333333337,3.357327352766877
ZnSnO3,0.48499325175089814,3.9,3.4150067482491018
HgTe,0.4847661754867041,0.1716666666666666,0.6564328421533707
SrTaO2N,0.48180261253377643,1.99,2.4718026125337764
Hg7.5As4Cl6,0.48163876062808586,1.727,2.208638760628086
Sr8.007Ge2.043Bi7.949Se24,0.48023598428772063,0.74,1.2202359842877206
NdTe2,0.47907358433558145,0.48,0.9590735843355814
Dy4GaSbS9,0.47903507207956597,2.58,2.100964927920434
GaP,0.4785628751932851,2.76,2.2814371248067147
CuAlSe2,0.4781331981810113,2.6,2.121866801818989
Ba5V3O12F,0.4774034919455725,3.85,4.327403491945573
NbSe2,0.47730222473605655,1.4,0.9226977752639434
AgIn5Te8,0.47724154131523366,0.47,0.9472415413152336
BaAuI5O15,0.47637557006436815,2.32,2.796375570064368
K3B6O10Cl,0.4759283297247183,6.89,6.414071670275281
AgAlO2,0.4757454857410117,3.6,3.1242545142589884
AgTlSe2,0.475603182621116,0.72,1.195603182621116
TlSbS2,0.47459217066936166,1.69,1.2154078293306383
Nb6VSb3O25,0.47413879854693475,3.2,2.7258612014530654
AgSbTe2,0.4736113886037658,0.4766666666666666,0.9502780552704324
NaGe3P3,0.47310779557012816,2.06,2.533107795570128
Ba2ZnTe3,0.4728006980001571,2.1,2.572800698000157
K2Nd2Ti3O10,0.4718177964473358,3.25,3.721817796447336
CsTa3Se2O12,0.47114155122576884,3.88,3.408858448774231
Ag3AsS3,0.46918845870868653,2.07225,1.6030615412913134
Ag2VI3O11,0.46816033352858,2.16,2.62816033352858
AgCd3PS6,0.46686422161141916,2.56,2.093135778388581
K2Ge3B2O10,0.46669833788121995,5.38,4.91330166211878
Ga0.01Sb0.01Zn0.99Te0.99,0.4660251901784309,2.1,1.6339748098215692
CsInGeS4,0.46590149401690617,2.25,2.715901494016906
HgBr2,0.46441857720991964,3.59,3.12558142279008
PrTaN2O,0.4638664652118405,2.0,2.4638664652118405
CuFeSe2,0.4636257246548834,0.155,0.6186257246548834
CdI2,0.4620980790241416,3.8,3.3379019209758582
AgBiSe2,0.4610965841410833,0.34,0.8010965841410833
Hg4As2.5InBr3.5,0.4597238825688521,1.71,2.169723882568852
Li2CdSnS4,0.4596920656080177,3.26,2.800307934391982
Ba2GaBiSe5,0.4590960876406791,2.21,1.7509039123593209
AgIn9Te14,0.4578435835272412,1.5,1.0421564164727588
Tl4Ta2S11,0.4578380901467718,1.26,1.7178380901467718
InBi2S4Cl,0.4576544024147564,1.5,1.9576544024147564
La3Sb0.33SiS7,0.4564409068798523,1.92,2.376440906879852
PbBiBO4,0.45435108407913916,3.2,3.6543510840791393
EuSb4S7,0.4530765794322724,0.98,1.4330765794322724
CsBi2,0.4529419824862133,0.55,1.0029419824862134
CaSnO3,0.45222713209257437,4.4,3.947772867907426
Ag0.4Cd0.5In2.2Te4,0.45126461584561134,0.19,0.6412646158456113
Nd4Ge3S12,0.45118533628847457,2.62,2.1688146637115255
Cu2WSe4,0.4500571866978742,1.65,2.100057186697874
Hg0.06Zn0.94Te,0.447742496588476,2.075,1.6272575034115242
Ca2SmTaO6,0.4453292599847698,3.45,3.89532925998477
KBiCu2S3,0.44509276574038226,1.29,1.7350927657403823
NaInSe2,0.4440526331322858,2.8,2.355947366867714
Zn3Sb2,0.44287615041458317,0.1766666666666666,0.6195428170812498
Bi2Te0.1Se2.9,0.44269060951254074,0.78,0.3373093904874593
NaSbS2,0.44169308567086696,1.64,2.081693085670867
Cs2TiAg2S4,0.44167465770649406,2.44,1.998325342293506
Zn3B2O6,0.4414995454260646,2.6,3.0414995454260647
Li6Al2Te8O22,0.44133707883258966,3.63,3.1886629211674102
RbAg2SbS4,0.44088655849306013,2.3,1.8591134415069397
In4S5,0.43964008696064594,0.9,1.339640086960646
BiSeBr,0.4396067329388684,1.6666666666666667,2.106273399605535
Bi2Te0.4Se2.6,0.43902500074737566,0.7,0.2609749992526243
Hg0.8Zn0.2Te,0.43845397911936906,0.075,0.5134539791193691
LiCa3As2H,0.43766594658634617,1.4,1.837665946586346
SiSn,0.43757274993273987,0.59,1.0275727499327398
SnSi,0.43757274993273987,0.59,1.0275727499327398
GaAs0.86Sb0.14,0.435736010519023,0.66,1.095736010519023
Tm2O3,0.4355946721098789,4.53,4.965594672109879
CsCl,0.43474913914852564,7.949999999999999,7.515250860851474
Tl2AuPS4,0.4339909624461977,2.2,1.7660090375538025
Dy2Mo3O12,0.4333959443768083,1.92,2.353395944376808
Tl3CuNb2Se12,0.4332302275291664,0.8,1.2332302275291664
CdBiO2Cl,0.43321755226183,3.08,2.64678244773817
PbCl2,0.4315041454914894,3.953333333333333,3.5218291878418437
Tl2GeTe3,0.43082122376401955,0.365,0.7958212237640195
KSb,0.4306176797693312,0.9,1.3306176797693312
LiRbCO3,0.4296582007601124,6.28,5.850341799239888
InSb0.6As0.4,0.42957874597851353,0.13,0.5595787459785135
Ga0.01Al0.99P,0.4295090138641995,2.49,2.9195090138641997
CsLu7Se11,0.4284239859569585,1.78,1.3515760140430415
La6Sb4S3O12,0.42719533970270085,2.6,3.027195339702701
Rb3Al3Ge7S20,0.4261150160669449,3.1,2.673884983933055
LiMoIO6,0.4250992606482282,2.8,3.225099260648228
La5In3S9O3,0.4248073637608809,2.6,2.175192636239119
NdF3,0.4243522869258163,6.15,5.725647713074184
Sr5V3O12F,0.4242796770816861,4.5,4.075720322918314
Ca5B3O9F,0.42390520773067575,6.53,6.953905207730676
Ga0.99As0.99Zn0.01Se0.01,0.4229253318051651,1.39,1.812925331805165
Se0.4Te0.6,0.4226085799081112,0.7,1.1226085799081111
Rb2Hg3Ge2S8,0.422571920499172,2.8,2.377428079500828
Cu2O,0.4219625894232246,2.6133333333333333,2.1913707439101087
K2CuNbS4,0.4214887522076105,2.82,2.3985112477923893
K3Ga3Ge7S20,0.4210980560305839,3.25,2.828901943969416
CdSe,0.4196552239013873,1.858412,2.2780672239013873
Li0.2Na0.8AsSe2,0.4193913261521538,1.645,2.064391326152154
AgTlTe2,0.4192476344700141,0.1,0.5192476344700141
Bi24VO41,0.41839717104697227,3.25,2.8316028289530277
EuBi2Se4,0.418073887618834,1.02,0.601926112381166
K2AuI5O15,0.41785753666252523,2.65,3.067857536662525
Ba3GeS5,0.4173671558817347,3.0,2.5826328441182653
Ga2Te3,0.41490556331274187,1.4,0.985094436687258
BiFeSe3O9,0.4148652198086804,2.54,2.9548652198086804
ScNiSb,0.4141662866532201,0.11,0.5241662866532201
Cs2ZnGe3S8,0.41378001858423685,3.332,2.918219981415763
Tl2TeS3,0.4133497336256544,1.6,1.1866502663743457
Zn0.9S0.9Ga0.1P0.1,0.41320605357514184,2.8,2.386793946424858
Cs2AgBiBr6,0.4131342237455633,2.19,2.6031342237455632
GaHSeO4,0.4127698248046574,5.51,5.097230175195342
BiSCl,0.4125242180704689,1.91,2.322524218070469
Rb2CdBr2I2,0.4121438975428062,3.35,2.937856102457194
Pb4V2Se6O21,0.4120569640881495,3.37,2.9579430359118506
Cu3DySe3,0.4118534734593485,0.2,0.6118534734593485
NdB6,0.41177287354025083,4.9,4.4882271264597495
RbCdB3O6,0.4111403543361454,4.2,3.788859645663855
SnGeS3,0.41093191490919634,2.23,1.8190680850908036
CsTbZnTe3,0.4107387719907345,2.12,1.7092612280092656
Cs2Hg3S4,0.41069886403183276,2.8,2.389301135968167
Hg4As2ZrCl6,0.40969668720300945,2.48,2.8896966872030094
Ga0.25Al0.75As,0.4095926315577465,2.42,2.0104073684422534
Mg2Co,0.4089200384372015,0.66,1.0689200384372015
Ge0.4Si0.6,0.4088313852963217,0.94,1.3488313852963216
La4FeSb2Se10,0.4082813355950151,0.85,1.258281335595015
Sn3As2,0.4080983580386849,0.47,0.0619016419613151
Ce1.3Lu0.7S3,0.4078204484707644,1.25,1.6578204484707644
Ir2Sn3Se3,0.40491294880476586,0.43,0.8349129488047659
NdAs,0.4040375990247489,1.04,1.444037599024749
Cu3YbS3,0.40385476759675054,1.56,1.1561452324032495
GaAs0.15Sb0.85,0.4037857071288684,1.1,0.6962142928711317
BaGa2Se4,0.4032017123568137,3.163,2.759798287643186
K6Yb3P5S20,0.4030688321675693,2.6,2.196931167832431
K6CdTe4,0.4023045936018095,2.51,2.1076954063981903
Ge0.7Si0.3,0.4022004557699651,0.88,1.282200455769965
RbIn5S6,0.40005009278027703,2.5,2.099949907219723
Ag2GeTe3,0.399496454322532,0.16,0.559496454322532
SnSe,0.3992460389310104,0.9916666666666668,0.5924206277356564
As2S6,0.3984941718202166,2.35,2.7484941718202167
Ba2GaGdSe5,0.39727341660613913,1.87,2.2672734166061392
Ba1.88Ta15O32,0.396558938898944,0.13,0.526558938898944
Li2Ga2GeS6,0.39591134596755717,3.65,3.2540886540324427
GeSe2O6,0.3956844705421423,5.289999999999999,4.894315529457857
ThO2,0.39566699972389996,3.4,3.0043330002761
CuIn5S8,0.3952796610735787,1.34,1.7352796610735788
Ba4Ge3S9Cl2,0.3952653130036632,2.91,2.514734686996337
Sn2BiSI5,0.3952059102931771,1.32,1.7152059102931771
RbSbS2,0.3947676609508455,2.063333333333333,1.6685656723824875
Ag2SnS3,0.3924784958045424,1.3533333333333335,1.745811829137876
BaSi2,0.3915732830331604,1.3,1.6915732830331605
K2Cu2Sn2Se6,0.3915060736940301,1.04,1.4315060736940302
CsNbSe2O7,0.39041496983733603,4.2,3.809585030162664
Ge0.8Si0.2,0.39040372446044025,0.86,1.2504037244604402
HgS,0.39025869104854705,2.1,1.709741308951453
PbGa4S7,0.39008873263021115,3.08,2.689911267369789
K2Cu2Sn2S6,0.38959126468169125,1.47,1.8595912646816912
ZnSnSb2,0.38931368902200203,0.35,0.739313689022002
LiSm3SiS7,0.38919185880915874,2.83,2.4408081411908413
TiTe2,0.3890607577401972,1.0,1.3890607577401972
SiP2,0.38863593384133543,1.89,2.2786359338413353
NaYTe4O10,0.3879638063882562,3.9,3.5120361936117437
BiSeI,0.38620329432790246,1.3,0.9137967056720976
Fe2O3,0.3859969803281249,2.2,2.585996980328125
TlCuCl3,0.3859010201098445,2.98,2.5940989798901555
Pb2Nb2Se4O15,0.3849587119549063,2.79,3.1749587119549063
CsInSe2,0.384597023807987,2.81,2.425402976192013
TaGaSe2,0.38385389118418045,2.0585,1.6746461088158195
SrGe2,0.38379106013262587,0.9,1.283791060132626
Sb8O11I2,0.380279992314112,2.72,3.100279992314112
PbS,0.38023440651654794,0.3620714285714285,0.7423058350879764
TlHg6Se4Br5,0.37972511663775954,2.8,2.4202748833622403
BaGa2GeSe6,0.379011168052394,2.515,2.135988831947606
Ge0.838Si0.162,0.37830976821812734,1.319,0.9406902317818726
Cs2PtI6O18,0.3777734607984513,2.4,2.777773460798451
CaSm2S4,0.3770788572513464,2.05,2.427078857251346
PbSe0.01S0.99,0.37630583508797644,0.366,0.7423058350879764
Bi3F3I4O13,0.37610851636735054,3.7,3.3238914836326496
Bi14.7In11.3S38,0.37556937079531494,1.45,1.825569370795315
Cu3HoSe3,0.37530439036454566,0.16,0.5353043903645457
Hg7InS6Cl5,0.374093767603326,2.54,2.914093767603326
Pr4Te7,0.37399446581560086,0.46,0.8339944658156009
IrS2,0.37251153788269653,0.9,1.2725115378826966
Sm2Mn3Sb4S12,0.3723760133202103,1.5,1.8723760133202103
Ba2GaGdTe5,0.37156067982395413,1.12,1.4915606798239542
Cr3Se4,0.3712173194207893,1.59,1.2187826805792108
EuLu2Se4,0.37121406756578446,1.7,1.3287859324342155
TlAsSe2,0.3708386982637797,1.375,1.0041613017362203
Cs1.43Cd1.43Bi2.57S6,0.3700883987435244,1.28,1.6500883987435244
Nd2ZrS5,0.3696708582067343,1.83,1.4603291417932658
In0.99As0.99Ga0.01P0.01,0.36894378609898265,0.3,0.6689437860989826
Hg6P6In2Cl9,0.3686888515664073,3.13,2.7613111484335926
Nd1.33Lu0.67S3,0.36829621979804394,1.5,1.868296219798044
GaSb,0.3681397200533819,0.7782533333333334,1.1463930533867153
LiAlB14,0.36770805166452836,1.935,1.5672919483354717
Li2GaGe2Se6,0.366791036966025,2.64,3.006791036966025
Na4MgGe2Se6,0.3662091997147865,2.53,2.8962091997147863
In2As2O5Cl2,0.3660683358184329,4.62,4.253931664181567
TlScSe2,0.36548964633951386,0.79,1.155489646339514
YB66,0.36476965942518214,0.8,1.1647696594251822
V2O5,0.36342063942644076,2.3916666666666666,2.028246027240226
PbSbO2Br,0.3620127415636616,2.67,2.3079872584363383
Bi4PdSe4O12,0.3619281615658094,2.06,2.4219281615658095
Ge0.999Si0.001,0.36186646598023076,0.65,1.0118664659802308
SrO,0.36142123895253064,5.734999999999999,6.09642123895253
Ag0.5Pb1.75GeS4,0.3612741701511364,1.83,1.4687258298488637
Y3GaS6,0.36108420134613617,2.88,2.5189157986538637
As4S4,0.35945520464859637,2.4,2.0405447953514035
RbCd4In5Se12,0.35935683437681076,1.57,1.9293568343768108
Er2O3,0.3574556306557737,5.42,5.062544369344226
In0.3As0.3Ga0.7P0.7,0.3571480794470767,2.05,1.692851920552923
CuGaGeSe4,0.35710254925386353,1.38,1.0228974507461364
CeTaN2O,0.3569504710572704,1.9,2.2569504710572703
Rb2TiCu2S4,0.35684702659646605,2.19,1.833152973403534
In0.5P0.5Ga0.5As0.5,0.3566221425828502,1.75,1.3933778574171498
RuTe2,0.3558940022804147,0.25,0.6058940022804147
ZnTe,0.35568514364432025,2.288333333333333,1.9326481896890129
CuGa3Te5,0.3548558131951358,1.092,0.7371441868048643
Hg3S2Bi2Cl8,0.3548283344245209,3.26,2.905171665575479
In0.2As0.2Ga0.8P0.8,0.35432122249754383,2.15,1.795678777502456
Cd4P2Br3,0.35360361677506047,2.19,2.5436036167750604
CsBiS2,0.3533509718027328,1.4166666666666667,1.7700176384693995
Ta0.67Zr1.33O1.89N1.63,0.3530009461480046,2.48,2.1269990538519954
Rb3Sb2I9,0.3529218313391711,1.94,1.5870781686608288
CsYbZnSe3,0.3528449438410055,2.035,2.3878449438410057
Hg4As2HfCl6,0.3522718105373692,2.47,2.8222718105373694
Ca2ScSbO6,0.35176533981016567,3.68,4.031765339810166
Ce4InSbSe9,0.35173796545139946,1.69,1.3382620345486005
OsTe2,0.35155536714375407,0.3,0.6515553671437541
K2Gd2Ti3O10,0.3514726295835522,3.3,3.651472629583552
Pb2B3O7.5H2,0.35009381756858726,4.42,4.069906182431413
SnCl2,0.34905916026973527,3.9,4.249059160269735
ZrNiSb,0.34806934401704026,0.55,0.2019306559829598
La3LuSe6,0.3476076542998481,1.26,1.607607654299848
BaIn2S4,0.3473958129928114,3.057,2.7096041870071885
CuPbBiSe3,0.3471894641520633,0.07,0.4171894641520633
LiZnN,0.34716062341668263,1.945,2.2921606234166827
IrAs2,0.3467971754166075,1.0,0.6532028245833925
K2Ho4Cu4S9,0.34656569851767216,2.43,2.083434301482328
RbCu4AsS4,0.3460178153689304,2.15,1.8039821846310695
Sr4Te3O8Cl4,0.3454357310674361,4.0,3.654564268932564
K2Hg3S2.69Se1.31,0.34421044708072457,2.28,1.9357895529192752
Ge40.0Te5.3I8,0.34385922532696883,0.8,0.4561407746730312
FeIn2Se4,0.3435998657646635,1.15,0.8064001342353364
La2Sr2PtO7.13,0.3435968757018877,2.52,2.8635968757018877
CeF3,0.34349659884890116,4.85,5.193496598848901
Hg3ZnS2Cl4,0.3424545455487338,2.65,2.307545454451266
CuYO2,0.3419494843398323,3.5,3.1580505156601677
KPbPO4,0.341107970657033,4.44,4.098892029342967
Pr2Te3,0.3400614128345488,1.32,0.9799385871654512
Ba2BiInS5,0.33874938438290636,1.55,1.8887493843829064
EuN,0.3384704359386337,1.25,1.5884704359386337
Pb10B3O13Br3,0.33842444185170084,3.25,2.911575558148299
Sn0.5GaZn5.5O8,0.33809866653387477,2.99,3.328098666533875
Fe2Te3,0.33809618675716835,0.47,0.8080961867571683
Hg0.796Cd0.204Te,0.3369080722761665,0.0635,0.4004080722761665
RbCu2VS4,0.3368036108714274,1.45,1.7868036108714274
GaAs0.2P0.8,0.3361668076234341,2.2,1.863833192376566
EuBi2Te4,0.3353618957855639,0.44,0.7753618957855639
H2Ti6O13,0.33440096952549725,3.4,3.734400969525497
K3Ta2AsSe11,0.33307510148360064,1.45,1.7830751014836006
CsLaHgSe3,0.3326082214834316,2.485,2.1523917785165683
Se2B2O7,0.33163849082102903,4.64,4.308361509178971
CsCd4In5Se12,0.33072844238126464,1.62,1.9507284423812647
CsInTe2,0.33069894876471295,2.16,1.8293010512352872
CsYTe3O8,0.3301961812324299,3.4,3.73019618123243
CuZn2InSe4,0.3299770048988908,1.1,1.429977004898891
K0.8Hg1.2Sn2S8,0.32881797067511,2.78,2.45118202932489
TcSe2,0.3279607549357696,0.88,1.2079607549357696
Hg0.65Cd0.35Te,0.3279558863716723,0.28,0.6079558863716723
