,ae,exp,pred
PdPS,0.8384354842157475,1.39,0.5515645157842524
Na2Zn3Se4O12,0.8353389354609018,4.9,4.064661064539099
Cd12Ge17B8O58,0.835326182945674,4.29,3.454673817054326
TlAsS2,0.8345986130831071,2.185,1.350401386916893
K2ZnTe2,0.8338317425399149,3.0,2.166168257460085
La3FMo4O16,0.8331549042672801,3.7,2.86684509573272
InSnAsSe,0.8323892047431716,0.26,1.0923892047431716
UO2,0.8322954096958903,2.18,1.3477045903041098
GaHSeO4,0.8311236276561722,5.51,4.678876372343828
Li2In2SiSe6,0.8303817363396597,2.54,1.7096182636603403
Ba2BiInS5,0.8276101952012394,1.55,2.3776101952012394
LiSm3SiS7,0.8266694942477626,2.83,2.0033305057522375
Sc2S3,0.8253906079324729,2.0,2.825390607932473
Nd1.33Lu0.67S3,0.8252701903698658,1.5,2.325270190369866
As4S4,0.8229923575743006,2.4,1.5770076424256994
EuBi2Te4,0.8223359249252589,0.44,-0.3823359249252589
KScSe2O6,0.822301273092096,5.4,4.577698726907904
NaSbTe2,0.8218312002474499,0.47,1.29183120024745
AgO,0.8206657990548651,1.57,2.390665799054865
NaInSe2,0.8184008513635299,2.8,1.98159914863647
Pb6BBrO7,0.8174651133859459,2.84,3.6574651133859457
Sm2S3,0.8169231642133545,2.98,2.1630768357866454
NaGe3P3,0.8149606830935872,2.06,1.245039316906413
SnGa2GeS6,0.8146233880463685,2.04,2.8546233880463685
Ba2InErSe5,0.8144741520892735,2.29,1.4755258479107265
AsBr3,0.8141332479422538,2.6,3.414133247942254
Li4.5Fe0.5TeO6,0.8135831683714247,3.25,4.063583168371425
Zn0.15Cd0.85Se,0.8120796268394592,2.55,1.7379203731605406
Sr2V3Se5O18,0.8094394484573999,2.47,3.2794394484574
CsZn4In5Te12,0.8057591315867882,1.61,0.8042408684132119
PrTe1.9,0.8052807333840442,1.0,0.1947192666159558
Bi7F11O5,0.8044647680750847,4.05,3.245535231924915
EuBi2Se4,0.8026692724409416,1.02,0.2173307275590585
Hg7.5As4Cl6,0.8023927931992969,1.727,2.529392793199297
ThOSe,0.8020571957493359,1.65,2.452057195749336
Ge0.653Si0.347,0.8000981029014642,1.914,1.1139018970985357
ErN,0.798788497573597,2.7,1.9012115024264031
CdIn30Te46,0.7987105803007444,1.17,1.9687105803007443
Li2CdGe,0.7983582065799737,0.99,1.7883582065799737
CsAu,0.7973033202149036,2.3,1.5026966797850962
DyTe1.7,0.7969878092229049,0.35,1.1469878092229049
Ba23Ga8Sb2S38,0.7956568499191388,2.84,2.044343150080861
La2O2ZnSe2,0.7930698602000552,3.4,2.6069301397999447
Pb3B3O10N,0.7919557546737024,3.64,4.4319557546737025
RbInS2,0.7909553927868092,3.3,2.5090446072131907
Hg0.65Cd0.35Te,0.7901408208686524,0.28,1.0701408208686525
InSb2S4Cl,0.7901258345203701,1.8,2.59012583452037
NaCdAsS3,0.7888507632774884,2.93,2.141149236722512
K4GeP4Se12,0.7862660608909073,2.0,2.7862660608909073
Hg4As2HfCl6,0.7848009363291668,2.47,3.254800936329167
BaTe,0.7846942530409118,3.4,2.615305746959088
Tl2InGaSe4,0.7844663486073595,2.05,1.2655336513926403
BaCdSnS4,0.7843798877676154,2.3,3.084379887767615
Tb4Al2O9,0.7828907947711157,4.59,3.807109205228884
Bi3TeBO9,0.7810211347978533,2.6,3.3810211347978534
Bi2V2Se4O16,0.7808870398925976,2.2,2.9808870398925977
RbYTe2O6,0.7789588778600023,3.6,4.378958877860002
RbTa3Te2O12,0.7760657388396335,3.88,3.1039342611603664
Tl2Hg3Te4,0.7713754434768608,0.9,1.6713754434768608
Li2In2GeSe6,0.7684260878910878,2.3,1.531573912108912
Cs2Hg4.65Cd1.35S7,0.7673005647081521,1.84,2.607300564708152
Zn0.01Cd0.99Se,0.7643913829768105,2.45,1.6856086170231896
InSb2Se4Br,0.7637751417747953,1.35,2.1137751417747954
CaTaO2N,0.7633767195876442,2.4,3.163376719587644
Pb2MnO4,0.7627467109225932,1.5,2.262746710922593
P2Se5,0.7620766973735016,2.2,1.4379233026264986
BiSb0.15,0.761368185445557,0.022,-0.7393681854455569
CuI,0.7598218122758964,3.0264,2.266578187724104
CuNiC4N4,0.7593427164919897,2.7,1.9406572835080105
Ge0.1Si0.9,0.7590849035684601,1.04,1.7990849035684602
Tl4GaIn3S8,0.7581414234168442,2.63,1.8718585765831557
CaI2,0.757912529841124,5.98,5.222087470158876
PbSe0.99S0.01,0.7570375854224088,0.255,1.0120375854224088
La2V2IO9,0.7568811047722352,3.63,2.8731188952277646
Y6ZnSi2S14,0.7568494421440763,2.38,1.6231505578559235
Sr3Ti2O7,0.7544347687509516,3.26,4.014434768750951
OsSb2,0.7540680241706262,0.2366666666666666,0.9907346908372928
As2S3,0.7536607217862221,2.416333333333333,1.662672611547111
PbN6,0.753574858118474,3.0,2.246425141881526
Ir0.67S2,0.7534941506900288,2.0,1.2465058493099712
Cs3Bi2I9,0.7526170086780304,1.85,1.0973829913219697
Bi12PO20,0.7516161161116868,3.25,2.4983838838883132
Na0.75Eu1.625GeSe4,0.7506396221998453,2.0,1.2493603778001547
Hg0.7Cd0.3Te,0.7485592240823096,0.31,1.0585592240823096
Rb2Cd3Te4,0.7482573610705527,2.3,1.551742638929447
Ba2InGdSe5,0.7474061844289599,2.24,1.4925938155710403
Sb2O3,0.7466747542013454,3.255,2.5083252457986545
ZnGa2Se4,0.7459564244297832,1.72,2.465956424429783
CsTbZnTe3,0.7454938116474781,2.12,1.374506188352522
Pb2BiS2I3,0.742228331621748,1.6,0.8577716683782521
UY4O3S5,0.7415267317531768,1.95,1.208473268246823
PrBN2,0.7414064370430902,4.0,3.25859356295691
Hg2Cu3Te6O16,0.7413871020494827,2.56,3.3013871020494827
InSb,0.739665842606504,0.2206315789473684,0.9602974215538724
Eu3S4,0.7385800323021952,1.7,2.438580032302195
RbIn5S6,0.7373835809393581,2.5,1.762616419060642
Bi14.7In11.3S38,0.736478292993983,1.45,2.186478292993983
ScN,0.734175262875929,2.6,3.334175262875929
Cs2AgBiBr6,0.7320357016886105,2.19,2.9220357016886105
SnTe,0.72981381951293,0.33,1.05981381951293
K0.6Cs0.4PSe6,0.7296934835125994,2.1,2.8296934835125995
Th2Se5,0.7291635212395143,0.37,1.0991635212395143
PbCl2,0.7289235066970763,3.953333333333333,4.682256840030409
Ca2ScSbO6,0.7279995770680663,3.68,4.407999577068066
GdN,0.7277210974560742,1.54,2.267721097456074
KBiS2,0.727472488123961,0.8933333333333334,1.6208058214572945
BaIn2Se4,0.7261760467473208,2.625,1.8988239532526792
NaInS2,0.7256102818812273,1.9,2.6256102818812272
HgSe,0.7230034356632731,0.2416666666666667,0.9646701023299398
Bi2YVO8,0.7228347526124064,2.09,2.8128347526124062
HoN,0.7211417660214723,1.856666666666667,2.577808432688139
Hg0.06Zn0.94Te,0.7208566858097847,2.075,1.3541433141902155
CsBiSe2,0.7199547179095627,1.07,1.7899547179095627
Cd4P2Cl3,0.719462143854372,2.205,2.924462143854372
MoSe2,0.719044366997617,1.6,0.8809556330023831
LiZnN,0.7188391697529217,1.945,2.663839169752922
BaB6,0.7187004452698496,2.64,3.3587004452698497
K1.25Pb3.5Bi7.25Se15,0.7180516215865098,0.53,1.2480516215865098
CBr4,0.7179728335079067,3.7,2.9820271664920934
Ba2GaBiTe5,0.717963829185166,1.43,0.712036170814834
Cs2PtI6O18,0.717811013474452,2.4,3.117811013474452
Rb3Sb2I9,0.7177884788820095,1.94,1.2222115211179905
TlSbTe3,0.7169342996506928,0.38,1.0969342996506928
Ge0.001Si0.999,0.716617710170603,1.09,1.8066177101706031
Ag3Ga3SiSe8,0.7162621591128464,2.3,1.5837378408871534
LaVI5O16,0.714615509304708,3.58,2.865384490695292
CuYO2,0.7144105757302057,3.5,2.7855894242697943
TlScS2,0.7138342704602454,1.51,0.7961657295397546
PbSb2Se4,0.7123421623232646,1.8,1.0876578376767354
In6Se7,0.7111790541968092,0.63875,1.3499290541968092
Cs5P5Se12,0.7101661177936966,2.17,2.8801661177936966
Yb4Sb2S11.25,0.7076071948387068,1.71,2.417607194838707
Ge0.06Si0.94,0.7061211818738076,1.06,1.7661211818738076
BaCu2SnSe4,0.7054313092245204,0.48,1.1854313092245203
Rb2Cd3S4,0.7048218790198502,2.92,2.2151781209801498
CuZr1.86S4,0.7035339737352837,1.26,1.9635339737352837
Na2In2GeS6,0.7029176919401658,3.17,2.467082308059834
As2S5,0.7029160974191802,2.48,1.7770839025808198
KAu5PS8,0.7022527476408711,2.14,1.437747252359129
PbS,0.7014051516483378,0.3620714285714285,1.0634765802197663
GdTe,0.7010634443859469,1.3,0.5989365556140531
KCeSe4,0.7008327155865008,1.54,2.240832715586501
SnGa4Se7,0.7003087657724199,2.55,1.84969123422758
ErSe2,0.700267504591997,1.07,1.770267504591997
Ge0.02Si0.98,0.6998500492624777,1.08,1.7798500492624778
LiGd5P2O13,0.698956268211909,3.73,4.428956268211909
PbSbO2Br,0.6987066184409461,2.67,3.368706618440946
Sr3Se3O8Cl,0.6978360746891212,4.4,5.097836074689122
PbSe0.95S0.05,0.6970682893180236,0.257,0.9540682893180236
MoTe2,0.6968367587486137,1.1266666666666667,0.429829907918053
Ba5Ga6SnP12,0.6960434795250083,1.21,1.9060434795250083
Hg0.63Cd0.37Te,0.6957260900747909,0.35,1.045726090074791
Bi2Cu0.96Se3I,0.6947298273058008,0.68,-0.0147298273058007
Hg0.3Cd0.7Se,0.6935372741321058,0.55,1.2435372741321058
Cd4Sb2I3,0.693053541979507,1.83,1.136946458020493
NaAsS2,0.6926391081119943,2.28,2.972639108111994
SrThP2S8,0.6916647683899888,3.02,2.328335231610011
EuH2,0.6909531507954783,1.85,2.5409531507954783
TlS,0.6896253746517325,1.3650000000000002,0.6753746253482678
Cu1.8S,0.688720056907365,2.3,1.6112799430926348
Zn0.55Hg0.45Se,0.6882556397640296,0.8,1.4882556397640296
In0.3Ga0.7P,0.6865986805072921,2.2,1.513401319492708
AgGaS2,0.6852773495351445,2.655,1.9697226504648553
LuIn3S6,0.6840462962016485,1.27,1.9540462962016485
In0.3As0.3Ga0.7P0.7,0.6839235017116521,2.05,1.3660764982883478
HgGa2S4,0.683405050744204,2.815,2.131594949255796
Ba2InNdSe5,0.6823928623354525,2.2,1.5176071376645477
Cs2Te,0.682157955136188,3.5,2.817842044863812
PbSe0.9S0.1,0.6819659561688768,0.272,0.9539659561688768
PbSe0.01S0.99,0.681454470389154,0.366,1.047454470389154
Ag0.4Cd0.2In2.4Te4,0.6803865552850485,0.42,1.1003865552850485
PbBiO2Cl,0.6797652014220441,2.45,3.1297652014220443
GaTc,0.6795562072780046,1.42,0.7404437927219953
PbTe0.01Se0.99,0.6773653570205231,0.256,0.9333653570205231
La3CuGaSe7,0.6772475186407338,1.36,0.6827524813592663
Ba5Ga6GeP12,0.6765972413520218,1.39,2.0665972413520217
Ag0.25Cd0.5In2.25Te4,0.6762973896002641,0.39,1.066297389600264
EuN,0.6760011627614677,1.25,1.9260011627614677
BiSI,0.6756730390017389,1.5933333333333335,0.9176602943315946
LiMoIO6,0.6746447572759742,2.8,3.474644757275974
Pb4Sb6Se13,0.673262581366672,0.65,1.323262581366672
PbBiO2Br,0.6730368438600345,2.385,3.0580368438600343
La6Sb4S3O12,0.6719704819127501,2.6,3.27197048191275
RbBiSe2,0.6718753428180624,0.8466666666666667,1.518542009484729
Bi2SeI2O11,0.6710655569954547,3.7,3.0289344430045455
Rb4GeP4Se12,0.6708443179998551,2.0,2.670844317999855
Li2ZnGeSe4,0.6661743990637523,1.86,2.5261743990637524
BaRh2Ge4Se6,0.6661656595624401,1.089,0.4228343404375598
RbGeB3O7,0.6656122966348139,5.58,4.914387703365186
KSb,0.6648066421192212,0.9,1.5648066421192213
H2Ti6O13,0.6645008815822613,3.4,4.064500881582261
OsSbSe,0.6630506963868265,0.4,1.0630506963868265
Rb9Bi13S24,0.6629720028137729,1.3,1.962972002813773
CsYHgSe3,0.6619429214719277,2.54,1.8780570785280724
Ag3AsS3,0.6616243986710186,2.07225,1.4106256013289813
Cd3As2,0.6608715414470323,0.2695,0.9303715414470324
Sm3Al0.33SiS7,0.6608188863429421,2.26,2.920818886342942
Na0.5Pb1.75GeS4,0.659810677376861,2.08,1.420189322623139
Sm3Te4,0.6590207772304157,0.51,1.1690207772304158
MnTe,0.6589981919310606,1.3,0.6410018080689395
Sn2BiSI5,0.6571314814817126,1.32,0.6628685185182874
AgAlTe2,0.6561641413337109,1.85,1.1938358586662892
TlHg6Se4Br5,0.6560441601090128,2.8,2.143955839890987
OsTe2,0.6552078924313265,0.3,0.9552078924313264
WSe2,0.6530799101419487,1.465,0.8119200898580514
K1.46Sn3.09Bi7.45Se15,0.6521906473136595,0.39,1.0421906473136595
Li2B12Si2,0.6513587116545811,2.27,2.921358711654581
GaP,0.6511756618347087,2.76,2.108824338165291
Cu3ScSe3,0.6507235535374205,0.3,0.9507235535374204
Rb2CsSb,0.6503614686744368,1.5,2.150361468674437
TeO2,0.6501494906942633,3.0,2.3498505093057367
PrF3,0.6499093845892556,5.6,6.249909384589255
PbSbO2I,0.6465536900492528,2.48,3.1265536900492528
Ce4Te7,0.6464745633374664,0.5,1.1464745633374664
BaGa2S4,0.644451086224509,4.125,3.480548913775491
Na4MgSi2Se6,0.6443274008073168,2.85,2.2056725991926833
Hg0.99Cd0.01Se,0.6418221104746233,1.72,1.0781778895253766
KInS2,0.6407354862329391,3.0,2.359264513767061
LiBi4Nb3O12,0.6406926943207849,3.0,2.359307305679215
In0.4P0.4Ga0.6As0.6,0.6394451342620964,1.74,1.1005548657379036
AgAsS2,0.6378111839662284,2.2,1.5621888160337718
SnI2,0.6375671766755717,2.4,3.0375671766755716
Ba3V2Se4O16,0.6375355583082198,2.87,3.50753555830822
SiAs2,0.6371337412658388,0.88,1.5171337412658388
Bi2SI2O11,0.6365010321284146,3.74,3.1034989678715856
Sb5O7I,0.6359907230509123,1.95,2.5859907230509123
Hg6.5As4CdCl6,0.6353870186438315,1.955,2.5903870186438316
Tl2O3,0.6346802185623157,2.25,2.8846802185623157
Pb2Nb2Se4O15,0.6345255007587376,2.79,3.4245255007587376
Bi2Te3,0.6325603819448173,0.25,-0.3825603819448173
Ag2.7Ba6Sn4.3S16,0.6320776759832447,1.48,2.1120776759832447
Ga0.01Al0.99P,0.6309548545990147,2.49,3.120954854599015
Ag2SnSe3,0.630763510659114,0.7833333333333333,1.4140968439924473
NaSb,0.6302341614493686,0.82,1.4502341614493686
Li0.5Pb1.75GeS4,0.629987763669783,1.95,1.320012236330217
PbSeO4,0.6298999482801877,4.3,3.670100051719812
TiS2,0.6295048023152854,1.95,2.5795048023152853
Tl3CuNb2Se12,0.6270923559448509,0.8,1.427092355944851
K4P8Te4,0.6256563756025395,1.4,2.0256563756025394
PbTe0.05Se0.95,0.6248970045497271,0.262,0.8868970045497271
Li2WTeO6,0.6239227372638689,4.0,3.376077262736131
Bi24VO41,0.6238048666945648,3.25,2.626195133305435
LuP,0.6226006683821135,1.3,1.9226006683821135
Bi2Te2Se,0.6223734740865827,0.3,-0.3223734740865827
CsLu7Se11,0.6219745081286969,1.78,1.158025491871303
Tl2TeBr6,0.6215179875108303,2.06,2.6815179875108304
K2CuNbS4,0.62146930509221,2.82,2.19853069490779
Sb2S3,0.6190925447107662,1.709,1.0899074552892338
Na2CdSnS4,0.6187567320920331,2.52,3.138756732092033
La2YbCuSe5,0.6181103555454259,1.15,0.531889644454574
Sr4Te3O8Cl4,0.6169353862029077,4.0,4.616935386202908
In0.5P0.5Ga0.5As0.5,0.6163385027227395,1.75,1.1336614972772605
Rb2GeB4O9,0.6141545688242713,5.54,4.925845431175729
Bi6Cu3S10I,0.6129761373797911,0.72,0.1070238626202089
V2O5,0.6122883234713155,2.3916666666666666,3.003954990137982
Cs2Hg3S4,0.6073639296694409,2.8,2.192636070330559
Ce2Te3,0.6063907599155163,1.31,0.7036092400844838
PdP2,0.6063561915896961,0.65,0.0436438084103039
In0.2As0.2Ga0.8P0.8,0.6061391757495973,2.15,1.5438608242504026
Hg0.08Zn0.92Te,0.6052750740868253,1.9,1.2947249259131746
RbScSe2O6,0.6047477884571304,4.9,4.29525221154287
RbCdB3O6,0.6023045511637859,4.2,4.802304551163786
AgAsTe2,0.6012609325898255,0.8,0.1987390674101745
NaYTe4O10,0.6009068857799194,3.9,4.500906885779919
CdSnP2,0.6002583722089625,1.30625,1.9065083722089624
Na3MoO4F,0.5996599801299709,4.77,4.170340019870029
Ag2S,0.5990958341784876,1.0325,1.6315958341784875
ZnTe,0.5990116800821108,2.288333333333333,1.6893216532512223
Pr2GeSe5,0.5983490096855297,1.8,1.2016509903144703
Sr2V2Se3O15,0.5982994238695762,2.96,3.558299423869576
Bi2Te2.4Se0.6,0.5970841266127513,0.26,-0.3370841266127513
Ba4Si3Se9Cl2,0.5970757995858389,1.76,2.357075799585839
Li6Ga2Te8O22,0.5938754928717738,3.85,4.443875492871774
In0.4As0.4Ga0.6P0.6,0.5923474350429245,1.85,1.2576525649570756
K2AuPS4,0.5914412501754049,2.63,2.038558749824595
In0.4Ga0.6P,0.5912259296994857,2.05,1.458774070300514
Tl2AuPS4,0.5906099159294715,2.2,1.6093900840705286
Rb4Mo5P2O22,0.5898612952725442,3.51,2.9201387047274556
PbCdP4O12,0.5896722105358521,4.859999999999999,4.270327789464147
K8Al8Si38,0.5880600020320095,1.4,0.8119399979679904
Cr2O3,0.5866290602455098,3.4,2.81337093975449
CsTa3Se2O12,0.5857585942492927,3.88,3.2942414057507072
K2Sb8Se3,0.585616762499509,1.31,0.724383237500491
GaN,0.5855006710391644,3.441,2.8554993289608355
RbPSe6,0.5847756404955526,2.18,2.764775640495553
SrPr2S4,0.5838645778393561,2.7,2.116135422160644
Cs2SnP2Se6,0.5836864225373817,2.06,2.6436864225373817
Gd3.04Sc0.96S6,0.5828800472525231,1.5,2.082880047252523
KTbSe4,0.5819714015895485,1.65,2.2319714015895484
CuFeTe2,0.5815727887194465,0.16,0.7415727887194465
Li2ZnGe,0.5801424928463765,1.1,1.6801424928463766
Na2BaSnS4,0.5798288041296975,3.27,2.6901711958703025
La4InSbS9,0.5797465370433563,2.07,1.4902534629566435
PrSb,0.5792133416145449,0.66,0.0807866583854552
Li4.5Al0.5TeO6,0.578541518770681,4.9,5.478541518770681
HgTe,0.576735407471638,0.1716666666666666,0.7484020741383046
Fe2O3,0.5763343163023325,2.2,2.7763343163023326
LaF3,0.5757193482359471,6.6,7.175719348235947
CdS0.99Se0.01,0.5756186175646008,2.4,1.8243813824353992
BiIO3F2,0.5752713669071814,3.97,4.545271366907182
CdBiO2Cl,0.573934468654774,3.08,3.653934468654774
AgAlSe2,0.5738869349322777,2.55,1.976113065067722
SrTiO3,0.5737040259940467,3.4124999999999996,3.9862040259940463
CsInTe2,0.5735040016572688,2.16,1.5864959983427314
TbSb2BO8,0.5730191478132673,3.53,4.103019147813267
CuGa3Te5,0.5715401246645773,1.092,0.5204598753354228
Ba2ZnTe3,0.5715219412905577,2.1,1.5284780587094424
BiFeSe3O9,0.569756832909849,2.54,3.109756832909849
CsTb9Cd4Se18,0.5694965593663706,1.95,1.3805034406336294
Ba4CuInSe6,0.5671670745758697,2.23,1.6628329254241303
Ag7AsS6,0.5671575806799818,1.0,1.5671575806799818
Ba8Ga10Si36,0.5658163745095022,0.31,0.8758163745095022
DyTe1.45,0.5648935468839255,0.6,1.1648935468839254
CsBi3Se5,0.5648154110712507,0.43,0.9948154110712506
Al2Te3,0.5645305933054732,2.35,1.785469406694527
BaIn2S4,0.5643776693628779,3.057,2.492622330637122
LiGaS2,0.5643081147996707,3.8433333333333337,3.279025218533663
CuIn5S8,0.5640084047973943,1.34,1.9040084047973944
CsGe5BO12,0.5633441374565509,4.89,4.326655862543449
Cu2Te3O8,0.5604951180227151,2.64,3.2004951180227152
AgLi0.33Ti0.67O2,0.5596290934900376,2.7,3.259629093490038
Ag0.2Cd0.75In2.1Te4,0.557917848413775,0.54,1.097917848413775
K2Hg3S2.69Se1.31,0.5578902270650068,2.28,1.722109772934993
CsInSnS4,0.5569668606896299,2.9,2.34303313931037
K10Mn4Sn4S17,0.5568555291244022,2.3,1.7431444708755977
Rb2PtI6O18,0.5563791912161511,2.4,2.956379191216151
HgBrCl,0.5560217278666131,3.4,3.956021727866613
Cu3SbS4,0.5548860588785517,0.85,1.4048860588785517
RuSb2,0.5540042249046437,0.3,0.8540042249046438
SnO2,0.5531234976787447,3.597,3.0438765023212553
Rb2BaNb2Se11,0.552229310734882,1.53,0.977770689265118
Hg2I2,0.5519971247432149,2.37,1.8180028752567852
TbIn3S6,0.5518799529277929,1.2,1.7518799529277929
Bi2Te1.2Se1.8,0.5516377864419566,0.28,-0.2716377864419566
RbZn4In5Se12,0.5488129448526446,1.76,1.2111870551473554
CeMn0.5OSe,0.5465454425311993,2.01,1.4634545574688005
Hg3Te2UCl6,0.5457613634630998,2.6,2.0542386365369003
DyTe1.40,0.5453157663593905,0.6,1.1453157663593905
Bi1.6Te3Sb0.4,0.5446626014781705,0.161,-0.3836626014781705
AgGaGeS4,0.5419471086128231,3.0,2.458052891387177
La2Ge2Se7,0.5418902680304627,1.08,1.6218902680304628
RbMoPO6,0.5412393671316376,2.96,3.5012393671316375
ThOS,0.5385036267427155,2.22,2.7585036267427157
Cu2Ga4Te7,0.5382526740608777,1.13,0.5917473259391222
Ce4Ge3S12,0.5381959677235311,2.3,2.838195967723531
Cd2V2Te2O11,0.537483371214019,2.48,3.017483371214019
SmCuOSe,0.5372833454943642,2.6,2.062716654505636
EuYb2S4,0.5372350434025797,1.6,2.1372350434025797
Cu2Ta11O30,0.5368856520156458,2.59,2.053114347984354
K2HgP2Se6,0.5365637453400285,2.25,1.7134362546599715
Tl4Ta2S11,0.5360293163229752,1.26,1.7960293163229752
Hg2I2Te2,0.5356805150597368,1.85,1.3143194849402633
PbGa4S7,0.5353871626056206,3.08,2.5446128373943795
IrAs2,0.534586899525147,1.0,0.4654131004748529
RbPbPO4,0.5337176919311837,4.35,3.816282308068816
TiSe2,0.5335717768604564,1.55,2.0835717768604565
CsEr9Cd4Se18,0.5332882499448619,2.09,1.556711750055138
RbYbZnSe3,0.5328413902302089,2.07,1.537158609769791
BiOCl,0.5326778906793903,3.455,2.9223221093206098
EuTe,0.5314986090318201,2.007,1.47550139096818
LaCuOTe,0.5313043508676631,2.31,1.778695649132337
CuPbBiS3,0.5309364721802591,0.12,0.6509364721802591
CuScO2,0.5298841122376436,3.3,2.770115887762356
CuAlSe2,0.5293510613839083,2.6,2.070648938616092
K2FeGe3Se8,0.5292039700033258,1.95,1.4207960299966742
In2Te,0.5286878462083999,0.46,0.9886878462084
K2AuI5O15,0.5283603959063465,2.65,3.1783603959063464
La2BaTe5O14,0.5280448223593823,3.81,4.338044822359382
PtAs2,0.5273297281587905,0.6166666666666667,0.0893369385078761
OsP4,0.5271097190024461,0.5,1.027109719002446
CrTe2,0.5263346271239314,0.17,0.6963346271239315
Ba2SnSe5,0.5263324147737565,1.8,2.3263324147737565
Pb2BO4H,0.5259459608047381,3.76,4.285945960804738
YbSb2Te4,0.5251348074938251,0.34,0.8651348074938252
Gd2S3,0.524738139272356,2.55,2.025261860727644
YClMoO4,0.5231203885322349,3.82,3.296879611467765
CsSbSe2,0.5225862275351123,1.7,2.2225862275351123
Pb0.61Ge0.39Te,0.5223710790076308,0.56,0.0376289209923692
K2Ge3B2O10,0.5217866247034175,5.38,4.858213375296582
BaIn2P4O14,0.5210706472563147,3.97,4.491070647256315
K2CuIn3Se6,0.5196097577177887,1.68,1.1603902422822112
Ge0.3Si0.7,0.5189771714404832,1.0,1.5189771714404832
Ba2InYSe5,0.5188797867919057,2.31,1.7911202132080943
CsSmHgSe3,0.5177670354569113,2.374,1.8562329645430888
CoSb3,0.5177377157374673,0.495,-0.0227377157374673
Na2In2SiS6,0.517059660374195,3.27,2.752940339625805
CoP3,0.5167664431058783,0.45,0.9667664431058782
EuTb2Se4,0.5165967523846191,2.0,1.483403247615381
K2Bi8Se13,0.5160141223277839,0.53,1.046014122327784
Y3GaS6,0.5151167996708543,2.88,2.3648832003291456
AgI,0.5150812270704228,2.932183333333333,2.4171021062629103
Cu2O,0.5145528371961285,2.6133333333333333,2.0987804961372047
Hg7InS6Cl5,0.5137744622114151,2.54,3.053774462211415
GdB66,0.5122920544694656,1.27,1.7822920544694656
K6CdTe4,0.5121250311533145,2.51,1.9978749688466853
PbBiBO4,0.5115784857885877,3.2,3.711578485788588
YbSb2S4,0.5109624981465211,1.12,1.6309624981465212
In0.5Ga0.5P,0.5109428236749116,1.9,1.3890571763250883
CuIn3Se5,0.5107387751743592,0.6,1.1107387751743591
CuIn3S5,0.5104834749251463,1.2,1.7104834749251463
SmBiW2O9,0.5104393221627044,3.39,2.8795606778372957
Cd6P7,0.5103929588438546,0.85,1.3603929588438546
PbTe,0.5100618883980426,0.2788333333333333,0.7888952217313758
Bi3F3I4O13,0.5091798835751211,3.7,3.190820116424879
GdIn3S6,0.5089911391608593,1.13,1.6389911391608591
Tl2CeP2S7,0.5083829930229049,2.4,1.891617006977095
CsLaHgSe3,0.5082952417796709,2.485,1.976704758220329
Cu3TmTe3,0.507556420034525,0.14,0.647556420034525
K10Fe4Sn4S17,0.5068242916764638,2.2,1.6931757083235364
Ca3Sb2,0.5062101812045656,1.4,1.9062101812045655
CsNbSe2O7,0.505641576718026,4.2,3.694358423281974
CdS0.8Se0.2,0.5051366787725942,2.23,1.7248633212274058
CsSbS2O8,0.5042460908403097,4.68,4.17575390915969
Bi2Te2.7Se0.3,0.5041581692023067,0.206,-0.2981581692023067
CsInSe2,0.5035629883790977,2.81,2.3064370116209023
La5Cu6.33O4S7,0.5021405840282638,2.0,1.4978594159717362
Cu2GeSe3,0.5014762856869585,0.975,1.4764762856869584
Hg6As4CdBr6,0.5008012310097358,1.915,1.4141987689902642
Hg0.4Cd0.6Se,0.49985729069889007,0.7,1.19985729069889
Ta1.33Zr0.67O0.12N3.03,0.4996327459038543,1.71,2.2096327459038543
CuZn2InSe4,0.4995264309600924,1.1,1.5995264309600925
TaGaSe2,0.4991493362863766,2.0585,1.5593506637136234
K6Nb2.97Ta1.03S25,0.4986262262873282,2.01,1.5113737737126716
TiTe2,0.4983796769081703,1.0,0.5016203230918297
Hg0.1Zn0.9Te,0.4983149499774284,1.785,1.2866850500225715
RuS2,0.4982480600349948,1.8,1.3017519399650053
Cr3Se4,0.497428616662255,1.59,1.092571383337745
Pb0.75Sn0.25Se,0.4974059284356636,0.04,0.5374059284356636
OsS2,0.4971541139426816,2.0,1.5028458860573184
Bi1.4Te3Sb0.6,0.49674796848250646,0.167,-0.3297479684825064
Ce2Sn3Se9,0.4967125422854673,0.3,0.7967125422854673
AgTlSe2,0.4961814196486085,0.72,1.2161814196486085
YbB66,0.49607242276792607,1.27,1.766072422767926
KRbBi8Se13,0.4957610822472075,0.64,1.1357610822472075
Pb0.999TeTl0.001,0.49573954881401044,0.3,0.7957395488140104
As2S6,0.4953780296490702,2.35,1.85462197035093
Bi1.8Te3Sb0.2,0.49528753835824224,0.15,-0.3452875383582423
Ba4Ge3Se9Cl2,0.49496099648477077,1.89,2.3849609964847707
RuTe2,0.4947700464349991,0.25,0.7447700464349991
Ag8GeS6,0.49438866030246786,1.18,1.6743886603024678
Cs10Cd4Sn4S17,0.49409665775204337,3.16,2.6659033422479568
KYTe2O6,0.49404684689914635,3.8,4.294046846899146
RbCd4Ga5Te12,0.4940350940000082,1.64,1.1459649059999917
TiCoSb,0.49399239730690675,0.95,0.4560076026930932
Bi2Te0.9Se2.1,0.4929350472699132,0.28,-0.2129350472699132
