,ae,exp,pred
Ca4Bi6O13,0.6482466666666644,2.76,3.408246666666664
Pb2GeSe4O12,0.6481219999999932,4.1,3.4518780000000064
Sr2Bi5.42La2.58S14,0.6479208095238109,1.0,1.647920809523811
NaBr,0.6469103914141581,7.261666666666667,6.614756275252509
GaP,0.6468290815151438,2.76,2.113170918484856
RuS2,0.6467208585858613,1.8,1.1532791414141388
Gd3.04Sc0.96S6,0.6466414666666647,1.5,2.1466414666666647
Rb2Cd3S4,0.6465235333333337,2.92,2.2734764666666663
Cu3TbSe3,0.645367911904761,0.16,0.805367911904761
Gd2Se3,0.6446775815018313,2.2,1.5553224184981689
Cd4Sb3,0.6438967265198243,1.25,0.6061032734801757
Cs6.40Na1.60Ga8Ge38,0.6420160000000028,0.221,0.8630160000000028
Pb4Ga5GeS12,0.6407374182539698,2.35,1.7092625817460303
La2Sr2PtO7.13,0.6406999999999923,2.52,3.1606999999999923
Cs2Ga2S5,0.640444666666665,3.26,2.619555333333335
CsSbS2,0.6403541166666638,2.8,2.159645883333336
Eu3As2,0.6396593237179472,0.6,1.2396593237179472
PbSeO4,0.6382470000000047,4.3,3.661752999999995
CuFeTe2,0.6379981098001426,0.16,0.7979981098001426
Gd2S3,0.6376555515151494,2.55,1.9123444484848504
Zn2LiGaO4,0.6361987636363682,4.0,3.363801236363632
Hg6P6In2Cl9,0.635643333333336,3.13,2.494356666666664
YbS,0.6341834075238084,1.135,1.7691834075238084
Zn0.43Cd0.57Se,0.632413850536802,2.8499999999999996,2.2175861494631977
Pb2B3O7.5H2,0.631896000000002,4.42,3.788103999999998
CsBi3Se5,0.628069333333332,0.43,1.058069333333332
PrBN2,0.6256324000000011,4.0,3.374367599999999
AgScO2,0.6256154303030304,3.8,3.1743845696969695
AsSb,0.6248020838262349,1.6,0.9751979161737652
Tl2TeBr6,0.624081915800867,2.06,2.684081915800867
BiFeSe3O9,0.6189420000000032,2.54,3.1589420000000032
La6Sb4S3O12,0.6173939999999951,2.6,3.217393999999995
La3CuGeSe7,0.6164542714285677,2.0,1.3835457285714323
GaAs0.01Sb0.99,0.6154984103174581,1.37,0.754501589682542
Rb2TeI6,0.6140036825396868,1.4,2.0140036825396868
Pb2SbS2I3,0.6132750308802293,2.0,1.3867249691197707
PdSe,0.6131338963369963,0.2,0.8131338963369963
SiTe2,0.613024471587301,2.015,1.4019755284126991
KBiCu2S3,0.6127874820512811,1.29,1.9027874820512811
CsSbS2O8,0.6105419999999935,4.68,4.069458000000006
K2.15Pb1.7Sb8.15Se15,0.6103739999999959,0.6,1.2103739999999958
Pb7Bi4Se13,0.6100560663324981,0.29,0.900056066332498
GeSe2,0.6094703386557885,2.3812499999999996,1.7717796613442112
Ta0.67Zr1.33O0.42N2.61,0.609300133333335,1.93,2.539300133333335
AgGaS2,0.6081599741724939,2.655,2.046840025827506
CoAs3,0.6074384085714283,0.4,1.0074384085714283
Cu3GdSe3,0.6074332904761898,0.14,0.7474332904761898
Cd6P7,0.6065715313748495,0.85,1.4565715313748495
Zn0.4Hg0.6Se,0.6061848758787882,0.4599999999999999,1.0661848758787882
ZnSiAs2,0.6050722269696931,2.12,1.514927773030307
Gd1.05Sc0.95Se3,0.604180731282048,1.2,1.804180731282048
Ag2GeTe3,0.6037206390142034,0.16,0.7637206390142034
Li2Ga2GeS6,0.6029576969697059,3.65,3.047042303030294
Sm3Te4,0.6019848095238121,0.51,1.111984809523812
TeO2,0.5997327919191902,3.0,3.59973279191919
GeSe2O6,0.5970249999999968,5.289999999999999,4.692975000000002
ScNiSb,0.5964628562881579,0.11,0.7064628562881579
In4S5,0.5959583636363689,0.9,1.495958363636369
Ba3InS4Cl,0.5949929777777738,3.42,2.825007022222226
Tl2AuPS4,0.5936064119047622,2.2,1.606393588095238
SbI3,0.5909073746031768,2.348,1.757092625396823
Cs2TeI6,0.5906127619047674,1.5,2.0906127619047674
La4FeSb2Se10,0.5902818571428584,0.85,1.4402818571428584
NaSbS2,0.5897867030303068,1.64,2.2297867030303067
KSbSe2,0.5885696222222239,1.47,2.058569622222224
Cs6Na2Zn4Ge42,0.5858391153846167,0.297,0.8828391153846167
BaS,0.5853406539682497,3.89,3.3046593460317504
TlHg6S4Br5,0.5851593071428649,3.03,2.444840692857135
Dy4GaSbS9,0.5850900000000041,2.58,1.994909999999996
LaVI5O16,0.5849316666666655,3.58,2.9950683333333346
Bi4PdSe4O12,0.5847939999999983,2.06,2.6447939999999983
LaB6,0.5840373333333266,4.1,3.515962666666673
Cs4Th2P6S18,0.583620807692304,2.8,2.216379192307696
Ga0.01Sb0.01Zn0.99Te0.99,0.5812065179523818,2.1,1.5187934820476183
Ir0.67S2,0.5800846896969707,2.0,1.4199153103030293
CuYO2,0.5791512969697066,3.5,2.9208487030302934
CsLiB6O10,0.578303333333321,6.89,6.311696666666679
Rb2Cu2Sn2Se6,0.5768459999999991,1.04,1.6168459999999991
Cu3AsSe4,0.576824050649353,0.765,1.341824050649353
CoAsS,0.576258883177932,0.6,1.176258883177932
Li2ZnGeSe4,0.5761170476190423,1.86,2.4361170476190424
HgGa2S4,0.5758818025641022,2.815,2.239118197435898
Ho2Mo3O12,0.5756249999999936,1.375,1.9506249999999936
K3B6O10Cl,0.575311333333314,6.89,6.314688666666686
SmP,0.5742186073333331,1.09,1.6642186073333332
PrFMoO4,0.5730743333333428,3.64,3.0669256666666573
Na2Se,0.5729489699106387,2.0,2.5729489699106387
ThOSe,0.5707352888888995,1.65,2.2207352888888994
K2CuNbS4,0.5704639999999985,2.82,2.2495360000000013
Er2O3,0.570281169230757,5.42,4.849718830769243
Ba6Al4B14O33,0.5701859999999956,3.44,4.010185999999996
Cd2V2Te2O11,0.5697829515151573,2.48,3.0497829515151573
Ba4CuGa5Se12,0.568863466666669,1.45,2.018863466666669
Na8Al8Si38,0.5683939999999944,0.64,1.2083939999999944
Na2Te,0.5679253632478678,2.3,1.732074636752132
CuCdInSe3,0.5663077014069255,1.66,1.0936922985930744
GaBi,0.5661738995486973,0.1,0.6661738995486973
Hg0.99Cd0.01Se,0.565988399898987,1.72,1.154011600101013
KSb,0.5653534469230791,0.9,1.4653534469230791
CsScSe2O6,0.5630073333333243,5.2,4.636992666666676
Sn2BiS2I3,0.5627765484126999,1.06,1.6227765484127
Hg4As2UCl6,0.5626870666666717,1.9,2.4626870666666716
Pr2S3,0.5582058666666638,2.64,2.0817941333333363
SrPb3Br8,0.5556783834054904,3.2,2.64432161659451
LiCa3As2H,0.555265928571427,1.4,1.955265928571427
TiTlS2,0.554282147130646,1.0,1.554282147130646
La3FMo4O16,0.5541700000000009,3.7,3.1458299999999992
PdP2,0.5539450274092542,0.65,1.2039450274092542
Ba5Ga2Se8,0.5519200000000017,2.51,1.958079999999998
PSe,0.5517107744444456,2.5,1.9482892255555544
CaZnOS,0.5508640069264139,3.7,3.1491359930735863
Pb3Br2Se2O6,0.5502236666666707,3.73,3.1797763333333293
Ca2Si,0.5493723787878801,1.9,1.3506276212121198
BaIn2S4,0.547849366666664,3.057,2.509150633333336
Y3GaS6,0.5473874848484921,2.88,2.332612515151508
OsSbSe,0.5463571650793636,0.4,0.9463571650793636
Cs2Sb,0.545592666666669,0.62,1.165592666666669
Ru2Ge3,0.5451282404472728,0.43,0.9751282404472728
La2MnNiO6,0.5450406666666665,1.2999999999999998,1.8450406666666663
EuH2,0.5446487989510498,1.85,2.39464879895105
Li4Rb3B7O14,0.5440593333333004,6.53,5.9859406666667
GaN,0.5433690988344968,3.441,3.9843690988344966
RbInS2,0.541655350000001,3.3,2.758344649999999
Sr3EuP3O12,0.5415706666666553,3.987,4.528570666666655
CsInSe2,0.5415317777777782,2.81,2.268468222222222
Ba4Si3Se9Cl2,0.5412772222222244,1.76,2.3012772222222244
Cu3AsS4,0.5410837480519504,1.36,1.9010837480519505
ZnIn2S4,0.54096734741925,2.753,2.21203265258075
TcS2,0.538885596803194,1.0,1.538885596803194
SmB66,0.5367134545454482,0.8,1.3367134545454482
Ba2ScTaO6,0.5363639999999914,4.19,3.653636000000009
CsInTe2,0.5363639361111145,2.16,1.6236360638888856
K2Cu2Sn2Se6,0.5346071666666634,1.04,1.5746071666666634
Ba2GaBiSe5,0.5345420000000016,2.21,1.6754579999999983
Rb3Ag9P4S16,0.5323066666666665,2.6,2.0676933333333336
Mg2Co,0.531967484615384,0.66,1.191967484615384
KAlGeS4,0.5304776666666724,3.5,2.9695223333333276
Hg4P2HfCl6,0.5293499999999898,3.26,2.73065000000001
CuBiP2Se6,0.5279942761904712,1.2,1.7279942761904712
GdAs,0.5277244350292384,0.63,1.1577244350292384
CuPbBiSe3,0.5262068291486286,0.07,0.5962068291486287
NaAsSe2,0.5252380030303032,1.595,2.120238003030303
Pb0.999Se0.999Bi0.002Te0.003,0.5249778666666662,0.79,0.2650221333333338
K3Ga3Ge7S20,0.5248413333333377,3.25,2.7251586666666623
PbSbBS4,0.5248287650793642,1.803,2.327828765079364
Cr3Se4,0.5234881079413909,1.59,1.0665118920586092
Hg0.1Cd0.9Se,0.5232619620000037,0.35,0.8732619620000037
KSb5S8,0.5207636666666655,1.745,2.2657636666666656
SnI2,0.5206037620851396,2.4,1.8793962379148603
Ba3Tb2P4S16,0.5199380000000082,3.37,2.850061999999992
CaSnO3,0.5188654323232296,4.4,3.881134567676771
AsBr3,0.5184689929426147,2.6,3.118468992942615
Sr0.5TaO3,0.5178129999999981,3.7,3.182187000000002
SnCl2,0.5176221392496321,3.9,3.382377860750368
SrTiO3,0.5175042181818195,3.4124999999999996,3.930004218181819
AgIn9Te14,0.517242921736593,1.5,0.982757078263407
Ge0.774Si0.226,0.5170759999999939,1.503,0.985924000000006
AgTlTe2,0.5169300380036624,0.1,0.6169300380036624
EuYb2Se4,0.514928051282048,1.3,1.814928051282048
La1.86Tb1.14Ga1.67S7,0.514450969230769,2.67,2.155549030769231
Na4MgSi2Se6,0.5135253333333414,2.85,2.3364746666666587
Tl2TeI6,0.5134137439393922,1.485,1.9984137439393923
Li3AlP2,0.5123024507048539,2.75,2.237697549295146
InP2S4,0.5111503645687492,2.585,3.096150364568749
Ba4Ga2Se8,0.5104689999999974,1.63,2.1404689999999973
Ba3GeS5,0.5102286666666744,3.0,2.4897713333333256
KScSe2O6,0.5091487333333165,5.4,4.890851266666684
PdSe2,0.506546609749692,0.4,0.906546609749692
MoSe2,0.505462495714287,1.6,1.094537504285713
KSbS2,0.505128066666668,1.6900000000000002,2.195128066666668
Li0.2Na0.8AsSe2,0.5042233878787896,1.645,2.1492233878787896
Fe2TiSi,0.503815961538462,0.4,0.903815961538462
DyB6,0.5028900000000012,3.3,3.802890000000001
NaInSe2,0.4995824766666659,2.8,2.300417523333334
Ge0.8Si0.2,0.4995780000000002,0.86,1.3595780000000002
Ba3B1.5S6Sb0.5,0.49913600000000136,3.01,2.5108639999999984
Hg2Cl2,0.4991288888888912,3.3800000000000003,2.880871111111109
CuIn3S5,0.49880547655122753,1.2,1.6988054765512275
Hg4P2ZrCl6,0.49654533333332784,3.22,2.7234546666666724
KEuAsS4,0.49631799999999937,1.89,2.3863179999999993
CuZr1.86S4,0.49540296190476285,1.26,1.7554029619047629
Tl3VS4,0.4949301200410712,1.81,1.3150698799589289
KIO3,0.4940231333333287,3.8575,4.351523133333329
AlP,0.4935236923199575,2.796818181818182,2.3032944894982244
BaGa4S7,0.4924860000000084,3.54,3.0475139999999916
K2Gd2Sb2Se9,0.49220999999999915,1.33,1.8222099999999992
K1.46Sn3.09Bi7.45Se15,0.490982499999996,0.39,0.880982499999996
RbCu2VS4,0.4901693333333377,1.45,1.9401693333333376
Zn3P2S8,0.4894881882783886,3.07,2.5805118117216113
As2Te3,0.48893553891486174,1.67375,1.1848144610851383
GaAs0.99Sb0.01,0.4878247538916678,0.7,1.1878247538916678
Ba3EuP3O12,0.48763766666668396,4.091,4.578637666666684
Ba2BiInS5,0.4872976000000009,1.55,2.037297600000001
Ba2InTaO6,0.4865109999999939,4.17,3.683489000000006
LiSm3SiS7,0.4857739999999984,2.83,2.3442260000000017
La2BaTe5O14,0.48520399999999375,3.81,3.3247960000000063
PdPAs,0.4829527401515132,0.45,0.9329527401515132
Tl3CuNb2Se12,0.48231700476190387,0.8,1.282317004761904
PdPS,0.4808866445887471,1.39,0.9091133554112528
Ho2O3,0.48030819999998275,5.42,4.939691800000017
Ge2Sb2Te5,0.4802774316761036,0.5,0.9802774316761036
BaIn2Se4,0.47969007272727326,2.625,2.1453099272727267
GeSe,0.47926363362415625,1.1827777777777777,1.662041411401934
CdIO4H,0.4784948121212125,4.35,3.871505187878787
Ir2Sn3Se3,0.47801899711399803,0.43,0.908018997113998
Cd3Sb2,0.47790224655870456,0.3,0.7779022465587045
YClMoO4,0.4768190000000039,3.82,3.343180999999996
CsInSnS4,0.4767713333333319,2.9,2.423228666666668
RhSSe,0.4767276116883121,0.7,1.176727611688312
KCeSe4,0.4759386666666643,1.54,2.0159386666666643
Rb2Hg3Ge2S8,0.47424533333333097,2.8,2.325754666666669
LiBi4Ta3O12,0.47388000000000297,3.5,3.026119999999997
FeAsSe,0.47284003796092666,0.6,1.0728400379609266
SnGa2GeS6,0.47247798701299004,2.04,2.51247798701299
Ba4Ge3S9Cl2,0.47236920000000104,2.91,2.437630799999999
K2Ho4Cu4S9,0.471373333333333,2.43,1.9586266666666672
TaN,0.4697859848484873,2.3,1.8302140151515125
CuBr,0.4693595368180712,2.998325,2.5289654631819287
Zn0.15Cd0.85Se,0.46914526433332293,2.55,2.080854735666677
MnTe,0.4680911655092851,1.3,0.831908834490715
SiSn,0.4675966540293036,0.59,1.0575966540293036
SnSi,0.4675966540293036,0.59,1.0575966540293036
MoTe2,0.46751555900166875,1.1266666666666667,0.659151107664998
KInSnS4,0.46735799999999417,2.3,2.767357999999994
GeS,0.4662391956532359,1.690090909090909,2.156330104744145
Ga2Te3,0.4637703151294289,1.4,0.936229684870571
AgLi0.33Ti0.67O2,0.4636018363636323,2.7,3.1636018363636325
GdTe,0.462905000000002,1.3,0.837094999999998
HgBr2,0.46177123737373416,3.59,3.1282287626262657
CsBiS2,0.46083035952380613,1.4166666666666667,1.8774970261904729
Se0.4Te0.6,0.4597759704184703,0.7,1.1597759704184702
CdIn2S4,0.4586863768065299,2.3600000000000003,1.9013136231934704
Nd4Ge3S12,0.45815755128205726,2.62,2.161842448717943
NaCdAsS3,0.457860466666669,2.93,2.472139533333331
Cu3VS4,0.45762901731601735,1.0,1.4576290173160174
PbGeS3,0.4573714873459882,2.4,1.9426285126540117
Cs2PdP2Se6,0.4573386666666659,1.6,2.057338666666666
Li6Al2Te8O22,0.4573149999999955,3.63,3.1726850000000044
CuGa3Se5,0.4570714267399292,1.8166666666666669,1.3595952399267377
BaSbBS4,0.45628333333333027,2.34,2.79628333333333
GdH2NO5,0.45614800000000244,4.84,4.383851999999997
TlAsS2,0.454620014441117,2.185,1.730379985558883
YVSeO10,0.45422966666667763,2.7,3.154229666666678
Hg2I2,0.4533166730158713,2.37,1.9166833269841288
GdB6,0.4531455000000095,3.6,3.1468544999999906
Ag4Ba6Sn4S16,0.4529509999999941,2.37,1.917049000000006
Sm2YbCuS5,0.4525640000000004,1.28,1.7325640000000004
NaAlGeS4,0.45092818060606277,3.6,3.1490718193939373
BaHgSe2,0.45027638888888877,1.56,2.010276388888889
CdSnAs2,0.4501251523795099,0.3633333333333333,0.8134584857128432
AgPbBiSe3,0.4499963034632025,0.13,0.5799963034632025
Ba3MgTa2O9,0.449976666666664,4.28,3.830023333333336
Mg2Ge,0.44948581990232084,1.67,1.220514180097679
TlHg6Se4Br5,0.44944702222222865,2.8,2.350552977777771
Cu2ZnSnTe4,0.4489996742063449,1.39,0.941000325793655
YbSb2S4,0.4489210895238087,1.12,1.5689210895238088
GaAs0.2P0.8,0.44875832999999155,2.2,1.7512416700000086
KFeCuTe2,0.4483035833333331,1.06,1.5083035833333331
LiInSnS4,0.44749411428571184,2.3,2.7474941142857117
Ce1.3Lu0.7S3,0.4471178484848486,1.25,1.6971178484848486
Zn0.65Hg0.35Se,0.44682005057142327,1.0,1.4468200505714233
Er3SmSe6,0.4464286666666697,2.0,1.5535713333333303
Rb1.54Cd1.54Bi2.46S6,0.4462906666666633,1.33,1.7762906666666634
Ce3LuSe6,0.4459334999999989,1.1,1.545933499999999
Cd3Bi2,0.4453541095864672,0.2,0.6453541095864672
K6CdTe4,0.44533472380952555,2.51,2.0646652761904742
AsI3,0.44528157301587523,2.4333333333333336,1.9880517603174583
KAg11V4O16,0.4452132181818138,2.0,2.445213218181814
InPS4,0.4440792097902033,3.12,2.675920790209797
SnS2,0.4434566185902993,2.43,1.9865433814097009
EuSb2Se4,0.44284547997114054,0.95,1.3928454799711405
IrS2,0.4426396450216449,0.9,1.342639645021645
Cs2AgVS4,0.441226000000007,1.77,2.211226000000007
Ba5Ga6SnP12,0.44063019743589193,1.21,1.650630197435892
RbCu4AsS4,0.44047647619047314,2.15,1.7095235238095268
KInS2,0.44042158181818625,3.0,2.5595784181818138
PtS,0.4397333476190459,0.6066666666666667,1.0464000142857126
Li2MnGeS4,0.4384516969697061,3.06,2.621548303030294
CdGeAs2,0.4376879882539688,0.6588888888888889,1.0965768771428577
Ba3V2Se4O16,0.4368833333333475,2.87,3.3068833333333476
CsCaBO3,0.43649240000001477,4.065,4.501492400000015
Pb2Bi5.9La2.1S14,0.4362758579365089,1.0,1.436275857936509
Ba3CdSn2S8,0.4358988333333338,2.75,2.314101166666666
YNiSb,0.43519213743590035,0.235,0.6701921374359003
Tl2Hg3S4,0.43516536440981013,2.05,1.6148346355901897
CsBiSe2,0.4345879499999976,1.07,1.5045879499999977
Zn0.99Hg0.01Se,0.43439028230303567,2.6,2.1656097176969644
Pb4V2Se6O21,0.43436799999999653,3.37,2.9356320000000036
BaO,0.43414899444444455,4.8,4.365851005555555
Na7.36Ga7.24Sn4.78Se24,0.43213671428571754,1.5,1.9321367142857175
Rb2TeBr6,0.4312005388888882,2.14,2.5712005388888883
BaRh2Ge4Se6,0.43100399999999994,1.089,1.520004
BeS,0.43082520253080236,4.17,3.7391747974691976
RbBi3Se5,0.42989344393939766,0.57,0.9998934439393976
HoN,0.4280372030303079,1.856666666666667,2.284703869696975
YbSb4Te7,0.4268822777777782,0.22,0.6468822777777782
AgGaTe2,0.4267170023179728,1.1,0.6732829976820273
Tl2O3,0.42639843636364017,2.25,2.67639843636364
CaGd2S4,0.42578253333333604,2.55,2.124217466666664
InBi2S4Cl,0.4252399236263711,1.5,1.925239923626371
Ba2NdGaS5,0.42436599999999736,2.12,2.5443659999999975
AgBiSe2,0.42326542050072286,0.34,0.7632654205007229
Ge0.838Si0.162,0.4215720000000024,1.319,0.8974279999999976
Bi2Te0.4Se2.6,0.42100399999999977,0.7,0.2789960000000002
Nd2Sn3Se9,0.42060606060606,0.5,0.92060606060606
TiCoSb,0.4195313841758248,0.95,0.5304686158241751
In6Se7,0.41880302424303084,0.63875,1.0575530242430309
Na2CsSb,0.4154906904761926,0.8,1.2154906904761926
UY4O3S5,0.4144508888888889,1.95,2.364450888888889
Cs1.43Cd1.43Bi2.57S6,0.4142520000000043,1.28,1.6942520000000043
ZnSnSb2,0.41358500743943294,0.35,0.7635850074394329
PdS,0.4119421601108816,0.5,0.9119421601108816
Bi2Te0.03Se2.97,0.41169203174602864,0.27,0.6816920317460287
Pr4Te7,0.4111593333333335,0.46,0.8711593333333335
BiSb0.15,0.4106191675020885,0.022,0.4326191675020885
BaPdSe6,0.41014396111111084,2.15,1.739856038888889
CsSmHgSe3,0.408165444444442,2.374,1.965834555555558
EuIn2S4,0.4075333366666667,1.5,1.9075333366666667
Hg4As2.5InBr3.5,0.4047737629870123,1.71,2.1147737629870123
Eu3Sb4S9,0.40417666666666663,1.2,1.6041766666666666
YbSb2Te4,0.40339533857431625,0.34,0.7433953385743163
AgIn5Te8,0.4025232406015057,0.47,0.8725232406015057
Na2Hg3Si2S8,0.4012826666666651,2.86,2.4587173333333348
RhSe3,0.40006913714285797,0.7,1.100069137142858
Pd3P2S8,0.39999757056277163,2.12,1.7200024294372285
Ba2V4Te3O18,0.39868299999999657,2.64,3.0386829999999967
SmBiW2O9,0.3984703818181745,3.39,2.9915296181818256
EuBi2Te4,0.39825507360317575,0.44,0.8382550736031757
SmCuOSe,0.3962951833333377,2.6,2.2037048166666624
BaGa2GeSe6,0.39624563333333507,2.515,2.118754366666665
Ba2ZnTe3,0.3955395442539693,2.1,1.7044604557460308
SbSeBr,0.3954523112676256,1.855,2.2504523112676256
BaLa2In2S7,0.3946753333333297,1.87,2.26467533333333
InSb2Se4Br,0.39464464365079266,1.35,1.7446446436507927
AgInTe2,0.3944963802210658,0.945,0.5505036197789341
NaCeS3,0.3942855151515081,2.15,2.544285515151508
YB66,0.39360466666666194,0.8,1.193604666666662
Pb10B3O13Br3,0.3930958944444427,3.25,2.8569041055555573
Y2O3,0.39280299999999624,5.6,5.207197000000003
CaBi2O4,0.39260533333333525,3.08,3.4726053333333353
Eu2SnSe5,0.3921267857142847,1.07,1.4621267857142848
KAsSe2,0.39168066666666723,1.625,2.0166806666666672
CsB3GeO7,0.39075833333333243,5.76,5.369241666666667
GaTc,0.3905900952380936,1.42,1.0294099047619063
PrCuOS,0.3898884000000016,3.03,2.6401115999999982
NdTe2,0.38935357142857374,0.48,0.8693535714285737
Cu3YbSe3,0.389044820634919,0.2,0.589044820634919
K4Ba2Nb4S22,0.3889800000000019,1.77,2.158980000000002
GdN,0.38885826666667245,1.54,1.9288582666666725
KCu3S2,0.388618282051282,1.459,1.847618282051282
CdTe,0.38857753979782794,1.5494375,1.160859960202172
Ce4Te7,0.3884798888888885,0.5,0.8884798888888885
LiPbSb3S6,0.3881435807692295,1.6,1.9881435807692296
Li2B4O7,0.3875278666666899,7.3,6.91247213333331
Bi2Te0.1Se2.9,0.3874315238095225,0.78,0.3925684761904775
Cs2CdP2Se6,0.3871586666666653,2.63,2.2428413333333346
Ba2SmTaO6,0.3863670000000119,3.02,3.406367000000012
Li3PS4,0.3860882020202059,3.68,3.2939117979797943
CsYTe3O8,0.3859890000000137,3.4,3.7859890000000136
RbNbSe2O7,0.3855696666666546,4.1,3.714430333333345
EuIn2Te4,0.38556064235930765,1.22,0.8344393576406923
EuSb2S4,0.38544960000000206,1.2,1.585449600000002
CsInGeS4,0.3851686666666714,2.25,2.6351686666666714
HgIn2Te4,0.3850998991436928,1.0933333333333333,0.7082334341896405
LiInSe2,0.3847594289133087,2.83,2.4452405710866914
SrPr2S4,0.3845073846153819,2.7,2.3154926153846183
Gd2Mn4S7,0.38421333333333374,1.44,1.8242133333333337
AgBiS2,0.3840993525613269,0.9,1.284099352561327
Cu2P2S6,0.38395099137529076,2.2,2.583950991375291
HgS,0.38289476123809285,2.1,1.7171052387619072
RbInGeS4,0.38185866666666124,3.1,2.718141333333339
Hg6.5As4CdCl6,0.3809330555555488,1.955,2.335933055555549
CsSbSe2,0.38076370317459785,1.7,2.080763703174598
DyN,0.37960939999999455,2.35,1.9703906000000055
Li2WTeO6,0.37921638181817663,4.0,3.6207836181818234
Ge0.4Si0.6,0.37751766666666775,0.94,1.3175176666666677
SrLa2S4,0.37724333333332893,2.85,2.472756666666671
CsPbPO4,0.3748333333333447,4.39,4.015166666666655
Hg0.8Zn0.2Te,0.3744087381578951,0.075,0.4494087381578951
TlInGeS4,0.372844650360751,2.3,1.9271553496392488
Tl2GeTe3,0.3726273535353548,0.365,0.7376273535353548
K2AuPS4,0.3724866666666662,2.63,2.2575133333333337
K2AuI5O15,0.37238700000000424,2.65,3.022387000000004
Ba7AgGa5S15,0.37179095238095616,2.6,2.228209047619044
Eu7Ga6Sb8,0.37176190410256527,0.6,0.9717619041025652
SmIn3S6,0.37121599999999977,1.18,1.5512159999999997
Bi2Te0.45Se2.55,0.3700470555555521,0.2,0.5700470555555521
Na2In2SiS6,0.36999333333333295,3.27,2.900006666666667
K8Al8Si38,0.3684540000000003,1.4,1.0315459999999996
Cd4V3Te3O15,0.36757000000000284,2.66,3.027570000000003
InS,0.3662347676390285,2.0125,1.6462652323609717
Cs2TiAg2S4,0.36610066666666574,2.44,2.073899333333334
Sb8O11I2,0.365389333333332,2.72,3.085389333333332
La3Sb0.33SiS7,0.36476066666666274,1.92,2.2847606666666627
Ag2GeS3,0.3638307952380948,1.98,1.6161692047619052
Tl4Ta2S11,0.3637307739999984,1.26,1.6237307739999984
ErBiW2O9,0.36365099999999595,3.26,2.896349000000004
Ag0.4Cd0.5In2.2Te4,0.3635222698412682,0.19,0.5535222698412682
RuTe2,0.3633687330451141,0.25,0.6133687330451141
Cs2Hg5.75Cd0.25S7,0.3633073333333374,1.66,2.0233073333333373
Rb3Al3Ge7Se20,0.3631425333333267,2.4,2.036857466666673
Sn2BiSI5,0.362780594733042,1.32,1.682780594733042
NdCuOS,0.36250481904762655,2.98,2.6174951809523734
Ag7AsS6,0.3610066644062595,1.0,1.3610066644062595
CsTbZnTe3,0.3599385333333347,2.12,1.7600614666666654
K2Nd2Ti3O10,0.3590133333333232,3.25,3.609013333333323
TlCr5Se8,0.35851823204678646,0.67,1.0285182320467865
ReS2,0.3584483788888868,1.143333333333333,1.50178171222222
ErB6,0.3578000000000121,3.5,3.142199999999988
BiSeBr,0.3577084362193317,1.6666666666666667,2.0243751028859984
TcSe2,0.3574356991904756,0.88,1.2374356991904756
Ba3Gd2P4S16,0.3570368000000168,3.41,3.0529631999999833
CsSmZnSe3,0.3567991111111053,2.53,2.1732008888888945
Cs2PdSe8,0.35650133333333556,1.5,1.8565013333333356
AlSb,0.3558417150234856,1.6518000000000002,1.2959582849765146
Pr4InSbSe9,0.3557935804195751,1.89,1.5342064195804248
As2S6,0.35565596666667343,2.35,2.7056559666666735
Ca2SnS4,0.3550903363636344,2.32,2.6750903363636342
Ga0.25Al0.75As,0.35454068094795055,2.42,2.0654593190520494
GdIn3S6,0.3525757333333315,1.13,1.4825757333333314
EuBiW2O9,0.3517519999999852,3.63,3.2782480000000147
MgGeN2,0.35056264242425383,4.300000000000001,3.949437357575747
TbIn3S6,0.35052252525252436,1.2,1.5505225252525243
Nd2O3,0.35006766666666156,4.4,4.049932333333339
CuIn5S8,0.34851675714285824,1.34,1.6885167571428583
RbIn5S6,0.3483604611111142,2.5,2.151639538888886
YFMoO4,0.3481610000000006,3.78,3.431838999999999
Be3N2,0.3479176907092896,3.8,4.147917690709289
Ga0.99As0.99Zn0.01Se0.01,0.347229515981349,1.39,1.737229515981349
La4Cd4In2S13,0.3470612633333321,2.27,1.922938736666668
CsCeHgSe3,0.34621933333333477,1.94,2.2862193333333347
NaYTe4O10,0.3457049999999984,3.9,3.5542950000000015
TlGaSe2,0.3455214047912074,1.65,1.3044785952087925
Cu0.5Pb1.75GeS4,0.34534044444444767,1.48,1.8253404444444477
Rb2CuNbS4,0.34496833333332644,2.64,2.2950316666666737
Cs2Cd3Te4,0.34452444047619846,2.48,2.1354755595238015
ThOTe,0.34439161666666274,1.45,1.7943916166666627
RhAs2,0.3442597034920625,1.15,0.8057402965079374
HgGa2Se4,0.3420095372554097,1.95,1.6079904627445902
SeS,0.3419294191919211,1.9,2.241929419191921
TlBiTe2,0.3415909466089467,0.12,0.4615909466089467
AgS,0.3415525848824512,1.1414285714285717,1.482981156311023
DyTe1.7,0.34081806060606123,0.35,0.6908180606060612
Ag2CdGeS4,0.3407755952380971,2.32,1.9792244047619028
AgNb2PS10,0.3405764000000031,1.78,2.120576400000003
Bi2I4O13,0.34032000000001394,3.3,3.6403200000000138
Ba12In4S19,0.33896133333333633,2.56,2.2210386666666637
Cs2TeBr6,0.33864988888888936,2.12,2.4586498888888895
MnSi,0.33806402058207763,0.6,0.9380640205820776
