,ae,exp,pred
BiFeSe3O9,0.6526236666666643,2.54,3.1926236666666643
GaAs0.01Sb0.99,0.6503373056056789,1.37,0.7196626943943212
CuIn3Se5,0.6494995666666655,0.6,1.2494995666666655
Ca4Bi6O13,0.6448649999999949,2.76,3.4048649999999947
K2Au2Sn2Se6,0.6445767444444441,2.28,1.6354232555555557
PrBN2,0.6440844303030286,4.0,3.3559155696969714
Rb2Cd3S4,0.6436558666666699,2.92,2.27634413333333
PdSe,0.6436485176817031,0.2,0.8436485176817031
PdS2,0.6435005517449162,0.75,1.3935005517449162
SrTiO3,0.6414338404040363,3.4124999999999996,4.053933840404036
Na2Se,0.6409089264957246,2.0,2.6409089264957246
CsSbS2O8,0.639997999999995,4.68,4.040002000000005
La2V2IO9,0.6397436666666652,3.63,2.9902563333333347
Cs6.40Na1.60Ga8Ge38,0.6387117255555588,0.221,0.8597117255555587
GeSe2O6,0.6377093333333272,5.289999999999999,4.652290666666672
Pb7Bi4Se13,0.6371188487012989,0.29,0.9271188487012988
Zn0.4Hg0.6Se,0.6368224953015884,0.4599999999999999,1.0968224953015884
RuS2,0.6359425606060625,1.8,1.1640574393939376
KSb,0.6355532937728942,0.9,1.5355532937728942
Gd1.05Sc0.95Se3,0.6348286166666661,1.2,1.834828616666666
K10Zn4Sn4S17,0.6348033333333345,3.1500000000000004,2.515196666666666
Pb2GeSe4O12,0.6328109999999962,4.1,3.4671890000000034
Ga2Te3O9,0.6318726666666596,4.145,3.51312733333334
CdIO3Cl,0.629608740909088,4.3,3.670391259090912
Y3GaS6,0.6295589692307737,2.88,2.250441030769226
Gd3.04Sc0.96S6,0.6291434666666631,1.5,2.129143466666663
TlScSe2,0.6286561081572866,0.79,1.4186561081572866
CdGa2Se4,0.6272100156288125,2.376666666666667,1.7494566510378544
RbCd4Ga5S12,0.6271393333333317,3.02,2.3928606666666683
La2CoTiO6,0.6262910000000015,1.02,1.6462910000000015
Zn0.43Cd0.57Se,0.6261907516190526,2.8499999999999996,2.223809248380947
K2CuNbS4,0.6247532380952356,2.82,2.195246761904764
CsBi2,0.6247486760822514,0.55,1.1747486760822514
Cs2Hg3S4,0.6245573333333376,2.8,2.175442666666662
MnAl3,0.6231219213486511,0.58,1.203121921348651
K3B6O10Cl,0.6206373333333071,6.89,6.269362666666693
La3CuGeSe7,0.620131009523806,2.0,1.379868990476194
Er2O3,0.6196566666666516,5.42,4.800343333333348
CrTe2,0.6178399884923866,0.17,0.7878399884923867
Sn2BiS2I3,0.6175413260628269,1.06,1.677541326062827
In4S5,0.6162602748096394,0.9,1.5162602748096394
SbI3,0.6159354930325829,2.348,1.732064506967417
Hg7.5As4Cl6,0.6148858333333267,1.727,2.341885833333327
Sr3EuP3O12,0.6143766666666481,3.987,4.601376666666648
CoAs3,0.6141573198290601,0.4,1.01415731982906
KBiCu2S3,0.6138090222222237,1.29,1.9038090222222237
Cs2Ga2S5,0.6130413333333342,3.26,2.6469586666666656
KAlGeS4,0.6121158662004733,3.5,2.8878841337995267
La6Sb4S3O12,0.6115639999999982,2.6,3.2115639999999983
AsI3,0.6090010595238105,2.4333333333333336,1.8243322738095231
Tl2AuPS4,0.6087548407142851,2.2,1.591245159285715
Ba3EuP3O12,0.6079400000000152,4.091,4.698940000000015
Li2ZnGeSe4,0.6074650142857074,1.86,2.4674650142857075
Ir0.67S2,0.6072234397824428,2.0,1.3927765602175572
PbS,0.6061159740692639,0.3620714285714285,0.9681874026406924
TiTlS2,0.6050936251393035,1.0,1.6050936251393035
Li2CdSnS4,0.6039732000000102,3.26,2.6560267999999896
Dy4GaSbS9,0.6038725303030348,2.58,1.9761274696969653
KSbSe2,0.6037168888888897,1.47,2.0737168888888897
Ba3Tb2P4S16,0.6022313333333398,3.37,2.7677686666666603
RbInS2,0.5978547636363616,3.3,2.7021452363636382
AsSb,0.5977102375180392,1.6,1.0022897624819609
Ba6Al4B14O33,0.5977066666666659,3.44,4.037706666666666
CsLiB6O10,0.5962025333333303,6.89,6.293797466666669
Ba2ScTaO6,0.595509999999996,4.19,3.5944900000000044
Ho2Mo3O12,0.5953399999999931,1.375,1.970339999999993
CuCdInSe3,0.5951345801746017,1.66,1.0648654198253982
LiMgBi,0.5936853365967356,0.4,0.9936853365967356
AgGaS2,0.5924677220479557,2.655,2.062532277952044
GeSe2,0.5922679029082039,2.3812499999999996,1.7889820970917958
Pb2B3O7.5H2,0.5916479999999997,4.42,3.828352
Mg2Co,0.5915202393639699,0.66,1.25152023936397
TcS2,0.5910781643578609,1.0,1.5910781643578609
Ta0.67Zr1.33O0.42N2.61,0.588770666666669,1.93,2.518770666666669
NdF3,0.588125866666692,6.15,5.561874133333308
Mn3Ta2O8,0.5877079515151504,1.89,2.4777079515151503
SmP,0.5875473856410249,1.09,1.677547385641025
Ba3GeS5,0.5875126666666692,3.0,2.4124873333333308
La4FeSb2Se10,0.5856357000000004,0.85,1.4356357000000004
PbSe0.01S0.99,0.5844567691042288,0.366,0.9504567691042288
Cs2Sb,0.584347282051285,0.62,1.204347282051285
TeO2,0.5842927125541126,3.0,3.5842927125541126
TlHg6S4Br5,0.5841652777777875,3.03,2.4458347222222123
Eu3As2,0.5820499566544556,0.6,1.1820499566544556
Cs4Th2P6S18,0.5816679999999979,2.8,2.218332000000002
Zn2LiGaO4,0.5814071939393943,4.0,3.4185928060606057
PdPS,0.5810538312041315,1.39,0.8089461687958684
Sr2Bi5.42La2.58S14,0.5803886666666669,1.0,1.5803886666666669
SrPb3Br8,0.5801904492063557,3.2,2.6198095507936445
LaVI5O16,0.5798943818181796,3.58,3.0001056181818204
Cu3AsSe4,0.5783365777777788,0.765,1.3433365777777788
Sm3Te4,0.576602833333336,0.51,1.086602833333336
Pr2S3,0.5753126666666648,2.64,2.0646873333333353
Ag2GeTe3,0.5738117865705944,0.16,0.7338117865705944
CsScSe2O6,0.5735503333333245,5.2,4.626449666666676
ZnSiAs2,0.5732230004484387,2.12,1.5467769995515614
Hg4P2HfCl6,0.5729039999999888,3.26,2.687096000000011
Hg4As2UCl6,0.5717168000000048,1.9,2.4717168000000047
CoAsS,0.570857186524585,0.6,1.170857186524585
Cd2V2Te2O11,0.5698473333333358,2.48,3.049847333333336
La3FMo4O16,0.5687489999999991,3.7,3.131251000000001
KAg11V4O16,0.5685427999999977,2.0,2.5685427999999977
Cs6Na2Zn4Ge42,0.566612800000001,0.297,0.8636128000000011
CuBr,0.5647201121212126,2.998325,2.4336048878787873
KScSe2O6,0.5635346666666496,5.4,4.836465333333351
KIO3,0.5629213333333256,3.8575,4.4204213333333255
BaIn2S4,0.5623935777777764,3.057,2.4946064222222235
Cu3TbSe3,0.5590333714285696,0.16,0.7190333714285696
LiCa3As2H,0.5589009111111096,1.4,1.9589009111111095
AgIn9Te14,0.5570432701754364,1.5,0.9429567298245636
Pb2SbS2I3,0.5561660647907622,2.0,1.4438339352092378
Ga0.01Sb0.01Zn0.99Te0.99,0.553785626140809,2.1,1.5462143738591911
La2Sr2PtO7.13,0.5528339999999932,2.52,3.072833999999993
Ba5Ga2Se8,0.5525897777777782,2.51,1.9574102222222216
Na2Te,0.5502798122710661,2.3,1.7497201877289337
Ba2GaBiSe5,0.5499700000000023,2.21,1.6600299999999977
BaIn2Se4,0.5493357380952393,2.625,2.0756642619047607
K2.15Pb1.7Sb8.15Se15,0.5487686666666626,0.6,1.1487686666666626
Cr3Se4,0.5473808580952373,1.59,1.0426191419047628
NaAsSe2,0.5470113221328672,1.595,2.142011322132867
Rb2Cu2Sn2Se6,0.5464420000000012,1.04,1.5864420000000012
Rb2TeBr6,0.5455354706349147,2.14,2.685535470634915
MnTe,0.5446149636304397,1.3,0.7553850363695603
SnI2,0.5407966105497843,2.4,1.8592033894502156
AgTlTe2,0.5406325786340852,0.1,0.6406325786340852
ThOSe,0.5393018888889012,1.65,2.189301888888901
PbSbBS4,0.5381753212121212,1.803,2.341175321212121
As2Te3,0.5381046274770267,1.67375,1.1356453725229734
GdAs,0.5380452078449302,0.63,1.1680452078449302
EuYb2Se4,0.5374729196969663,1.3,1.8374729196969664
InP2S4,0.5366994573333148,2.585,3.1216994573333148
SmB66,0.5362506666666609,0.8,1.336250666666661
AsBr3,0.5361897238095255,2.6,3.1361897238095255
Hg0.99Cd0.01Se,0.5359036999999969,1.72,1.184096300000003
Ba4CuGa5Se12,0.5358188000000024,1.45,1.9858188000000023
YbSb2S4,0.5348621722943734,1.12,1.6548621722943735
Ba2BiInS5,0.5347838095238087,1.55,2.0847838095238087
Hg2I2,0.5343992456349185,2.37,1.8356007543650816
Hg0.1Cd0.9Se,0.5332570230952425,0.35,0.8832570230952425
Pb0.999Se0.999Bi0.002Te0.003,0.5328475384294065,0.79,0.2571524615705935
GaBi,0.532701206920915,0.1,0.632701206920915
K2Cu2Sn2Se6,0.5323806666666651,1.04,1.572380666666665
SnCl2,0.5322214803030199,3.9,3.36777851969698
LaB6,0.5315313333333269,4.1,3.5684686666666727
MoSe2,0.5314318811587315,1.6,1.0685681188412686
Ca2Si,0.5312365000000008,1.9,1.3687634999999991
Li6Ga2Te8O22,0.5305889999999991,3.85,3.319411000000001
CuIn3S5,0.5294049217893251,1.2,1.729404921789325
SrO,0.5288860667388091,5.734999999999999,5.20611393326119
BaGa4S7,0.5286996358974427,3.54,3.0113003641025573
NaInSe2,0.528239107777781,2.8,2.2717608922222188
YClMoO4,0.526454333333338,3.82,3.293545666666662
NaCdAsS3,0.5260990190476216,2.93,2.4039009809523786
GdN,0.5255362227272795,1.54,2.0655362227272795
Cu3GdSe3,0.5255083952380933,0.14,0.6655083952380934
Li2Ga2GeS6,0.5248193333333422,3.65,3.1251806666666577
Ir2Sn3Se3,0.5247696225108227,0.43,0.9547696225108228
HgGa2S4,0.5246952101454094,2.815,2.2903047898545905
Cd3Sb2,0.524539778542511,0.3,0.824539778542511
OsSbSe,0.5239957447619028,0.4,0.9239957447619028
Rb2TeI6,0.5232656845238113,1.4,1.9232656845238112
Ge0.8Si0.2,0.5225652000000024,0.86,1.3825652000000024
GaAs0.99Sb0.01,0.5221523952991483,0.7,1.2221523952991482
La1.86Tb1.14Ga1.67S7,0.5214333333333312,2.67,2.1485666666666687
Ru2Ge3,0.5184321520467843,0.43,0.9484321520467842
Cs2TeI6,0.5182257972222262,1.5,2.018225797222226
RbCu2VS4,0.515621380952386,1.45,1.965621380952386
Ba3MgTa2O9,0.5138639999999985,4.28,3.7661360000000017
Ba4Si3Se9Cl2,0.5133156666666656,1.76,2.2733156666666656
Zn0.99Hg0.01Se,0.5122880075018359,2.6,2.087711992498164
Ba4Ge3S9Cl2,0.512255111111112,2.91,2.397744888888888
MoTe2,0.5119748377192977,1.1266666666666667,0.614691828947369
Pb3Br2Se2O6,0.5103437904761923,3.73,3.2196562095238077
PrFMoO4,0.509151000000009,3.64,3.130848999999991
YNiSb,0.5087516666666684,0.235,0.7437516666666684
HgBr2,0.5087492056277059,3.59,3.081250794372294
Zn0.15Cd0.85Se,0.5081730900952288,2.55,2.041826909904771
Tl2TeI6,0.5077296666666651,1.485,1.9927296666666652
Cu3AsS4,0.505024157858809,1.36,1.8650241578588092
CsYTe3O8,0.5045673333333416,3.4,3.9045673333333415
GeSe,0.504413712551893,1.1827777777777777,1.6871914903296708
CsInSnS4,0.5043479999999967,2.9,2.3956520000000032
GdTe,0.5042860771929843,1.3,0.7957139228070157
Ba4Ga2Se8,0.5036085466666633,1.63,2.133608546666663
Li0.2Na0.8AsSe2,0.502844890617717,1.645,2.147844890617717
KSb5S8,0.5022857333333319,1.745,2.247285733333332
Sm2YbCuS5,0.5014061333333364,1.28,1.7814061333333364
LiGaO2,0.5006201151515208,5.6,5.099379884848479
CsBiS2,0.5004826999999963,1.4166666666666667,1.917149366666663
Ba3B1.5S6Sb0.5,0.5001597333333345,3.01,2.5098402666666653
InBi2S4Cl,0.4972985181818168,1.5,1.9972985181818168
La2BaTe5O14,0.49666399999999067,3.81,3.3133360000000094
K2Ho4Cu4S9,0.49654400000000054,2.43,1.9334559999999996
Rb1.54Cd1.54Bi2.46S6,0.49541733333332916,1.33,1.8254173333333292
InSb2Se4Br,0.4928264182857127,1.35,1.8428264182857128
KCeSe4,0.49109999999999854,1.54,2.0310999999999986
CuBiP2Se6,0.4910592619047571,1.2,1.691059261904757
AlP,0.49087952839160653,2.796818181818182,2.3059386534265753
LiBi4Ta3O12,0.49080700000000155,3.5,3.0091929999999985
CsInSe2,0.49016303611111,2.81,2.31983696388889
Ba2ZnTe3,0.4890657446666671,2.1,1.610934255333333
Ba2InTaO6,0.48851599999999573,4.17,3.681484000000004
Li3AlP2,0.48796519012987316,2.75,2.262034809870127
DyB6,0.4870920000000032,3.3,3.787092000000003
CuYO2,0.4869992484848571,3.5,3.013000751515143
CuZr1.86S4,0.4866621976190473,1.26,1.7466621976190473
Cs2PdP2Se6,0.48403533333333426,1.6,2.0840353333333343
K1.46Sn3.09Bi7.45Se15,0.48319866666666267,0.39,0.8731986666666627
Ge0.774Si0.226,0.4829753333333273,1.503,1.0200246666666726
Ag4Ba6Sn4S16,0.48217799999999444,2.37,1.8878220000000057
PdP2,0.4815725508080765,0.65,1.1315725508080765
Nd2O3,0.48045299999999536,4.4,3.919547000000005
Fe2TiSi,0.48015056641025633,0.4,0.8801505664102564
PbGeS3,0.47995346971251074,2.4,1.9200465302874892
CuGa3Se5,0.4796584848484864,1.8166666666666669,1.3370081818181805
GdH2NO5,0.4781330000000006,4.84,4.361866999999999
Rb3Ag9P4S16,0.4779992000000024,2.6,2.1220007999999977
PdSe2,0.4768371574603152,0.4,0.8768371574603152
Li4Rb3B7O14,0.47521266666664097,6.53,6.054787333333359
K3Ga3Ge7S20,0.4748586666666732,3.25,2.775141333333327
BaLa2In2S7,0.4741273333333318,1.87,2.344127333333332
SiSn,0.471923833724054,0.59,1.061923833724054
SnSi,0.471923833724054,0.59,1.061923833724054
CuPbBiSe3,0.47134761111111084,0.07,0.5413476111111108
GdB6,0.4712246666666764,3.6,3.1287753333333237
Cu3VS4,0.47084878571428557,1.0,1.4708487857142856
NaAlGeS4,0.47080972727273274,3.6,3.1291902727272674
ZnIn2S4,0.4701271618681315,2.753,2.2828728381318686
Y2O3,0.4700109777777737,5.6,5.129989022222226
IrS2,0.4692276988095224,0.9,1.3692276988095224
LiInSnS4,0.46829678333332936,2.3,2.768296783333329
Na4MgSi2Se6,0.46820333333333863,2.85,2.3817966666666615
Tl2O3,0.46820201666666783,2.25,2.718202016666668
Li2B4O7,0.4679130666666804,7.3,6.832086933333319
NdCuOS,0.46706016666667516,2.98,2.512939833333325
In6Se7,0.4642688895238102,0.63875,1.1030188895238102
Li3PS4,0.4641427717171793,3.68,3.215857228282821
Ge2Sb2Te5,0.4640726253846168,0.5,0.9640726253846168
Eu3Sb4S9,0.46324883333333244,1.2,1.6632488333333324
Nd2Sn3Se9,0.46242749999999877,0.5,0.9624274999999988
KFeCuTe2,0.4618603463369959,1.06,1.521860346336996
CdGeAs2,0.46175147876190503,0.6588888888888889,1.120640367650794
CdSnAs2,0.4610043985930735,0.3633333333333333,0.8243377319264068
Tl3VS4,0.45979114498556983,1.81,1.3502088550144302
Ce1.3Lu0.7S3,0.4596104348096339,1.25,1.709610434809634
CaZnOS,0.4593988424242519,3.7,3.2406011575757483
CsInTe2,0.4584204077777809,2.16,1.7015795922222192
Tl3CuNb2Se12,0.4553288620952367,0.8,1.2553288620952368
HoN,0.4551240000000041,1.856666666666667,2.311790666666671
K2AuI5O15,0.4540990000000047,2.65,3.1040990000000046
YbSb4Te7,0.45352374841269916,0.22,0.6735237484126991
Pr4Te7,0.4534015000000012,0.46,0.9134015000000012
Se0.4Te0.6,0.452194439735931,0.7,1.152194439735931
GaAs0.2P0.8,0.4512266048484761,2.2,1.748773395151524
BiSb0.15,0.450906207360768,0.022,0.472906207360768
BaSbBS4,0.45039849743589633,2.34,2.790398497435896
TlHg6Se4Br5,0.4488938238095317,2.8,2.351106176190468
Ce3LuSe6,0.4481889999999997,1.1,1.5481889999999998
Ca2SnS4,0.4472819709401685,2.32,2.7672819709401684
Ba2V4Te3O18,0.44698333333333107,2.64,3.086983333333331
K4Ba2Nb4S22,0.44666371428571505,1.77,2.216663714285715
Ga2Te3,0.4454402461471827,1.4,0.9545597538528172
Na7.36Ga7.24Sn4.78Se24,0.4454110000000031,1.5,1.945411000000003
AgIn5Te8,0.44505311776556966,0.47,0.9150531177655696
Ba2NdGaS5,0.4447553333333336,2.12,2.5647553333333337
Ho2O3,0.44261866666665295,5.42,4.977381333333347
Zn0.65Hg0.35Se,0.4424825716190419,1.0,1.442482571619042
PdPAs,0.44186709365079085,0.45,0.8918670936507909
Na2CsSb,0.43970755555555563,0.8,1.2397075555555557
Rb4Ge3B6O17,0.43843733333333557,5.42,4.981562666666664
PtS,0.43790663015872844,0.6066666666666667,1.0445732968253951
GaTc,0.4378656814574885,1.42,0.9821343185425114
SnGa2GeS6,0.4366899973470977,2.04,2.4766899973470977
TlGaSe2,0.4362935463409936,1.65,1.2137064536590063
CsSmHgSe3,0.43570334444443937,2.374,1.9382966555555607
CaMg2N2,0.43544663030303443,3.25,2.8145533696969656
AgGaTe2,0.43539671609857944,1.1,0.6646032839014206
Zn3P2S8,0.4349333969696936,3.07,2.6350666030303063
Bi2Te0.03Se2.97,0.4332785320467796,0.27,0.7032785320467796
GaN,0.43291412727272194,3.441,3.8739141272727218
CdIn2S4,0.43275103240692503,2.3600000000000003,1.9272489675930753
Dy2Mo3O12,0.43262999999999874,1.92,2.3526299999999987
Cd3Bi2,0.43202338761904896,0.2,0.632023387619049
LiSm3SiS7,0.43114600000000136,2.83,2.3988539999999987
RbNbSe2O7,0.43081299999999256,4.1,3.669187000000007
Bi2Te0.4Se2.6,0.43013499999999966,0.7,0.2698650000000003
KEuAsS4,0.429573333333338,1.89,2.319573333333338
Cd4P2Cl3,0.42838371440404943,2.205,2.6333837144040495
CsB3GeO7,0.42831933333332906,5.76,5.331680666666671
ScTiNbO6,0.42750666666666737,3.58,3.1524933333333327
Cu2ZnSnTe4,0.4273565492063459,1.39,0.962643450793654
SmCuOSe,0.4271451000000046,2.6,2.1728548999999955
Hg4P2ZrCl6,0.42571338181817975,3.22,2.7942866181818204
Cs2Cd3Te4,0.4253574404761977,2.48,2.0546425595238023
Cs1.43Cd1.43Bi2.57S6,0.42515000000000547,1.28,1.7051500000000055
RhSSe,0.42506012438672447,0.7,1.1250601243867244
EuSb2S4,0.42492256666666783,1.2,1.6249225666666678
Gd2Mn4S7,0.42396927619047364,1.44,1.8639692761904736
AgBiSe2,0.42347504024031696,0.34,0.763475040240317
Li2MnGeS4,0.4230678636363705,3.06,2.6369321363636296
Ge0.838Si0.162,0.42233733333333423,1.319,0.8966626666666657
EuSb2Se4,0.42173978282828495,0.95,1.371739782828285
YFMoO4,0.42154333333333494,3.78,3.358456666666665
K2Gd2Sb2Se9,0.4204086666666653,1.33,1.7504086666666654
RbInGeS4,0.4170816525640997,3.1,2.6829183474359004
Ba5Ga6SnP12,0.41613393666666254,1.21,1.6261339366666625
NdTe2,0.41577534000000194,0.48,0.8957753400000019
Tl2Hg3S4,0.4138555091269829,2.05,1.636144490873017
AgLi0.33Ti0.67O2,0.41319279999999514,2.7,3.1131927999999953
Tl2GeTe3,0.41219098191919223,0.365,0.7771909819191922
Sb8O11I2,0.41207963636363276,2.72,3.132079636363633
SrSeO4,0.4111271333333395,4.75,5.1611271333333395
Cs2PdSe8,0.410870366666668,1.5,1.910870366666668
K2Gd2Ti3O10,0.4107836666666653,3.3,3.710783666666665
BaRh2Ge4Se6,0.4107369126984117,1.089,1.4997369126984117
TlAsS2,0.410024863710734,2.185,1.774975136289266
KInSnS4,0.40883946666666526,2.3,2.708839466666665
CsSbSe2,0.408192205555548,1.7,2.108192205555548
Er3SmSe6,0.40810600000000297,2.0,1.591893999999997
CaGd2S4,0.4075060166666664,2.55,2.1424939833333334
Pb2Bi5.9La2.1S14,0.4068559999999981,1.0,1.406855999999998
Rb2Hg3Ge2S8,0.40658199999999667,2.8,2.393418000000003
FeAsSe,0.4065468365068253,0.6,1.0065468365068253
Cs2TeBr6,0.40604399999999874,2.12,2.526043999999999
DyN,0.4050505333333265,2.35,1.9449494666666736
YVSeO10,0.40496600000001015,2.7,3.1049660000000103
AgPbBiSe3,0.40459242063491974,0.13,0.5345924206349197
Ba12In4S19,0.40406666666666613,2.56,2.155933333333334
CdIO4H,0.4023805272727268,4.35,3.947619472727273
CsInGeS4,0.401028650000006,2.25,2.651028650000006
Hg4As2.5InBr3.5,0.40098168888888797,1.71,2.110981688888888
TiCoSb,0.3989214358974361,0.95,0.5510785641025638
BaHgSe2,0.39885897955555594,1.56,1.958858979555556
PdS,0.39795465157059196,0.5,0.897954651570592
ZrSe2,0.39714189256565624,2.0,1.6028581074343438
Mg2Ge,0.395774195393495,1.67,1.274225804606505
YbSb2Te4,0.39486286706349333,0.34,0.7348628670634934
EuBi2Te4,0.3941529684444461,0.44,0.8341529684444461
BaPdSe6,0.39368994444444194,2.15,1.756310055555558
InPS4,0.39163563589743067,3.12,2.7283643641025694
CuGa0.4In1.6S3.5,0.3903264347763371,1.55,1.9403264347763372
MnSi,0.3900278689820694,0.6,0.9900278689820694
CsBiSe2,0.38967210555555387,1.07,1.459672105555554
RbCdB3O6,0.3894006666666674,4.2,3.810599333333333
Pb4V2Se6O21,0.38831599999999966,3.37,2.9816840000000004
CaBi2O4,0.3882493333333352,3.08,3.4682493333333353
Hg0.8Zn0.2Te,0.38785839563492097,0.075,0.462858395634921
KAsSe2,0.3866723391515148,1.625,2.0116723391515148
YB66,0.38660051428570963,0.8,1.1866005142857097
KInS2,0.38640933419913726,3.0,2.6135906658008627
K6CdTe4,0.3863686777777806,2.51,2.123631322222219
Pb10B3O13Br3,0.38615519999999925,3.25,2.8638448000000007
Ba2SmTaO6,0.3861294666666786,3.02,3.4061294666666786
CaSnO3,0.385047733333332,4.4,4.014952266666668
SmIn3S6,0.38473033333333406,1.18,1.564730333333334
ErBiW2O9,0.38441799999999704,3.26,2.8755820000000027
CsNbSe2O7,0.3841116666666746,4.2,3.8158883333333256
InS,0.38235714251748254,2.0125,1.6301428574825176
PrCuOS,0.38162453333333435,3.03,2.6483754666666655
EuIn2S4,0.38117084000000157,1.5,1.8811708400000016
La3Sb0.33SiS7,0.38084369743589086,1.92,2.300843697435891
Cu2P2S6,0.38032592770562657,2.2,2.5803259277056267
Ag1.75InSb5.75Se11,0.3797049496031728,0.94,1.3197049496031728
Rb2CuNbS4,0.37932599999998917,2.64,2.260674000000011
Nd4Ge3S12,0.379122469230774,2.62,2.240877530769226
SiB3,0.3788296428904383,2.0,2.3788296428904383
TaN,0.37867642777778054,2.3,1.9213235722222193
ErB6,0.3783450166666773,3.5,3.1216549833333227
Li2WTeO6,0.3782733333333308,4.0,3.621726666666669
ZnSnSb2,0.37820067659983403,0.35,0.728200676599834
La4Cd4In2S13,0.37806666666666433,2.27,1.8919333333333357
Cs2CdP2Se6,0.3778530000000009,2.63,2.252146999999999
BeS,0.37777623589743614,4.17,3.792223764102564
TbIn3S6,0.3773799999999998,1.2,1.5773799999999998
EuIn2Te4,0.37625926890271233,1.22,0.8437407310972876
RbCu4AsS4,0.3762474999999983,2.15,1.7737525000000016
CsCeHgSe3,0.375564000000002,1.94,2.315564000000002
BiSeBr,0.37534516969696274,1.6666666666666667,2.0420118363636295
AgInTe2,0.37517498109825853,0.945,0.5698250189017414
Na2Hg3Si2S8,0.37513018333333426,2.86,2.4848698166666656
Ba3CdSn2S8,0.37482133333333456,2.75,2.3751786666666654
BaGa2GeSe6,0.3747120166666673,2.515,2.140287983333333
Pb4Sb6Se13,0.37416166111111415,0.65,1.0241616611111142
Sr2V2Se3O15,0.37408733333333677,2.96,3.3340873333333367
PSe,0.3740746565656581,2.5,2.125925343434342
La2MnNiO6,0.37327633333333265,1.2999999999999998,1.6732763333333325
Eu2SnSe5,0.373124673333332,1.07,1.443124673333332
AgS,0.37270955545021756,1.1414285714285717,1.5141381268787892
Ba3Gd2P4S16,0.37235400000001784,3.41,3.0376459999999823
Na2In2SiS6,0.3721220000000014,3.27,2.8978779999999986
CsPbPO4,0.37189966666667473,4.39,4.018100333333325
AgCd3PS6,0.37165400891330824,2.56,2.188345991086692
NaCeS3,0.3712366363636357,2.15,2.5212366363636356
Ce4Te7,0.3689093571428568,0.5,0.8689093571428568
EuGa2S4,0.368249006959704,2.25,2.618249006959704
Cs2AgVS4,0.36766333333333856,1.77,2.1376633333333386
RhSe2,0.3675947580859128,0.6,0.9675947580859128
CsYHgSe3,0.367394666666661,2.54,2.172605333333339
Nd2YbCuS5,0.3647481333333342,1.35,1.7147481333333343
TiNiSb,0.3631315804639795,0.42,0.7831315804639795
UY4O3S5,0.3624833333333346,1.95,2.3124833333333346
Ag0.4Cd0.5In2.2Te4,0.36199422222222083,0.19,0.5519942222222208
LiInSe2,0.3615925992307689,2.83,2.468407400769231
Ba7AgGa5S15,0.36079333333333974,2.6,2.2392066666666604
Ca2ScSbO6,0.3606100000000043,3.68,4.0406100000000045
MgGeN2,0.3605422747474849,4.300000000000001,3.939457725252516
CsSmZnSe3,0.3604351111111068,2.53,2.169564888888893
Bi2Te0.45Se2.55,0.3601516666666637,0.2,0.5601516666666637
HgS,0.35991161947619,2.1,1.74008838052381
GdIn3S6,0.35975728205127955,1.13,1.4897572820512794
SmBiW2O9,0.35922899999999514,3.39,3.030771000000005
Eu7Ga6Sb8,0.3591219377289384,0.6,0.9591219377289384
Ce2YbCuSe5,0.3588345238095203,1.05,1.4088345238095203
TlCr5Se8,0.3585790431623944,0.67,1.0285790431623945
CsTbZnTe3,0.357907333333334,2.12,1.762092666666666
CeTaN2O,0.3578733333333335,1.9,2.2578733333333334
Pr4InSbSe9,0.3565684999999934,1.89,1.5334315000000065
CsCaBO3,0.3559926000000111,4.065,4.4209926000000115
CsGdZnTe3,0.3557511999999996,2.13,1.7742488000000003
SrPr2S4,0.3555883025640991,2.7,2.344411697435901
RuTe2,0.3542263039473691,0.25,0.6042263039473691
RbIn5S6,0.3539182171717181,2.5,2.146081782828282
TlInGeS4,0.3532985583605295,2.3,1.9467014416394703
LiPbSb3S6,0.3519049515151529,1.6,1.951904951515153
RbBi3Se5,0.35172921666667123,0.57,0.9217292166666712
Ba3Nb2Se9,0.35134785897435816,1.3,1.6513478589743582
K8Al8Si38,0.3508775555555559,1.4,1.049122444444444
PrTaN2O,0.3505699999999994,2.0,2.3505699999999994
SnS2,0.3505053013431021,2.43,2.079494698656898
Cu3YbSe3,0.35021250317460123,0.2,0.5502125031746012
Ge0.4Si0.6,0.34990766666666695,0.94,1.289907666666667
La4InSbSe9,0.3491347619047589,1.76,1.4108652380952411
Cs2PtI6O18,0.34819600000000506,2.4,2.748196000000005
Bi2Te0.1Se2.9,0.34819004761904604,0.78,0.431809952380954
Sn2WO5,0.3480683333333294,2.597,2.9450683333333294
GeS,0.347686352969254,1.690090909090909,2.037777262060163
Pd3P2S8,0.347534116692642,2.12,1.772465883307358
Sn2BiSI5,0.3455334999999977,1.32,1.6655334999999978
NaBr,0.3453058666666946,7.261666666666667,6.916360799999972
Cd4V3Te3O15,0.3450690000000005,2.66,3.0050690000000007
HgIn2Te4,0.34478245873015856,1.0933333333333333,0.7485508746031747
Tl4Ta2S11,0.34367160043289835,1.26,1.6036716004328984
NaIn3S5,0.3417789333333303,2.18,2.5217789333333305
Na2In2GeS6,0.3407466666666692,3.17,2.8292533333333307
Sc2S3,0.3400661636519011,2.0,2.340066163651901
Bi2I4O13,0.3396140000000112,3.3,3.639614000000011
VFeSb,0.33929146153846107,0.46,0.7992914615384611
Ag2CdGeS4,0.339056445396827,2.32,1.9809435546031728
