,avg_Density_(g/mL),avg_metallic_valence,sum_valence_d,avg_abs_valence,range_Pauling_Electronegativity,range_metallic_valence,sum_heat_atomization(kJ/mol),range_Molar_Heat_Capacity(J/mol_K),sum_Critical_Temperature,range_heat_of_fusion_(kJ/mol)_,avg_Gordy_electonegativity,avg_Orbital_Radius(pm),avg_Number_of_unfilled_d_valence_electrons,range_Critical_Temperature,avg_thermal_conductivity_(W/(m_K))_,avg_Critical_Temperature,avg_Period,range_thermal_conductivity_(W/(m_K))_,range_heat_of_vaporization_(kJ/mol)_,sum_Number_of_unfilled_p_valence_electrons,range_1st_ionization_potential_(kJ/mol),avg_Cohesive_energy,avg_Melting_point_(K),avg_Zunger_radii_sum,avg_Atomic_Weight,range_Cohesive_energy,range_Atomic_Radus,range_specific_heat_(J/g_K)_,avg_Number_of_unfilled_p_valence_electrons,avg_valence_d,avg_Molar_Denstiy_(mol/ml),range_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Atomic_Weight,avg_Nagle_electonegativity,avg_1st_ionization_potential_(kJ/mol),avg_Pauling_Electronegativity,sum_Cohesive_energy,avg_gilmor_number_of_valence_electron,avg_valence_p,sum_Density_(g/mL),range_Molar_Denstiy_(mol/ml),range_Gordy_electonegativity,avg_Mendele_Number,avg_heat_of_fusion_(kJ/mol)_,avg_heat_atomization(kJ/mol),range_Melting_point_(K),sum_heat_of_vaporization_(kJ/mol)_,sum_specific_heat_(J/g_K)_,range_Allred-Rockow_electronegativity,avg_heat_of_vaporization_(kJ/mol)_,range_Number_of_unfilled_p_valence_electrons,range_l_quantum_number,range_Boiling_Point_(K),avg_outer_shell_electrons,sum_Nagle_electonegativity,range_Zunger_radii_sum,avg_l_quantum_number,avg_number_of_valence_electrons,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),range_Nagle_electonegativity,sum_Gordy_electonegativity,avg_Atomic_Number,avg_polarizability(A^3),avg_Allred-Rockow_electronegativity,range_abs_valence,sum_Allred-Rockow_electronegativity,sum_abs_valence,range_number_of_valence_electrons,sum_thermal_conductivity_(W/(m_K))_,sum_Covalent_Radius,sum_Boiling_Point_(K),avg_ionic_radius,range_heat_atomization(kJ/mol),avg_Boiling_Point_(K),avg_families,sum_polarizability(A^3),range_Orbital_Radius(pm),avg_group,sum_valence_f,sum_heat_of_fusion_(kJ/mol)_,sum_valence_p,sum_Number_of_unfilled_s_valence_electrons,range_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),sum_Zunger_radii_sum,range_Atomic_Number,sum_metallic_valence,range_Mendele_Number,avg_Atomic_Radus,avg_Covalent_Radius,range_ionic_radius,range_Covalent_Radius,range_valence_p,sum_Atomic_Weight,sum_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_group,sum_l_quantum_number,range_valence_d,sum_Mendele_Number,sum_gilmor_number_of_valence_electron,sum_number_of_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,range_Number_of_unfilled_d_valence_electrons,sum_Melting_point_(K),sum_Atomic_Radus,range_valence_s,sum_ionic_radius,sum_outer_shell_electrons,range_families,range_group,range_Number_of_unfilled_s_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,range_Period,avg_valence_f,sum_Period,sum_Number_of_unfilled_f_valence_electrons,avg_valence_s,sum_Atomic_Number,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,sum_families,sum_valence_s
701,1.6258823529411766,1.1764705882352942,8.0,2.9411764705882355,2.62,4.0,4926.0,14.6,73491.8,15.23,6.337647058823529,100.5,9.529411764705884,15345.42,17.51764705882353,4323.047058823529,3.0588235294117645,102.37,417.59,62.0,895.0,3.0323529411764705,553.2970588235295,1.5282352941176471,38.80352941176471,3.919999999999999,1.95,0.73,3.647058823529412,0.4705882352941176,0.0229411764705882,6.15,5.0,122.91,2.567647058823529,1001.8235294117648,2.521176470588235,51.55,4.117647058823529,2.3529411764705883,27.64,0.09,5.579999999999999,60.64705882352941,3.8594117647058823,289.7647058823529,1878.4,2284.8399999999997,12.64,2.88,134.40235294117647,4.0,2.0,3637.0,4.235294117647059,43.650000000000006,3.22,1.1764705882352942,4.705882352941177,0.743529411764706,17031.0,2.78,107.73999999999998,17.529411764705884,11.805882352941175,2.581176470588235,3.0,43.88,50.0,5.0,297.8,18.68,21102.550000000003,1.0882352941176472,380.0,1241.3264705882352,5.294117647058824,200.7,171.2,10.588235294117649,0.0,65.61,40.0,2.0,42.61,19.607058823529417,25.98,49.0,20.0,84.0,1.1082352941176472,1.0988235294117648,1.6,1.23,4.0,659.66,333.32000000000005,0.39,0.1176470588235294,14.0,180.0,20.0,2.0,1031.0,70.0,80.0,1708.5,42.86,2.0,9406.05,18.84,1.0,18.5,72.0,6.0,15.0,1.0,162.0,4.0,0.0,52.0,238.0,1.8823529411764703,298.0,5.0,0.0,0.0,90.0,32.0
702,4.7736363636363635,2.5254545454545454,25.0,3.1818181818181817,1.73,4.78,2427.0,4.050000000000001,30933.0,9.72,4.787272727272727,123.54545454545452,7.727272727272727,4052.0,31.721818181818183,2812.090909090909,4.181818181818182,101.88,258.1,38.0,522.0,2.347272727272727,558.2863636363636,1.9181818181818184,76.75636363636363,2.21,1.4,0.52,3.454545454545454,2.272727272727273,0.06,6.569999999999999,5.0,79.60999999999999,1.8454545454545457,783.5454545454545,2.037272727272727,25.82,4.636363636363637,2.5454545454545454,52.510000000000005,0.12,2.97,68.36363636363636,6.446363636363636,220.63636363636363,1180.75,1203.54,4.359999999999999,1.7000000000000002,109.41272727272728,4.0,2.0,1585.0,4.0,20.299999999999997,2.4,0.9090909090909092,4.818181818181818,0.3963636363636363,8619.0,1.4700000000000002,52.66,33.36363636363636,12.21818181818182,1.9481818181818185,4.0,21.43,35.0,6.0,348.94,15.089999999999998,15136.65,1.4181818181818182,212.0,1376.059090909091,5.2727272727272725,134.4,124.4,12.09090909090909,0.0,70.91,28.0,2.0,39.6,26.411818181818184,21.1,31.0,27.78,86.0,1.4136363636363636,1.3718181818181816,1.0500000000000005,0.8,4.0,844.3199999999999,290.53,0.66,0.1818181818181818,14.0,133.0,10.0,10.0,752.0,51.0,53.0,1359.0,22.409999999999997,10.0,6141.15,15.55,1.0,15.6,44.0,6.0,15.0,1.0,85.0,1.0,0.0,46.0,154.0,1.818181818181818,367.0,5.0,0.0,0.0,58.0,20.0
703,4.452500000000001,2.4725,15.0,3.125,1.73,4.78,1671.0,4.050000000000001,21610.0,9.72,4.56875,131.42499999999998,8.125,4052.0,35.1625,2701.25,4.125,101.88,258.1,30.0,522.0,2.22,581.9625,2.08,70.96124999999999,2.21,1.4,0.52,3.75,1.875,0.06,6.569999999999999,5.0,79.60999999999999,1.7475,753.5,1.91875,17.759999999999998,4.375,2.25,35.620000000000005,0.12,2.97,61.75,6.3125,208.875,1180.75,832.3399999999999,3.49,1.7000000000000002,104.0425,4.0,2.0,1585.0,3.75,13.98,2.4,0.875,4.625,0.43625,6028.0,1.4700000000000002,36.55,31.125,14.8875,1.84375,4.0,14.75,25.0,6.0,281.3,11.36,10677.2,1.4812500000000002,212.0,1334.65,4.875,119.1,124.4,10.875,0.0,50.5,18.0,2.0,39.6,26.630000000000003,16.64,31.0,19.78,86.0,1.505,1.42,1.0500000000000005,0.8,4.0,567.6899999999999,213.04,0.48,0.25,14.0,87.0,7.0,10.0,494.0,35.0,37.0,1051.4,15.35,10.0,4655.7,12.04,1.0,11.85,30.0,6.0,15.0,1.0,65.0,1.0,0.0,33.0,112.0,1.75,249.0,5.0,0.0,0.0,39.0,14.0
704,1.864705882352941,1.0329411764705885,10.0,3.764705882352941,2.62,5.78,4689.0,14.6,28560.38,31.78,6.839411764705883,83.23529411764706,9.411764705882351,9295.42,28.36294117647059,1680.0223529411765,2.8235294117647056,137.97,594.59,50.0,895.0,2.896470588235294,472.68529411764706,1.21,35.529411764705884,5.890000000000001,1.95,0.67,2.9411764705882355,0.5882352941176471,0.0223529411764705,10.2,5.0,79.94,2.861176470588235,1090.7058823529412,2.8764705882352946,49.24,5.176470588235294,3.058823529411765,31.699999999999996,0.11,5.579999999999999,73.0,4.9682352941176475,275.8235294117647,2835.4,1468.65,12.760000000000002,2.88,86.39117647058823,4.0,2.0,4795.0,4.8235294117647065,48.64,3.22,1.0,5.411764705882353,0.7505882352941177,18542.0,2.78,116.27,16.352941176470587,7.57,2.880588235294118,4.0,48.97,64.0,5.0,482.17,17.17,14744.549999999996,0.9529411764705882,568.0,867.3264705882353,5.9411764705882355,128.69,171.2,13.058823529411764,0.0,84.46,52.0,4.0,42.61,18.76941176470588,20.57,34.0,17.560000000000002,86.0,0.9411764705882352,1.01,1.6,1.23,4.0,604.0,319.08000000000004,0.38,0.2352941176470588,14.0,222.0,17.0,5.0,1241.0,88.0,92.0,1415.0,48.89999999999999,5.0,8035.650000000001,16.0,1.0,16.200000000000003,82.0,6.0,15.0,1.0,160.0,3.0,0.0,48.0,238.0,1.7647058823529411,278.0,5.0,0.0,0.0,101.0,30.0
705,3.44125,2.555,14.0,2.75,1.7600000000000002,4.44,2360.0,6.550000000000001,23823.0,24.68,4.5175,129.3,8.25,7386.0,82.5725,2977.875,3.625,400.73,672.2,32.0,581.0,3.04,789.2375000000001,2.0725,45.36750000000001,6.640000000000001,1.5500000000000005,0.49,4.0,1.75,0.06375,8.100000000000001,5.0,60.84,1.795,779.375,1.9325,24.32,3.875,2.0,27.53,0.12,3.0599999999999996,58.625,6.37375,295.0,2404.75,1181.24,4.98,1.86,147.655,4.0,2.0,4297.299999999999,3.5,14.36,2.59,1.0,5.25,0.6225,6235.0,1.6500000000000004,36.14,21.5,15.1,1.885,4.0,15.08,22.0,10.0,660.58,10.75,12793.0,1.4,636.0,1599.125,4.75,120.8,135.2,10.25,0.0,50.99,16.0,4.0,40.5,24.753749999999997,16.58,25.0,20.44,85.0,1.4762499999999998,1.34375,1.2000000000000002,0.94,4.0,362.94000000000005,198.02999999999997,0.51,0.5,14.0,82.0,8.0,10.0,469.0,31.0,42.0,1034.4,15.46,10.0,6313.900000000001,11.81,1.0,11.2,28.0,6.0,15.0,1.0,66.0,2.0,0.0,29.0,112.0,1.5,172.0,5.0,0.0,0.0,38.0,12.0
706,4.80125,2.555,14.0,2.75,1.73,4.44,2152.0,5.170000000000002,25595.0,24.07,4.4725,134.7,8.25,6943.0,82.6975,3199.375,4.125,400.48,644.3,32.0,522.0,2.845,841.3375000000001,2.1675,68.8125,6.640000000000001,1.4,0.49,4.0,1.75,0.06375,8.100000000000001,5.0,53.809999999999995,1.705,749.875,1.9175,22.76,3.875,2.0,38.41,0.12,2.97,59.125,8.85875,269.0,2404.75,1292.84,3.42,1.7000000000000002,161.605,4.0,2.0,4056.999999999999,3.5,13.64,2.4,1.0,5.25,0.4275,5999.0,1.4700000000000002,35.78,30.5,15.55,1.805,4.0,14.44,22.0,10.0,661.58,11.31,13754.2,1.475,636.0,1719.275,4.75,124.4,124.4,10.25,0.0,70.87,16.0,4.0,39.6,26.003749999999997,17.34,22.0,20.44,86.0,1.55125,1.4137499999999998,1.0500000000000005,0.8,4.0,550.5,208.02999999999997,0.51,0.5,14.0,82.0,8.0,10.0,473.0,31.0,42.0,1077.6,15.34,10.0,6730.700000000001,12.41,1.0,11.8,28.0,6.0,15.0,1.0,66.0,1.0,0.0,33.0,112.0,1.5,244.0,5.0,0.0,0.0,38.0,12.0
707,1.7258823529411766,1.188235294117647,6.0,3.2941176470588234,2.62,4.0,4736.0,14.6,68291.8,15.23,6.3611764705882345,100.46470588235292,9.647058823529411,15345.42,17.870588235294118,4017.1647058823537,3.0588235294117645,102.37,417.59,62.0,895.0,2.906470588235294,564.5911764705884,1.6352941176470588,39.43058823529413,3.919999999999999,1.95,0.73,3.647058823529412,0.3529411764705882,0.0241176470588235,7.0,5.0,128.24,2.566470588235294,1001.2352941176472,2.5258823529411765,49.41,4.352941176470588,2.3529411764705883,29.340000000000003,0.09,5.579999999999999,61.352941176470594,3.97,278.5882352941177,1878.4,2002.84,12.64,2.88,117.81411764705882,4.0,3.0,3470.0,4.235294117647059,43.63,3.5200000000000005,1.2941176470588234,4.705882352941177,0.743529411764706,17021.0,2.78,108.14,17.88235294117647,11.841176470588234,2.581176470588235,3.0,43.88,56.0,5.0,303.8,18.98,20448.550000000003,1.0764705882352943,380.0,1202.855882352941,5.294117647058824,201.3,171.2,10.588235294117649,8.0,67.49,40.0,2.0,42.61,19.72705882352941,27.8,52.0,20.2,84.0,1.1211764705882352,1.1164705882352943,1.6,1.23,4.0,670.32,335.36,0.41,0.1176470588235294,13.529411764705884,180.0,22.0,2.0,1043.0,74.0,80.0,1707.9,42.94,2.0,9598.05,19.06,1.0,18.3,72.0,6.0,15.0,1.0,164.0,4.0,0.4705882352941176,52.0,230.0,1.8823529411764703,304.0,5.0,4.0,4.0,90.0,32.0
708,3.89,2.305,10.0,2.625,1.7600000000000002,4.44,1977.0,6.550000000000001,16896.0,11.89,5.2398875,120.875,8.75,5206.0,65.39,2112.0,3.625,316.76,324.59999999999997,29.0,593.0,2.5625,483.875,1.96,54.30206749999999,2.88,1.5500000000000005,0.642,3.625,1.25,0.05475,18.44,5.0,165.99653999999998,1.92375,842.5,2.08625,20.5,4.125,2.375,31.119999999999997,0.078,5.1891,63.375,3.09375,247.125,1019.9,545.47,5.2379999999999995,1.86,68.18375,4.0,2.0,2800.0,4.0,15.39,2.59,0.875,5.25,0.6547499999999999,6740.0,1.6500000000000004,41.9191,24.5,13.512499999999998,1.99875,4.0,15.989999999999998,21.0,10.0,523.12,10.5,8844.0,1.34375,276.0,1105.5,5.125,108.09999999999998,135.2,11.5,14.0,24.75,19.0,3.0,40.5,24.84771464,15.68,64.0,18.44,85.0,1.3875,1.3125,1.2000000000000002,0.94,4.0,434.41653999999994,198.78171712,0.438,0.375,12.25,92.0,7.0,10.0,507.0,33.0,42.0,967.0,16.69,10.0,3871.0,11.1,1.0,10.75,32.0,6.0,15.0,1.0,70.0,3.0,1.75,29.0,98.0,1.625,196.0,5.0,14.0,14.0,41.0,13.0
709,4.74,2.136923076923077,10.0,3.230769230769231,1.73,4.78,2828.0,4.050000000000001,29116.0,15.27,5.151538461538462,108.23846153846154,9.230769230769232,5343.0,21.676923076923075,2239.6923076923076,4.076923076923077,101.88,319.3,38.0,522.0,2.3346153846153848,569.3423076923077,1.7484615384615383,74.94,2.96,1.4,0.51,2.9230769230769234,0.7692307692307693,0.0576923076923076,11.14,5.0,67.32,2.03,850.1538461538462,2.256923076923077,30.35,5.000000000000001,3.076923076923077,61.62,0.09,2.97,73.6923076923077,6.858461538461539,217.53846153846155,1490.75,893.74,4.94,1.7000000000000002,68.74923076923078,4.0,2.0,2455.0,4.76923076923077,26.39,2.4,0.9230769230769232,5.538461538461539,0.38,11052.0,1.4700000000000002,66.97,32.61538461538462,9.96923076923077,2.103846153846154,4.0,27.35,42.0,9.0,281.8,16.83,15060.95,1.3307692307692307,288.0,1158.534615384615,5.846153846153847,129.6,159.5,13.230769230769232,0.0,89.16000000000001,40.0,4.0,39.6,25.913846153846155,22.73,27.0,27.78,86.0,1.2961538461538462,1.2946153846153845,1.0500000000000005,0.8,4.0,974.22,336.88,0.75,0.3076923076923077,14.000000000000002,172.0,12.0,10.0,958.0,65.0,72.0,1407.1,29.34,10.0,7401.45,16.85,2.0,17.3,62.0,6.0,15.0,2.0,120.0,1.0,0.0,53.0,182.0,1.6923076923076923,424.0,6.0,0.0,0.0,76.0,22.0
710,2.4850000000000003,1.5,10.0,1.5,1.23,2.0,528.0,5.449999999999999,11609.0,17.68,3.4425,195.09999999999997,7.5,2977.0,71.825,2902.25,4.5,78.10000000000001,7.650000000000006,21.0,431.0,1.365,472.25,3.3125,71.3575,1.9,1.3199999999999998,0.54,5.25,2.5,0.0275,5.83,4.0,82.66,1.0975,518.75,1.1275,5.46,2.0,0.75,9.94,0.03,2.21,23.75,6.68,132.0,592.0999999999999,309.1,2.07,1.27,77.275,3.0,1.0,1264.0,1.25,4.39,2.3299999999999996,0.25,2.0,0.5175,2075.0,1.0499999999999998,13.77,31.5,35.175,1.0375,2.0,4.15,6.0,4.0,287.3,7.409999999999999,5248.6,2.05,176.0,1312.15,2.25,140.7,109.4,4.5,0.0,26.72,3.0,3.0,40.7,28.807499999999997,13.25,32.0,6.0,82.0,2.21,1.8525,0.9000000000000001,0.73,3.0,285.43,115.23,0.11,0.75,14.0,18.0,1.0,10.0,95.0,8.0,8.0,780.3999999999999,4.51,10.0,1889.0,8.84,1.0,8.2,5.0,5.0,14.0,1.0,30.0,1.0,0.0,18.0,56.0,1.25,126.0,1.0,0.0,0.0,9.0,5.0
711,1.893333333333333,0.6483333333333333,5.0,1.3333333333333333,1.3800000000000003,5.78,2912.0,14.9,25243.0,32.61,6.433666666666666,86.625,9.583333333333332,20467.0,21.193333333333335,2103.583333333333,1.9166666666666663,102.22,714.55,72.0,893.0,0.8241666666666666,354.3666666666667,1.7758333333333334,22.791416666666667,8.03,1.9,14.17,6.0,0.4166666666666666,0.01275,21.0,4.0,185.197,1.955,1117.1666666666667,1.945,9.89,1.3333333333333333,0.0,22.72,0.113,4.39,74.0,3.5974999999999997,242.66666666666663,3439.1,878.79,130.33,1.5699999999999998,73.2325,0.0,2.0,5852.9,1.0833333333333333,23.46,2.44,0.1666666666666666,1.5,10.860833333333336,13406.0,1.4300000000000002,77.20400000000001,10.166666666666666,8.566666666666666,1.98,4.0,23.76,16.0,6.0,254.32,8.84,8121.7,0.6666666666666667,680.0,676.8083333333333,5.75,102.8,163.29999999999998,1.5,14.0,43.17,0.0,11.0,42.7,17.718909166666666,21.31,74.0,7.78,89.0,0.9591666666666668,0.7366666666666666,1.95,1.59,0.0,273.49699999999996,212.62691,0.153,0.9166666666666666,12.833333333333332,18.0,2.0,5.0,888.0,16.0,18.0,1039.5,23.34,5.0,4252.4,11.510000000000002,1.0,8.0,13.0,6.0,6.0,1.0,115.0,5.0,1.1666666666666663,23.0,154.0,1.0833333333333333,122.0,1.0,14.0,14.0,69.0,13.0
712,1.2633333333333332,1.3333333333333333,0.0,2.0,1.7600000000000002,1.0,459.0,6.550000000000001,5760.0,0.6100000000000001,3.81,171.13333333333333,10.0,909.0,68.35666666666667,1920.0,3.6666666666666665,102.13,70.07000000000001,14.0,581.0,1.5699999999999998,352.91666666666663,2.8266666666666667,36.75666666666667,1.92,1.5500000000000005,0.04,4.666666666666667,0.0,0.0333333333333333,1.21,5.0,7.030000000000001,1.39,612.6666666666666,1.4066666666666667,4.71,2.6666666666666665,1.3333333333333333,3.79,0.0399999999999999,3.0599999999999996,31.333333333333332,2.1266666666666665,153.0,49.55000000000001,169.54000000000002,2.21,1.86,56.513333333333335,4.0,1.0,315.30000000000007,2.6666666666666665,4.17,2.59,0.3333333333333333,2.6666666666666665,0.7366666666666666,1838.0,1.6500000000000004,11.43,18.0,29.899999999999995,1.35,3.0,4.05,6.0,5.0,205.07,4.9399999999999995,2784.15,1.8,189.0,928.05,2.9999999999999996,89.7,135.2,6.0,0.0,6.38,4.0,2.0,40.5,27.136666666666667,8.48,3.0,4.0,85.0,1.9133333333333336,1.6466666666666665,1.2000000000000002,0.94,4.0,110.27,81.41,0.1,0.6666666666666666,13.999999999999998,18.0,1.0,0.0,94.0,8.0,8.0,513.4,4.22,0.0,1058.75,5.74,1.0,5.4,8.0,6.0,15.0,1.0,30.0,1.0,0.0,11.0,42.0,1.3333333333333333,54.0,5.0,0.0,0.0,9.0,4.0
713,2.17,1.3333333333333333,0.0,2.0,1.73,1.0,407.0,4.050000000000001,6203.0,4.36,3.78,174.73333333333332,10.0,466.0,68.44,2067.6666666666665,4.0,101.88,42.17,14.0,522.0,1.44,387.65,2.89,52.38666666666666,1.5299999999999998,1.4,0.43,4.666666666666667,0.0,0.0333333333333333,3.93,5.0,39.85999999999999,1.33,593.0,1.3966666666666665,4.32,2.6666666666666665,1.3333333333333333,6.51,0.0399999999999999,2.97,31.666666666666664,3.783333333333333,135.66666666666666,153.75,197.44,1.82,1.7000000000000002,65.81333333333333,4.0,1.0,75.00000000000011,2.6666666666666665,3.99,2.4,0.3333333333333333,2.6666666666666665,0.6066666666666667,1779.0,1.4700000000000002,11.34,24.0,30.199999999999996,1.2966666666666666,3.0,3.89,6.0,5.0,205.32,5.08,3024.4500000000003,1.85,137.0,1008.15,2.9999999999999996,90.6,124.4,6.0,0.0,11.35,4.0,2.0,39.6,27.97,8.67,15.0,4.0,86.0,1.9633333333333336,1.6933333333333334,1.0500000000000005,0.8,4.0,157.16,83.91,0.1,0.6666666666666666,13.999999999999998,18.0,1.0,0.0,95.0,8.0,8.0,524.1999999999999,4.1899999999999995,0.0,1162.9499999999998,5.890000000000001,1.0,5.550000000000001,8.0,6.0,15.0,1.0,30.0,0.0,0.0,12.0,42.0,1.3333333333333333,72.0,5.0,0.0,0.0,9.0,4.0
714,2.2808333333333333,2.0666666666666664,0.0,3.5,1.7600000000000002,2.0,2970.0,7.302,21072.0,7.970000000000001,5.112125,114.05,10.0,4446.0,18.3725,1756.0,3.4166666666666665,102.16,156.6,38.0,593.0,2.5675,446.3416666666667,1.8083333333333331,42.91583333333334,2.5,1.5500000000000005,0.5700000000000001,3.166666666666667,0.0,0.0525,6.659999999999999,5.0,119.39,2.05,867.25,2.104166666666667,30.81,4.75,2.8333333333333335,27.369999999999997,0.0399999999999999,3.0599999999999996,67.58333333333334,2.220833333333333,247.5,1029.9,419.0,8.21,1.86,34.91666666666667,4.0,3.0,1514.0,4.666666666666666,24.6,3.0399999999999996,1.0,4.75,0.6841666666666667,10407.0,1.6500000000000004,61.345499999999994,20.166666666666664,11.925,2.098333333333333,5.0,25.18,42.0,5.0,220.47,14.8,10264.7,1.2708333333333337,225.0,855.3916666666667,5.666666666666667,143.1,135.2,12.25,6.0,26.65,34.0,2.0,40.5,24.650166666666667,21.700000000000003,47.0,24.8,85.0,1.28,1.2333333333333334,1.2000000000000002,0.94,4.0,514.99,295.802,0.63,0.1666666666666666,13.5,147.0,12.0,0.0,811.0,57.0,57.0,1368.6,25.25,0.0,5356.1,15.36,1.0,15.25,56.0,6.0,15.0,1.0,120.0,3.0,0.5,41.0,162.0,1.8333333333333337,242.0,5.0,6.0,6.0,68.0,22.0
715,6.212222222222222,2.7644444444444445,30.0,2.2222222222222223,1.7600000000000002,4.44,2330.0,6.550000000000001,27911.0,10.83,5.5031333333333325,124.2,6.666666666666667,4886.0,100.72,3101.2222222222217,4.111111111111111,316.73,324.59999999999997,36.0,581.0,2.6688888888888886,599.5611111111111,2.108888888888889,79.90256444444444,2.88,1.5500000000000005,0.622,4.0,3.3333333333333335,0.0595555555555555,18.44,5.0,164.89654,1.8222222222222224,814.1111111111111,2.111111111111111,24.020000000000003,3.7777777777777777,2.0,55.91,0.078,5.1891,63.33333333333333,4.852222222222221,258.8888888888889,1000.75,1163.54,4.826,1.86,129.28222222222223,4.0,2.0,2635.3,3.333333333333333,16.4,2.59,1.0,5.777777777777777,0.5362222222222222,7327.0,1.6500000000000004,49.5282,34.44444444444444,13.144444444444446,1.942222222222222,4.0,17.48,20.0,10.0,906.48,12.29,14187.15,1.3944444444444444,276.0,1576.35,4.777777777777777,118.3,135.2,11.333333333333332,28.0,43.67000000000001,18.0,4.0,40.5,25.232603804444445,18.98,63.0,24.880000000000003,85.0,1.4788888888888887,1.3655555555555554,1.2000000000000002,0.94,4.0,719.12308,227.09343424,0.536,0.4444444444444444,10.888888888888888,102.0,9.0,10.0,570.0,34.0,52.0,1117.8,19.0,10.0,5396.05,13.31,1.0,12.55,30.0,6.0,15.0,1.0,60.0,3.0,3.1111111111111107,37.0,98.0,1.5555555555555554,310.0,5.0,14.0,14.0,43.0,14.0
716,4.8933333333333335,2.6213333333333333,50.0,2.533333333333333,1.7600000000000002,3.4400000000000004,3199.0,6.550000000000001,31781.0,5.3100000000000005,5.75338,111.08,6.666666666666666,4495.0,24.34533333333333,2118.7333333333336,4.0,102.13,286.0,54.0,588.0,2.1966666666666668,364.89666666666665,1.8113333333333332,78.26333333333334,2.47,1.5500000000000005,0.611,3.6000000000000005,3.333333333333333,0.0561266666666666,12.64,5.0,168.52,1.9746666666666668,885.1333333333334,2.1466666666666665,32.95,4.066666666666666,2.4,73.4,0.0472999999999999,5.4569,72.19999999999999,2.6243333333333334,213.26666666666668,270.9,1007.427,8.056999999999999,1.86,67.1618,4.0,2.0,1913.0,4.0,29.62,2.59,1.0666666666666669,6.2666666666666675,0.5371333333333334,13277.0,1.6500000000000004,86.3007,33.733333333333334,9.44,2.0733333333333333,4.0,31.1,38.0,11.0,365.18,19.37,14785.85,1.32,241.0,985.7233333333334,5.333333333333334,141.6,135.2,12.933333333333334,42.0,39.364999999999995,36.0,2.0,40.5,25.223068666666663,27.17,64.0,39.32,85.0,1.3286666666666669,1.2913333333333332,1.2000000000000002,0.94,4.0,1173.95,378.34603,0.8419,0.1333333333333333,11.2,194.0,16.0,10.0,1083.0,61.0,94.0,1666.1999999999998,32.2,10.0,5473.45,19.93,1.0,19.8,60.0,6.0,15.0,1.0,100.0,3.0,2.8000000000000003,60.0,168.0,1.8666666666666667,506.0,5.0,14.0,14.0,80.0,28.0
717,3.395882352941176,2.3529411764705883,50.0,3.1764705882352944,1.7600000000000002,3.0,4400.0,6.550000000000001,45153.0,18.15,5.16764705882353,109.0,7.058823529411765,4495.0,26.81764705882353,2656.0588235294117,3.7058823529411766,102.13,286.0,50.0,581.0,2.663529411764706,462.1205882352941,1.6211764705882352,58.73823529411765,2.21,1.5500000000000005,0.54,2.9411764705882355,2.9411764705882355,0.0541176470588235,6.449999999999999,5.0,89.69,2.0847058823529414,860.7647058823529,2.2011764705882353,45.28,4.9411764705882355,3.0588235294117645,57.73,0.0399999999999999,3.0599999999999996,76.23529411764706,4.864117647058824,258.8235294117647,567.75,1299.42,9.71,1.86,76.4364705882353,4.0,1.0,1825.3,4.235294117647059,35.44,2.59,0.8823529411764706,4.9411764705882355,0.5711764705882353,14633.0,1.6500000000000004,87.85,26.470588235294116,8.947058823529412,2.163529411764706,3.0,36.78,54.0,5.0,455.9,21.11,21320.55,1.2735294117647058,212.0,1254.15,5.8235294117647065,152.10000000000002,135.2,13.764705882352942,0.0,82.69000000000001,52.0,2.0,40.5,24.60764705882353,27.56,35.0,40.0,85.0,1.2158823529411764,1.2417647058823529,1.2000000000000002,0.94,4.0,998.55,418.33,0.92,0.1176470588235294,14.0,234.0,15.0,10.0,1296.0,84.0,84.0,1853.0,37.42,10.0,7856.05,20.67,1.0,21.65,72.0,6.0,15.0,1.0,120.0,2.0,0.0,63.0,238.0,1.8823529411764703,450.0,5.0,0.0,0.0,99.0,32.0
