,avg_metallic_valence,avg_Density_(g/mL),sum_valence_d,range_heat_of_fusion_(kJ/mol)_,avg_abs_valence,range_Pauling_Electronegativity,range_metallic_valence,range_1st_ionization_potential_(kJ/mol),sum_heat_atomization(kJ/mol),range_Density_(g/mL),avg_Gordy_electonegativity,avg_Period,range_Nagle_electonegativity,avg_valence_d,avg_1st_ionization_potential_(kJ/mol),avg_Zunger_radii_sum,sum_Density_(g/mL),avg_heat_of_fusion_(kJ/mol)_,avg_thermal_conductivity_(W/(m_K))_,avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,range_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),avg_Critical_Temperature,avg_Pauling_Electronegativity,range_Allred-Rockow_electronegativity,avg_gilmor_number_of_valence_electron,sum_Cohesive_energy,avg_Orbital_Radius(pm),avg_Number_of_unfilled_p_valence_electrons,avg_Atomic_Weight,avg_number_of_valence_electrons,avg_outer_shell_electrons,range_number_of_valence_electrons,avg_Molar_Denstiy_(mol/ml),sum_Critical_Temperature,avg_Boiling_Point_(K),avg_Melting_point_(K),avg_valence_p,avg_Atomic_Number,range_Molar_Denstiy_(mol/ml),avg_ionic_radius,avg_Covalent_Radius,avg_heat_atomization(kJ/mol),avg_Mendele_Number,sum_heat_of_fusion_(kJ/mol)_,avg_specific_heat_(J/g_K)_,range_Gordy_electonegativity,range_Cohesive_energy,avg_Cohesive_energy,avg_Allred-Rockow_electronegativity,range_valence_p,sum_metallic_valence,avg_Atomic_Radus,range_Number_of_unfilled_p_valence_electrons,range_Atomic_Radus,range_specific_heat_(J/g_K)_,avg_group,range_thermal_conductivity_(W/(m_K))_,range_heat_atomization(kJ/mol),range_Melting_point_(K),range_gilmor_number_of_valence_electron,range_Boiling_Point_(K),avg_l_quantum_number,avg_polarizability(A^3),range_Covalent_Radius,avg_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,range_heat_of_vaporization_(kJ/mol)_,sum_Number_of_unfilled_p_valence_electrons,sum_Boiling_Point_(K),range_Atomic_Weight,sum_Gordy_electonegativity,range_Atomic_Number,range_Number_of_unfilled_d_valence_electrons,range_Mendele_Number,sum_heat_of_vaporization_(kJ/mol)_,sum_polarizability(A^3),sum_valence_p,avg_families,sum_Number_of_unfilled_d_valence_electrons,sum_Atomic_Weight,sum_specific_heat_(J/g_K)_,avg_Number_of_unfilled_s_valence_electrons,range_valence_d,sum_Molar_Heat_Capacity(J/mol_K),avg_valence_s,sum_Melting_point_(K),range_abs_valence,sum_abs_valence,sum_Nagle_electonegativity,sum_Mendele_Number,range_polarizability(A^3),range_Zunger_radii_sum,sum_Molar_Denstiy_(mol/ml),range_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_l_quantum_number,range_ionic_radius,sum_group,sum_Zunger_radii_sum,sum_1st_ionization_potential_(kJ/mol),range_families,sum_outer_shell_electrons,sum_Atomic_Number,sum_families,range_outer_shell_electrons,sum_Orbital_Radius(pm),sum_gilmor_number_of_valence_electron,range_group,range_l_quantum_number,sum_Covalent_Radius,sum_Number_of_unfilled_s_valence_electrons,sum_Allred-Rockow_electronegativity,sum_number_of_valence_electrons,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,range_Period,sum_Period,sum_ionic_radius,avg_valence_f,sum_valence_s,avg_Number_of_unfilled_f_valence_electrons,range_valence_s,sum_valence_f,range_valence_f,range_Number_of_unfilled_s_valence_electrons,range_Number_of_unfilled_f_valence_electrons
633,2.298461538461538,6.3330769230769235,60.0,8.040000000000001,3.3846153846153846,0.8800000000000001,3.44,450.0,2803.0,4.96,5.3228,4.6923076923076925,0.79,4.615384615384616,832.3076923076923,1.593153846153846,82.33000000000001,7.313076923076923,14.684615384615384,25.546379476923075,2.0746153846153845,5.384615384615384,5911.0,2.0823555999999996,3110.6153846153848,2.3176923076923073,0.7700000000000002,5.384615384615385,29.91,108.60769230769232,2.6153846153846154,118.16931615384615,5.384615384615385,5.230769230769231,4.0,0.0553923076923076,40438.0,1336.15,485.3576923076923,3.3846153846153846,49.07692307692308,0.0199999999999999,1.3346153846153848,1.2853846153846151,215.6153846153846,86.6923076923077,95.07,0.2515384615384615,1.6999999999999993,1.41,2.300769230769231,2.209230769230769,4.0,29.88,1.2130769230769232,4.0,0.53,0.2,15.384615384615383,81.14999999999999,136.0,157.5,4.0,1896.0,1.0,5.630769230769231,0.3,81.69615384615385,190.9,210.75,34.0,17369.95,130.02037,69.19640000000001,49.0,10.0,21.0,1062.05,73.2,44.0,6.307692307692308,70.0,1536.20111,3.2700000000000005,0.0,10.0,332.1029332,2.0,6309.65,4.0,44.0,26.97,1127.0,5.8999999999999995,0.7599999999999998,0.7201,46.39999999999999,30.13,13.0,0.4500000000000002,200.0,20.711,10820.0,3.0,68.0,638.0,82.0,5.0,1411.9,70.0,4.0,0.0,16.71,0.0,28.72,70.0,15.77,140.0,2.0,61.0,17.349999999999998,3.230769230769231,26.0,10.76923076923077,0.0,42.0,14.0,0.0,14.0
634,2.76,5.199999999999999,30.0,1.5399999999999998,2.571428571428571,0.8,2.4400000000000004,449.0,1663.0,11.43,5.729557142857143,4.0,0.9700000000000002,4.285714285714285,874.7142857142858,1.5585714285714285,36.4,2.242142857142857,24.659999999999993,24.540287142857142,2.077142857142857,5.7142857142857135,5416.0,5.112009999999998,2921.571428571428,2.2685714285714287,0.93,4.428571428571429,17.11,101.85714285714286,3.4285714285714284,79.78714285714285,6.0,4.285714285714286,9.0,0.0610428571428571,20451.0,1172.55,376.7928571428571,2.571428571428571,34.57142857142857,0.0073,1.2285714285714286,1.207142857142857,237.57142857142856,81.85714285714286,15.695,0.4912857142857142,4.0169,2.18,2.4442857142857144,2.2057142857142855,4.0,19.32,1.1928571428571426,4.0,0.83,0.571,14.57142857142857,81.33,218.0,195.5,5.0,1723.0,1.1428571428571428,5.199999999999999,0.47,80.20414285714284,172.62,221.7,24.0,8207.85,168.52,40.1069,64.0,10.0,17.0,561.4290000000001,36.4,18.0,6.0,40.0,558.51,3.439,0.0,10.0,171.78201,2.0,2637.55,4.0,18.0,14.54,573.0,6.799999999999999,1.31,0.4273,57.19999999999999,15.88,8.0,0.55,102.0,10.91,6123.0,3.0,30.0,242.0,42.0,4.0,713.0,31.0,4.0,1.0,8.45,0.0,15.44,42.0,8.35,84.0,3.0,28.0,8.6,2.0,14.0,12.0,0.0,14.0,14.0,0.0,14.0
635,2.76,6.7542857142857144,30.0,4.3950000000000005,2.571428571428571,0.7699999999999998,2.4400000000000004,449.0,1455.0,8.71,5.678128571428571,4.571428571428571,0.79,4.285714285714285,841.0,1.667142857142857,47.28,5.082142857142857,24.802857142857135,25.96885857142857,1.9742857142857144,5.7142857142857135,4995.0,2.612009999999998,3174.7142857142853,2.251428571428571,0.7700000000000002,4.428571428571429,15.55,108.02857142857142,3.4285714285714284,106.58142857142856,6.0,4.285714285714286,9.0,0.0610428571428571,22223.0,1309.8642857142856,436.33571428571423,2.571428571428571,44.857142857142854,0.0073,1.314285714285714,1.287142857142857,207.85714285714283,82.42857142857142,35.575,0.2684285714285714,4.0169,1.85,2.2214285714285715,2.1142857142857143,4.0,19.32,1.2785714285714285,4.0,0.6799999999999999,0.181,14.57142857142857,81.08,182.0,255.9,5.0,1723.0,1.1428571428571428,5.7142857142857135,0.33,96.147,173.62,193.8,24.0,9169.05,121.63,39.7469,46.0,10.0,18.0,673.029,40.0,18.0,6.0,40.0,746.0699999999999,1.879,0.0,10.0,181.78201,2.0,3054.35,4.0,18.0,13.82,577.0,5.8999999999999995,1.12,0.4273,46.39999999999999,15.76,8.0,0.4000000000000001,102.0,11.67,5887.0,3.0,30.0,314.0,42.0,4.0,756.2,31.0,4.0,1.0,9.01,0.0,14.8,42.0,8.95,84.0,2.0,32.0,9.2,2.0,14.0,12.0,0.0,14.0,14.0,0.0,14.0
636,2.76,7.582857142857143,70.0,15.195,2.571428571428571,0.32,2.4400000000000004,449.0,1335.0,7.26,5.495271428571429,5.142857142857142,0.56,9.999999999999998,799.8571428571429,1.884285714285714,53.08,11.253571428571426,25.84857142857142,26.111715714285715,1.842857142857143,0.0,4995.0,2.362009999999998,3501.5714285714284,1.9942857142857144,0.5000000000000002,4.428571428571429,14.47,119.05714285714284,3.4285714285714284,134.37571428571428,6.0,2.0,9.0,0.0553285714285714,24511.0,1484.0357142857142,569.1928571428571,2.571428571428571,55.14285714285714,0.0172999999999999,1.457142857142857,1.3957142857142857,190.71428571428572,83.0,78.77499999999999,0.1998571428571428,4.0169,1.85,2.067142857142857,1.96,4.0,19.32,1.3928571428571428,4.0,0.48,0.091,14.57142857142857,79.25,182.0,488.4,5.0,1723.0,1.1428571428571428,6.685714285714285,0.1399999999999999,104.63271428571429,180.94,178.95,24.0,10388.25,85.77000000000001,38.4669,31.0,0.0,19.0,732.4290000000001,46.8,18.0,5.428571428571428,0.0,940.63,1.399,0.0,0.0,182.78201,2.0,3984.35,4.0,18.0,12.9,581.0,4.299999999999999,0.7400000000000002,0.3873,27.09999999999999,13.96,8.0,0.1500000000000001,102.0,13.19,5599.0,2.0,14.0,386.0,38.0,0.0,833.4,31.0,4.0,1.0,9.77,0.0,13.72,42.0,9.75,84.0,1.0,36.0,10.2,2.0,14.0,12.0,0.0,14.0,14.0,0.0,14.0
637,1.376,2.924,20.0,3.0399999999999996,2.8,1.66,3.44,756.0,1233.0,7.31,6.7139999999999995,3.2,2.1,4.0,1011.6,1.102,14.62,1.436,32.658,19.396,2.78,6.0,6575.42,11.69,2784.748,2.776,1.95,4.8,12.9,82.28,3.2,55.528,4.8,4.3999999999999995,3.0,0.024,13923.74,995.35,204.75,2.8,24.4,0.06,0.98,1.014,246.6,82.19999999999999,7.18,0.644,4.139999999999999,0.1,2.58,2.83,3.0,6.88,0.912,3.0,1.08,0.6900000000000001,14.8,81.57,6.0,375.0,3.0,2263.0,1.0,4.354,0.71,94.64600000000002,163.29,228.09,16.0,4976.75,98.82,33.57,41.0,10.0,12.0,473.23,21.77,14.0,6.2,30.0,277.64,3.22,0.0,10.0,96.98,2.0,1023.75,3.0,14.0,13.9,411.0,8.91,1.5799999999999998,0.12,93.2,13.88,5.0,0.95,74.0,5.51,5058.0,2.0,22.0,122.0,31.0,4.0,411.4,24.0,3.0,0.0,5.07,0.0,14.15,24.0,4.5600000000000005,70.0,3.0,16.0,4.9,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0
638,2.576,4.1659999999999995,20.0,1.5399999999999998,2.8,0.8,1.44,442.0,1323.0,5.24,5.202,3.8,0.9700000000000002,4.0,823.2,1.48,20.83,2.3360000000000003,32.802,24.226,2.1020000000000003,6.0,5416.0,3.640000000000001,3480.4,2.26,0.93,4.8,13.59,103.88,3.2,65.17,4.8,4.3999999999999995,3.0,0.06,17402.0,1371.97,403.47,2.8,29.200000000000003,0.0,1.2200000000000002,1.188,264.6,82.8,11.68,0.518,1.6199999999999992,0.33,2.718,2.218,3.0,12.88,1.152,3.0,0.68,0.48,14.8,81.33,36.0,43.80000000000001,3.0,1635.3000000000002,1.0,5.62,0.4199999999999999,98.48,164.01,221.7,16.0,6859.85,82.75,26.01,33.0,10.0,13.0,492.4,28.1,14.0,6.2,30.0,325.85,2.59,0.0,10.0,121.13,2.0,2017.35,3.0,14.0,10.510000000000002,414.0,6.799999999999999,0.9499999999999996,0.3,57.19999999999999,11.3,5.0,0.55,74.0,7.4,4116.0,2.0,22.0,146.0,31.0,4.0,519.4,24.0,3.0,0.0,5.9399999999999995,0.0,11.09,24.0,5.76,70.0,2.0,19.0,6.1,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0
639,2.9599999999999995,6.47,20.0,3.4300000000000006,2.0,0.7699999999999998,1.44,383.0,713.0,2.5199999999999996,4.74,4.666666666666666,0.79,6.666666666666666,685.6666666666666,1.7966666666666664,19.41,4.403333333333332,54.57333333333332,26.03,1.7833333333333332,3.333333333333333,4973.0,1.1400000000000006,5072.333333333333,2.036666666666666,0.7700000000000002,4.0,7.5,122.73333333333332,4.0,102.86666666666665,4.0,3.333333333333333,3.0,0.0599999999999999,15217.0,1888.15,449.8833333333333,2.0,44.0,0.0,1.4166666666666663,1.346666666666667,237.66666666666663,79.66666666666666,13.21,0.26,1.5299999999999994,0.06,2.5,1.9166666666666663,3.0,8.879999999999999,1.3833333333333333,3.0,0.53,0.09,14.0,81.08,16.0,60.39999999999998,3.0,1395.0,1.0,7.7333333333333325,0.28,166.89999999999998,163.72,193.8,12.0,5664.45,35.86,14.22,15.0,10.0,14.0,500.7,23.2,6.0,5.666666666666666,10.0,308.59999999999997,0.78,0.0,10.0,78.09,2.0,1349.65,3.0,6.0,5.35,239.0,5.8999999999999995,0.7599999999999998,0.18,46.39999999999999,6.109999999999999,3.0,0.4000000000000001,42.0,5.39,2057.0,2.0,10.0,132.0,17.0,4.0,368.2,12.0,3.0,0.0,4.04,0.0,5.75,12.0,4.15,42.0,1.0,14.0,4.25,0.0,6.0,13.999999999999998,0.0,0.0,0.0,0.0,0.0
640,0.9890909090909092,2.2,20.0,6.470000000000001,3.4545454545454546,1.66,3.44,756.0,2683.0,7.31,7.142727272727273,2.909090909090909,2.1,1.8181818181818183,1108.7272727272727,0.9063636363636364,24.2,1.949090909090909,14.95,18.763636363636365,3.0,8.181818181818182,6575.42,11.69,1641.46,2.9763636363636365,1.95,5.454545454545455,28.3,70.45454545454545,2.545454545454546,45.414545454545454,5.454545454545455,5.272727272727273,3.0,0.0218181818181818,18056.06,659.4227272727273,202.09545454545457,3.4545454545454546,20.181818181818183,0.06,0.8727272727272728,0.9372727272727271,243.90909090909088,85.18181818181819,21.44,0.6854545454545454,4.139999999999999,0.1600000000000001,2.5727272727272728,3.040909090909091,3.0,10.88,0.7763636363636364,3.0,1.08,0.6900000000000001,15.454545454545457,81.57,22.0,435.4,3.0,2263.0,1.0,2.957272727272727,0.71,51.115454545454554,164.45,228.09,28.0,7253.650000000001,98.82,78.57,41.0,10.0,14.0,562.27,32.53,38.0,6.636363636363636,90.0,499.55999999999995,7.540000000000001,0.0,10.0,206.4,2.0,2223.05,3.0,38.0,33.0,937.0,8.91,1.5799999999999998,0.24,93.2,32.739999999999995,11.0,0.95,170.0,9.97,12196.0,2.0,58.0,222.0,73.0,4.0,775.0,60.0,3.0,0.0,10.31,0.0,33.45,60.0,8.54,154.0,3.0,32.0,9.6,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0
641,2.576,5.798,20.0,3.4300000000000006,2.8,0.7699999999999998,1.44,383.0,1167.0,2.5199999999999996,5.148,4.4,0.79,4.0,787.8000000000001,1.594,28.99,5.3180000000000005,32.952,25.726,1.994,6.0,4973.0,1.1400000000000006,3746.2,2.242,0.7700000000000002,4.8,12.42,110.36,3.2,93.304,4.8,4.3999999999999995,3.0,0.06,18731.0,1516.15,465.99,2.8,40.0,0.0,1.31,1.2719999999999998,233.4,83.4,26.59,0.284,1.5299999999999994,0.06,2.484,2.122,3.0,12.88,1.242,3.0,0.53,0.09,14.8,81.08,16.0,60.39999999999998,3.0,1395.0,1.0,6.16,0.28,115.22,164.76,193.8,16.0,7580.75,35.86,25.74,15.0,10.0,14.0,576.1,30.799999999999997,14.0,6.2,30.0,466.52,1.42,0.0,10.0,128.63,2.0,2329.95,3.0,14.0,9.97,417.0,5.8999999999999995,0.7599999999999998,0.3,46.39999999999999,11.21,5.0,0.4000000000000001,74.0,7.97,3939.0,2.0,22.0,200.0,31.0,4.0,551.8,24.0,3.0,0.0,6.359999999999999,0.0,10.61,24.0,6.21,70.0,1.0,22.0,6.55,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0
642,2.862222222222222,6.093333333333334,40.0,9.79,2.555555555555556,0.7699999999999998,3.4400000000000004,383.0,2202.0,4.170000000000001,5.0166666666666675,4.333333333333333,0.8,4.444444444444445,791.5555555555557,1.6266666666666665,54.84,6.253333333333334,72.04444444444444,25.525555555555556,1.9577777777777776,5.555555555555555,4973.0,2.2600000000000016,3821.7777777777774,2.221111111111111,0.7700000000000002,4.555555555555555,23.35,110.3,3.444444444444444,89.2011111111111,5.555555555555555,4.111111111111111,8.0,0.0688888888888888,34396.0,1632.261111111111,566.2388888888888,2.555555555555556,38.44444444444444,0.08,1.3055555555555554,1.2777777777777777,244.66666666666663,81.55555555555557,56.28,0.2966666666666666,2.0999999999999996,1.0300000000000002,2.594444444444445,2.108888888888889,4.0,25.76,1.2533333333333334,4.0,0.53,0.15,14.444444444444445,400.48,111.0,926.4,4.0,1882.0,1.1111111111111112,6.088888888888889,0.28,131.4777777777778,648.4,262.6,31.0,14690.35,51.27,45.15,20.0,10.0,25.0,1183.3,54.8,23.0,6.0,50.0,802.81,2.67,0.1111111111111111,10.0,229.73,1.8888888888888888,5096.15,4.0,23.0,17.62,734.0,5.8999999999999995,0.7599999999999998,0.62,46.39999999999999,19.99,10.0,0.4000000000000001,130.0,14.64,7124.0,3.0,37.0,346.0,54.0,5.0,992.7,41.0,5.0,1.0,11.5,1.0,18.98,50.0,11.28,126.0,1.0,39.0,11.75,0.0,17.0,14.0,1.0,0.0,0.0,1.0,0.0
643,1.1983333333333333,2.8020833333333335,40.0,27.48,3.4166666666666665,1.66,3.44,756.0,5806.0,7.31,6.768333333333333,3.1666666666666665,2.1,1.6666666666666663,1089.7916666666667,1.0225,67.25,7.085416666666666,24.046666666666667,21.635416666666664,2.822916666666667,8.333333333333334,6575.42,23.07,1709.4566666666665,2.8408333333333333,1.95,5.416666666666667,59.98,77.025,2.583333333333333,52.7325,5.416666666666667,5.25,4.0,0.0316666666666666,41026.96,664.2083333333334,359.35833333333335,3.4166666666666665,23.416666666666664,0.08,0.9416666666666668,0.9954166666666666,241.91666666666669,85.375,170.04999999999998,0.6258333333333334,4.139999999999999,1.74,2.4991666666666665,2.878333333333333,4.0,28.76,0.855,4.0,1.08,0.6900000000000001,15.416666666666666,81.57,190.0,1035.4,4.0,2263.0,1.0,3.295,0.71,49.459999999999994,577.12,228.09,62.0,15941.0,98.82,162.44,41.0,10.0,20.0,1187.04,79.08,82.0,6.583333333333333,200.0,1265.58,15.02,0.0,10.0,519.25,2.0,8624.6,4.0,82.0,67.75,2049.0,8.91,1.5799999999999998,0.76,93.2,68.18,24.0,0.95,370.0,24.54,26155.0,3.0,126.0,562.0,158.0,5.0,1848.6,130.0,4.0,0.0,23.89,0.0,69.08,130.0,20.52,336.0,3.0,76.0,22.6,0.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0
644,2.515294117647059,4.658235294117647,70.0,9.58,3.1176470588235294,0.8,1.44,442.0,4383.0,7.68,5.288611764705882,4.0,0.9700000000000002,4.11764705882353,843.5882352941177,1.4818235294117643,79.19,3.772941176470588,20.74764705882353,24.03370195294118,2.145294117647059,5.882352941176471,5416.0,3.640000000000001,3171.764705882353,2.2929411764705883,0.93,5.117647058823529,45.120000000000005,103.01764705882354,2.882352941176471,82.76006529411765,5.117647058823529,4.882352941176471,3.0,0.0576529411764705,53920.0,1299.4441176470589,424.17352941176466,3.1176470588235294,35.58823529411765,0.0133,1.2352941176470589,1.196470588235294,257.8235294117647,84.58823529411765,64.14,0.4929411764705882,1.6199999999999992,0.6699999999999999,2.6541176470588237,2.2688235294117645,3.0,42.76,1.137058823529412,3.0,0.68,0.59,15.117647058823527,81.33,72.0,158.2,3.0,1635.3000000000002,1.0,5.294117647058823,0.4399999999999999,78.72941176470589,352.71,221.7,49.0,22090.550000000003,176.91037,89.9064,67.0,10.0,13.0,1338.4,90.0,53.0,6.176470588235295,100.0,1406.92111,8.379999999999999,0.0,10.0,408.5729332,2.0,7210.95,3.0,53.0,36.47,1438.0,6.799999999999999,0.9499999999999996,0.9801,57.19999999999999,38.98,17.0,0.6000000000000001,257.0,25.191,14341.0,2.0,83.0,605.0,105.0,4.0,1751.3,87.0,3.0,0.0,20.34,0.0,38.56999999999999,87.0,19.33,196.0,3.0,68.0,21.0,2.4705882352941178,34.0,11.529411764705884,0.0,42.0,14.0,0.0,14.0
645,2.8228571428571425,6.23,40.0,3.4300000000000006,2.2857142857142856,0.7699999999999998,1.44,383.0,1653.0,2.5199999999999996,4.885714285714286,4.571428571428571,0.79,5.7142857142857135,722.1428571428571,1.7242857142857142,43.61,4.7299999999999995,46.85142857142856,25.92142857142857,1.8585714285714283,4.285714285714286,4973.0,1.1400000000000006,4598.714285714285,2.11,0.7700000000000002,4.285714285714286,17.46,118.3142857142857,3.714285714285714,99.45142857142856,4.285714285714286,3.714285714285714,3.0,0.0599999999999999,32191.0,1755.292857142857,455.63571428571424,2.2857142857142856,42.57142857142857,0.0,1.3785714285714286,1.3199999999999998,236.1428571428571,81.0,33.11,0.2685714285714285,1.5299999999999994,0.06,2.494285714285714,1.99,3.0,19.76,1.3328571428571427,3.0,0.53,0.09,14.285714285714285,81.08,16.0,60.39999999999998,3.0,1395.0,1.0,7.17142857142857,0.28,148.44285714285712,327.96,193.8,26.0,12287.05,35.86,34.2,15.0,10.0,14.0,1039.1,50.2,16.0,5.857142857142857,30.0,696.16,1.88,0.0,10.0,181.45,2.0,3189.45,3.0,16.0,13.01,567.0,5.8999999999999995,0.7599999999999998,0.42,46.39999999999999,14.77,7.0,0.4000000000000001,100.0,12.07,5055.0,2.0,26.0,298.0,41.0,4.0,828.1999999999999,30.0,3.0,0.0,9.239999999999998,0.0,13.93,30.0,9.33,98.0,1.0,32.0,9.65,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
646,2.8228571428571425,6.851428571428571,70.0,14.23,2.2857142857142856,0.32,1.44,311.0,1563.0,1.0699999999999994,4.748571428571429,5.0,0.56,10.0,691.2857142857142,1.887142857142857,47.959999999999994,9.358571428571429,47.63571428571428,26.028571428571425,1.76,0.0,4401.0,0.8900000000000006,4843.857142857142,1.9171428571428573,0.5000000000000002,4.285714285714286,16.65,126.58571428571426,3.714285714285714,120.29714285714284,4.285714285714286,2.0,3.0,0.0557142857142857,33907.0,1885.9214285714288,555.2785714285715,2.2857142857142856,50.285714285714285,0.0099999999999999,1.4857142857142858,1.4014285714285712,223.28571428571428,81.42857142857142,65.50999999999999,0.2171428571428571,1.21,0.33,2.378571428571429,1.874285714285714,3.0,19.76,1.4185714285714286,3.0,0.33,0.03,14.285714285714285,79.25,46.0,292.9,3.0,1090.2,1.0,7.899999999999999,0.0899999999999998,154.80714285714285,333.45,178.95,26.0,13201.45,12.78,33.24,3.0,0.0,15.0,1083.65,55.3,16.0,5.428571428571428,0.0,842.0799999999999,1.52,0.0,0.0,182.2,2.0,3886.95,3.0,16.0,12.32,570.0,4.199999999999999,0.3799999999999999,0.39,27.09999999999999,13.420000000000002,7.0,0.1500000000000001,100.0,13.21,4839.0,1.0,14.0,352.0,38.0,0.0,886.0999999999999,30.0,3.0,0.0,9.81,0.0,13.12,30.0,9.93,98.0,0.0,35.0,10.4,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
647,2.76,4.543571428571428,60.0,9.58,2.642857142857143,0.8,3.4400000000000004,442.0,3731.0,8.43,5.128571428571428,3.8571428571428568,1.0400000000000005,4.285714285714286,822.9285714285714,1.5307142857142857,63.61,2.954285714285714,59.94,24.25428571428571,2.0692857142857144,5.7142857142857135,6166.0,3.640000000000001,3688.714285714286,2.2478571428571428,0.93,4.642857142857142,38.35,104.82857142857142,3.357142857142857,67.03785714285713,5.285714285714286,4.214285714285714,8.0,0.0628571428571428,51642.0,1428.1214285714286,462.25,2.642857142857143,30.0,0.04,1.2392857142857143,1.2064285714285714,266.5,81.71428571428571,41.36,0.505,1.9999999999999996,0.4300000000000001,2.7392857142857143,2.206428571428571,4.0,38.64,1.177857142857143,4.0,0.7699999999999999,0.48,14.571428571428571,428.73,41.0,849.2,4.0,1767.3000000000002,0.9285714285714286,5.685714285714285,0.51,106.17714285714284,839.16,240.78,47.0,19993.7,82.75,71.8,33.0,10.0,23.0,1486.48,79.6,37.0,6.071428571428571,80.0,938.53,7.07,0.0714285714285714,10.0,339.56,1.9285714285714284,6471.5,4.0,37.0,28.97,1144.0,6.799999999999999,1.2799999999999998,0.88,57.19999999999999,31.47,13.0,0.6000000000000001,204.0,21.43,11521.0,3.0,59.0,420.0,85.0,5.0,1467.6,65.0,5.0,1.0,16.89,1.0,30.889999999999997,74.0,16.490000000000002,196.0,2.0,54.0,17.35,0.0,27.0,14.0,1.0,0.0,0.0,1.0,0.0
648,2.76,6.926428571428572,140.0,14.23,2.642857142857143,0.32,3.4400000000000004,311.0,3075.0,4.26,4.894285714285714,5.0,0.6300000000000001,10.0,748.0714285714286,1.856428571428571,96.97,11.965714285714284,61.128571428571426,25.825714285714284,1.835,0.0,5151.0,1.0599999999999987,4268.714285714285,1.9735714285714283,0.5000000000000002,4.642857142857142,33.07,122.0285714285714,3.357142857142857,121.62642857142856,5.285714285714286,1.9285714285714284,8.0,0.0571428571428571,59762.0,1739.607142857143,654.65,2.642857142857143,50.57142857142857,0.05,1.467857142857143,1.395,219.64285714285717,82.85714285714285,167.51999999999998,0.2135714285714285,1.5900000000000003,0.7600000000000002,2.362142857142857,1.9607142857142856,4.0,38.64,1.377857142857143,4.0,0.4199999999999999,0.0399999999999999,14.571428571428571,426.65,87.0,805.4000000000001,4.0,1222.2,0.9285714285714286,7.171428571428571,0.1799999999999999,130.60571428571427,855.8,198.03000000000003,47.0,24354.5,19.72999999999999,68.52000000000001,5.0,0.0,25.0,1828.48,100.4,37.0,5.5,0.0,1702.77,2.99,0.0714285714285714,0.0,361.56,1.9285714285714284,9165.1,4.0,37.0,25.69,1160.0,4.199999999999999,0.71,0.8,27.09999999999999,27.630000000000003,13.0,0.2000000000000001,204.0,25.99,10473.0,2.0,27.0,708.0,77.0,1.0,1708.4,65.0,5.0,1.0,19.53,1.0,27.45,74.0,19.29,196.0,0.0,70.0,20.549999999999997,0.0,27.0,14.0,1.0,0.0,0.0,1.0,0.0
649,2.76,4.433571428571429,60.0,11.33,2.642857142857143,0.8,3.4400000000000004,442.0,3785.0,6.890000000000001,5.115,3.7857142857142856,0.9800000000000002,4.285714285714286,823.9285714285714,1.5064285714285712,62.06999999999999,3.079285714285714,57.94,24.168571428571425,2.0735714285714284,5.7142857142857135,5416.0,3.640000000000001,3541.642857142857,2.2457142857142856,0.93,4.642857142857142,38.89,104.15,3.357142857142857,63.87214285714285,5.285714285714286,4.214285714285714,8.0,0.0657142857142857,49583.0,1453.4785714285715,470.8928571428571,2.642857142857143,28.71428571428571,0.08,1.2214285714285715,1.1957142857142855,270.35714285714283,81.64285714285714,43.11,0.515,2.1899999999999995,0.9700000000000002,2.777857142857143,2.2049999999999996,4.0,38.64,1.1635714285714285,4.0,0.68,0.48,14.571428571428571,400.73,95.0,970.2,4.0,2122.3,1.0714285714285714,5.6,0.4199999999999999,109.72857142857144,811.16,290.5,47.0,20348.7,82.75,71.61,33.0,10.0,24.0,1536.2,78.4,37.0,6.071428571428571,80.0,894.2099999999998,7.21,0.0714285714285714,10.0,338.36,1.9285714285714284,6592.5,4.0,37.0,29.03,1143.0,6.799999999999999,0.9499999999999996,0.92,57.19999999999999,31.44,15.0,0.55,204.0,21.09,11535.0,3.0,59.0,402.0,85.0,5.0,1458.1,65.0,5.0,1.0,16.74,1.0,30.869999999999997,74.0,16.29,196.0,2.0,53.0,17.1,0.0,27.0,14.0,1.0,0.0,0.0,1.0,0.0
